words,ipa
চালাইনাডা,cala͡i̯nada
নস,nɔʃ
বেকাইন্দে,beka͡i̯nd̪e
সুবিদা,ʃubid̪a
বুঝুইন,buɟʱu͡i̯n
আমড়া,amɽa
খাওয়াই,kʰa͡o̯ʷa͡i̯
ফুয়াতো,pʰuʲat̪o
বৈনের,bo͡i̯ner
অফারেশন,ɔpʰareʃon
খাওয়াইলে,kʰa͡o̯ʷa͡i̯le
ছিরার,cʰirar
এরলেইগা,erle͡i̯ga
সবসময়,ʃɔbʃɔmɔʲ
খাই,kʰa͡i̯
সাইটিক,sa͡i̯tik
এসিড,eʃid
ভিটামিন,bʱitamin
গেরামের,geramer
বুঝুইনা,buɟʱu͡i̯na
তও,t̪ɔ͡o̯
টুক,tuk
ওইনতা,o͡i̯nt̪a
বুঝুঁইন্না,buɟʱũinna
বাইগুন,ba͡i̯gun
লৈচুন,lo͡i̯cun
বাইগুণ,ba͡i̯gun
দেশীডা,d̪eʃida
খানি,kʰani
লাইম্বা,la͡i̯mba
কাঠা,katʰa
কর্চুইন,kɔrcu͡i̯n
অইল,ɔ͡i̯l
কাডার,kadar
গণ্ডাই,gɔnda͡i̯
শতাংশ,ʃɔt̪aŋʃo
পাইতিশে,pa͡i̯t̪iʃe
সমান,ʃɔman
সত্র,ʃɔt̪ro
সাড়ে-সত্র,ʃaɽe-ʃɔt̪ro
এমদিয়া,emd̪iʲa
বিডের,bider
ত্রিশ,t̪riʃ
বন্দের,bond̪er
মধে,mod̪ʱe
এলাইগা,ela͡i̯ga
হনে,hone
দক্ষিণাঞ্চলে,d̪okkʰinancɔle
আচুইনা,acu͡i̯na
মাইধ্যে,ma͡i̯d̪ʱd̪ʱe
আচুইন,acu͡i̯n
উত্তরাঞ্চলে,ut̪t̪ɔrancɔle
জমির,ɟomir
রংপুর,rɔŋpur
মিয়া,miʲa
কিশোরগঞ্জের,kiʃorgɔnɟer
বেন্ড,bend
পাইবেট,pa͡i̯bet
অর্ধেকের,ɔrd̪ʱeker
কাইটা,ka͡i̯ta
মেসিন,mesin
লৈয়ালা,lo͡i̯ʷala
ঘাট,gʱat
মাইটা,ma͡i̯ta
রাস্তাওই,rast̪a͡o̯͡i̯
বাঙা,baŋa
চাঙ্গা,caŋga
পুরসভার,puroʃbʱar
ইউনিয়ন,i͡u̯niʲon
পৌরসভা,po͡u̯roʃbʱa
থা,t̪ʰa
দানের,d̪aner
আদুনিক,ad̪unik
জন্তপাতি,ɟɔnt̪opat̪i
জেমুন,ɟemun
আয়ছিন,aʲcʰin
ভুটান,bʱutan
কাকটাইয়,kakta͡i̯ʲ
য়া,ʲa
জন্ত,ɟɔnt̪o
আধু,ad̪ʱu
কাটছে,katcʰe
কয়েক,kɔʲek
জনে,ɟɔne
যারার,ɟarar
খরচও,kʰɔroco͡o̯
পইরা,po͡i̯ra
নেরা,nera
খতি,kʰot̪i
নেরার,nerar
কাডন,kaɽon
নেরা.,nera.
মাইসে,ma͡i̯ʃe
কাডে,kade
ইমরানরা,imranra
নমাইছে,nɔma͡i̯cʰe
নামাইছে,nama͡i̯cʰe
পাচোয়াদ,pacoʷad̪
চাইছি,ca͡i̯cʰi
কোনোদিন,konod̪in
চাইছস,ca͡i̯cʰɔʃ
এমনিতে,emnit̪e
চাইলে,ca͡i̯le
পাসওয়ার্ড,paʃoʷard
নামদা,namd̪a
জাগাদার,ɟagad̪ar
পাকুন্দিয়া,pakund̪iʲa
আদাইঙ্গাবন্দ,ad̪a͡i̯ŋgabɔnk
আদাইঙ্গা-ব-ন্দ,ad̪a͡i̯ŋga-bɔ-nk
গ্রাম,gram
লোখিয়া,lokʰiʲa
তালতলা,t̪alt̪ɔla
সবসম়,ʃɔbʃɔm
পোলাপান,polapan
বো,bo
দু...,d̪u...
টাড্ডা,tadda
ছেরাইন,cʰera͡i̯n
বয়স্ক,bɔʲoʃko
মানুষও,manuʃo
ছেরাইনেই,cʰera͡i̯ne͡i̯
বেশির,beʃir
বাঙ্গা,baŋga
এল্লাইগ্গা,ella͡i̯gga
অটু...,otu...
কিয়া,kiʲa
ধানতো,d̪ʱant̪o
বালই,balo͡i̯
আচ্চা,acca
বাঙ্গায়ালচস,baŋgaʲalɔcɔʃ
ভাঙ্গাইছি,bʱaŋga͡i̯cʰi
ক্ষেতো,kʰet̪o
মুন,mun
অঅহ,ɔ͡ɔ̯ho
গিরস্তি...,girost̪i...
ব্যুরো,bæ͡u̯ro
ব্যুরোর,bæ͡u̯ror
সাওনি,ʃa͡o̯ni
আয়ে...,aʲe...
লাগাইতাম,laga͡i̯t̪am
লাগাইয়াম,laga͡i̯ʲam
সাওমি,ʃa͡o̯mi
কেকেউ,keke͡u̯
সাওনির,ʃa͡o̯nir
আগুনি,aguni
যায়না,ɟaʲna
এইদিক,e͡i̯d̪ik
লাগায়,lagaʲ
আগুনির,agunir
হেতে,het̪e
আডারো,adaro
মুনই,muno͡i̯
ব্যুরর,burɔr
আমোন,amon
আমন,amon
গেতলাম,get̪lam
কাল,kal
এহ..,eh..
খালুর,kʰalur
লদে,lɔd̪e
নানুর,nanur
হঅ,hɔ͡o̯
কালউহা,kalo͡u̯ha
আইছিল,a͡i̯cʰilo
কাওয়াইছে,ka͡o̯ʷa͡i̯cʰe
চিপ,cip
কাওয়াইচে,ka͡o̯ʷa͡i̯ce
ছব,cʰɔbo
গুছ,gucʰ
গুস,guʃ
গলুর,golur
সাদ,sad̪
পাছটা,pacʰta
কি...,ki...
পাসটা,paʃta
অনেকটি,ɔnekti
খাসির,kʰaʃir
জিগাইতাছি,ɟiga͡i̯t̪acʰi
নিছেগা,nicʰega
কিএইছে,ki͡e̯icʰe
দোয়াত,d̪oʲat̪
লিমালার,limalar
লিমেলার,limelar
লিম্মের,limmer
কেল্লা,kella
এট্টা,etta
থায়,t̪ʰaʲ
লিম্মলার,limmolar
কাওয়াছ,ka͡o̯ʷacʰ
আনাইচ,ana͡i̯c
তরকারি,t̪ɔrkari
কেমোন,kemon
আনাচ,anac
সবজির,ʃɔbɟir
মিজাপুর,miɟapur
ধরেন,d̪ʱɔren
এইগুলার,e͡i̯gular
টিয়া,tiʲa
মরিচ,moric
টরিচ,toric
আকাশচুম্বী,akaʃcumbi
আকাশ,akaʃ
চুম্বি,cumbi
আকাশো,akaʃo
কেজি৷,keɟi
এএ,e͡e̯
পাই...,pa͡i̯...
ব্যাচে,bæce
মূল্য,mullo
কেজিই,keɟi͡i̯
মনয়যে,monoʲne
গাঙ্গের,gaŋger
বাদাম,bad̪am
বাদাম...,bad̪am...
মনহরুইন,monhoru͡i̯n
ছুটটাই,cʰutta͡i̯
কয়াই,kɔʲa͡i̯
খাওয়া-দাওয়া,kʰa͡o̯ʷa-d̪a͡o̯ʷa
দিরংতে,d̪irɔŋt̪e
কৃষক,kriʃɔk
এগারোডার,ægarodar
শইল,ʃo͡i̯l
মানে...,mane...
।মানে,।mane
ছাগ,cʰago
শইল্ল্যের,ʃo͡i̯ller
টাগ,tag
থাকতারে,t̪ʰakt̪are
কিন্তু...,kint̪u...
।।,।।
মাছি,macʰi
কামড়ায়া,kamɽaʲa
খায়ালা,kʰaʲala
কিস্তা,kist̪a
হিকছি,hikcʰi
অতদিনে,ɔt̪od̪ine
হিকছুইন,hikcʰu͡i̯n
বাটফার,batpʰar
তাইলে...,t̪a͡i̯le...
একনামে,ækname
কইতাছিনা,ko͡i̯t̪acʰina
বাটফারের,batpʰarer
আলাফ,alapʰ
চিন্তাভাবনা,cint̪abʱabna
গিরস্তিও,girost̪i͡o̯
কাঁচামালের,kãcamaler
বেবসাই,bebʃa͡i̯
বেইচ্চালায়াম,be͡i̯ccalaʲam
মালের,maler
আশপাশে,aʃpaʃe
মির্জাপুর,mirɟapur
পাইহারি,pa͡i̯hari
আনলে,anole
বিশ...,biʃ...
দরেন,d̪ɔren
দেশ্শ,d̪eʃʃo
অইবো...,ɔ͡i̯bo...
বেচলাইন,becla͡i̯n
হ...,ho...
পাস্স্ব,pasʃo
ওও,o͡o̯
টানাইচ,tana͡i̯c
ঠিহি,tʰihi
ব্যাচা,bæca
সংসারো,ʃɔŋʃaro
আয়,aʲ
উন্নতি,unnot̪i
বুজুইন্না,buɟu͡i̯nna
দিকে...,d̪ike...
বাড়লো,baɽlo
বেকখান,bekkʰan
নেয়ত,neʲot̪o
তীর,t̪ir
চিহ্ন,cinho
বিন্দাইয়া,bind̪a͡i̯ʲa
থুইছি,t̪ʰu͡i̯cʰi
পাট্টাভাঙ্গা,pattabʱaŋga
ফাট্টাভাঙ্গা,pʰattabʱaŋga
লইয়্যা,lo͡i̯ʲla
এহ্লা,ehla
নিলনা,nilona
কাওয়া,ka͡o̯ʷa
বুসি,buʃi
দাউ,d̪a͡u̯
জাও,ɟa͡o̯
ইয়,iʲ
মাইয়গো,ma͡i̯ʲgo
ঠেং,tʰeŋ
কয়ডা,kɔʲda
কয়টা,kɔʲta
নানীর,nanir
দিয়াইছল,d̪iʲa͡i̯cʰɔl
চাহেল,cahel
কিপ্টা,kipta
চ্যাহেল,cæhel
নানির,nanir
নাথি,nat̪ʰi
লাথি,lat̪ʰi
বিদেশতে,bid̪eʃt̪e
ক্,kɔ
কেরত,kerot̪o
কথাডা,kɔt̪ʰada
বাঁচাও,bãca͡o̯
আব্দুল্লা,abd̪ulla
বাচাইবো,baca͡i̯bo
কুসুম,kuʃum
কর...,kɔr...
জুতা..জুতা,ɟut̪a..ɟut̪a
আমাল,amal
আব্বুর,abbur
বেড়াইতে,beɽa͡i̯t̪e
বাইত...,ba͡i̯t̪o...
আমিয়া,amiʲa
আফারার,apʰarar
মিমেরার,mimerar
ব্যারাইতে,bæra͡i̯t̪e
আইজকাল...,a͡i̯ɟkal...
ঈদেল,id̪æl
চময়,cɔmɔʲ
আমলা,amla
না...,na...
মাইক্কু,ma͡i̯kku
বুমারে,bumare
ফুস্পারে,pʰuspare
মিমারেও,mimare͡o̯
কালে,kale
দুকানের,d̪ukaner
ওওও,o͡o̯o
আব্বারে,abbare
খাসিরে,kʰaʃire
হঅঅ,ho͡ɔ̯͡o̯
লিমার,limar
খাসিডারে,kʰaʃidare
অইছে...,e͡i̯cʰe...
কাইছছ,ka͡i̯cʰɔcʰo
চাইলা,ca͡i̯la
লজেঞ্চ,lɔɟenc
লজেঞ্চ...,lɔɟenc...
পুস্পা,puʃpa
বাচাও,baca͡o̯
সাহাদাত...,ʃahad̪at̪...
নুসরাতরে,nuʃɔrat̪re
মুততাছি,mut̪t̪acʰi
লজেন্স,lɔɟens
ফুস্ফরে,pʰuʃpʰɔre
আবদুল্লাহরে,abd̪ullahore
ও...,o...
আইসকিরিম,a͡i̯ʃokirim
মইরম,mo͡i̯rom
মক্তবো,mɔkt̪obo
মক্তব,mɔkt̪obo
পড়স,pɔɽʃ
হেইই,he͡i̯͡i̯
ছা,cʰa
আলিপ,alip
জিম,ɟim
হ্যাঁ...,hæ̃...
বাচাও...,baca͡o̯...
ক...ইয়া,ko...iʲa
নানি,nani
আইসস,a͡i̯ʃɔs
কালহোইয়া,kalho͡i̯ʲa
ইয়ারে,iʲare
মরিয়ম,moriʲom
খামচি,kʰamci
মারতো,mart̪o
মিলছে,milcʰe
কেল্লাইজ্ঞা,kella͡i̯gga
এম্মিতেই,emmit̪e͡i̯
ও...আইচ্ছা,o...a͡i̯ccʰa
মাছুইম্মা,macʰu͡i̯mma
পিরান,piran
কিনছস,kincʰɔʃ
এহাজার...,ehaɟar...
গনতারস,gɔnot̪arɔʃ
নোট,not
শুইন্য,ʃu͡i̯nno
বাপ,bap
দিছিন...,d̪icʰin...
বিছরাইছলাম,bicʰɔra͡i̯cʰɔlam
গরো,gɔro
হুইত্তা,hu͡i̯t̪t̪a
চহিত,cohit̪o
থছ,t̪ʰɔcʰo
খাডো,kʰado
ওও...,o͡o̯...
চহি,cohi
কাট,kat
বানাইছে,bana͡i̯cʰe
লোহা,loha
লোহার,lohar
বাজারতে,baɟart̪e
আনোন,anon
কুম্বারতে,kumbart̪e
জানোছ,ɟanocʰo
ফাহুইন্দারতে,pʰahu͡i̯nd̪art̪e
আনাম,anam
ওও..,o͡o̯..
দুইপরো,d̪u͡i̯pɔro
কোম্বেলা,kombela
রাইত,ra͡i̯t̪o
ছাউন,cʰa͡u̯n
রাইতেও,ra͡i̯t̪e͡o̯
এই...,e͡i̯...
তরহারি,t̪ɔrohari
রান্দা,rand̪a
গতকাল,gɔt̪okal
কাই...,ka͡i̯...
খাইছছ,kʰa͡i̯cʰɔcʰo
বিহস্পতিবার,bihɔspot̪ibar
শাক,ʃak
বিষুদবারে,biʃud̪bare
খাইসস,kʰa͡i̯ss
বয়লার,bɔʲlar
লেয়ার,leʲar
মুরগি...,murgi...
জির,ɟir
জিরের,ɟirer
আইরে...,a͡i̯re...
খাছ,kʰacʰ
কাই,ka͡i̯
কিইদ্দ্যা,ki͡i̯d̪d̪a
রানছে,rancʰe
বাজি,baɟi
নান্দে,nand̪e
তরহারির,t̪ɔroharir
দে...,d̪e...
ডেরস,derʃ
কইমাগেছেগা,ko͡i̯magecʰega
গেস,ges
গেছললি,gecʰololi
কন্তে,kɔnt̪e
গেছলি,gecʰoli
গেচি,geci
আব্বু,abbu
কাটো,kato
লগেই,lɔge͡i̯
মুন্সি,munʃi
কাতার,kat̪ar
বিমান,biman
নিত,nit̪o
উডস,udoʃ
জায়গার,ɟaʲgar
সম্ভবত,ʃɔmbʱɔbɔt̪o
অষ্পষ্ট,ɔʃpoʃto
কিইদ্দা,ki͡i̯d̪d̪a
ভাড়া,bʱaɽa
উমম...দশ,umm...d̪ɔʃ
অঙ্কা,ɔŋka
বাড়ায়ালচে,baɽaʲalce
ওয়ানও,oʷano
শিশুত,ʃiʃut̪
মালিবাড়ি,malibaɽi
মালিবাইত,maliba͡i̯t̪o
মালি,mali
হজ,hɔɟ
কইরাইছে,ko͡i̯ra͡i̯cʰe
বুরি,buri
দাদুর,d̪ad̪ur
আইব,a͡i̯bo
সবডিরে,ʃɔbdire
লোয়া,loʷa
মুশুপা,muʃupa
এউ,e͡u̯
সামনের,ʃamoner
তোয়ার,t̪oʷar
যাইতা,ɟa͡i̯t̪a
যাবি,ɟabi
নু,nu
নুছরারে,nucʰɔrare
হেইহ,he͡i̯ho
নুছরা,nucʰɔra
বিশটিরে,biʃtire
নিছ,nicʰo
টেইক্কা,te͡i̯kka
পাইড়া,pa͡i̯ɽa
আন,an
আয়ো,aʲo
কুন্তা,kunt̪a
ফাকচে,pʰakce
লইবে,lo͡i̯be
সাদাসিদা,ʃad̪aʃid̪a
পরছি,porcʰi
দরছেও,d̪orcʰe͡o̯
গুরা,gura
গুরামাছ,guramacʰ
মরি,mori
মরিয়মরে,moriʲomɔre
পাঁসটা,pãʃta
দেয়াম,d̪eʲam
কিপটা,kipta
ফাগারো,pʰagaro
জিল্লুর,ɟillur
রহমানের,rɔhɔmaner
ঝানি,ɟʱani
ফাগারের,pʰagarer
কুনুরহম,kunurɔhɔm
হিচ্চিলাম,hiccilam
মারছিলি,marcʰili
মারছি,marcʰi
রানা,rana
দিলেনা,d̪ilena
দিলেই,d̪ile͡i̯
দিছছ,d̪icʰɔcʰo
ফাডায়ালচে,pʰadaʲalce
হেতা,het̪a
হিচ্ছে,hiccʰe
মিশিংয়ের,miʃiŋʲer
থাডাহান্দা,t̪ʰadahand̪a
ছৌদি,cʰo͡u̯d̪i
মালির,malir
মইরাছেগা,mo͡i̯racʰega
হেইদিনগা,he͡i̯d̪inga
ফুরতাছে,pʰurt̪acʰe
দেখচছ,d̪ekʰcɔcʰo
কাফর,kapʰɔr
থিফিছ,t̪ʰipʰicʰo
ফিনচে,pʰince
থিফিছই,t̪ʰipʰicʰi
কাফড়,kapʰoɽ
কা...,ka...
উলনা,ulona
দেইক্ষালছিলাম,d̪e͡i̯kkʰalcʰilam
ফিনচিন,pʰincin
উলনা....,ulona....
ফিন,pʰin
উরনা,urona
ফিন্দার,pʰind̪ar
যাছনা,ɟacʰona
আছার,acʰar
খাওয়ায়,kʰa͡o̯ʷaʲ
নানুর...,nanur...
বাড়ি।ও,baɽi।o
সুন্দর...,ʃund̪ɔr...
ম্যাকআপ,mækɔ͡a̯p
পিনচিন,pincin
কাজলো,kaɟolo
দিছিল,d̪icʰilo
কাজল,kaɟol
কাওয়াইছিন,ka͡o̯ʷa͡i̯cʰin
মাইক্কুরতে,ma͡i̯kkurt̪e
নামাইয়া,nama͡i̯ʲa
কাওয়াইছিল,ka͡o̯ʷa͡i̯cʰilo
দুব্বা,d̪ubba
মুহ,muh
বউয়ে,bo͡u̯ʲe
জামাইরে,ɟama͡i̯re
কুম্বা,kumba
আছলি,acʰoli
গেছলিগা,gecʰoliga
ফাট্টোবাঙ্গা,pʰattobaŋga
দেখছিলাম,d̪ekʰcʰilam
বেয়া,beʲa
সাইজ্জা,sa͡i̯ɟɟa
দিছলি,d̪icʰli
মুহের,muher
মাইজ্জে,ma͡i̯ɟɟe
কিরিম,kirim
মাইদে,ma͡i̯d̪e
চোক্কের,cokker
আইরন,a͡i̯rɔn
আইবু,a͡i̯bu
ছুরি,cʰuri
আইনচছ,a͡i̯ncɔcʰo
নুপুরও,nupuro
নুপুর,nupur
মাতার,mat̪ar
দিছিলাম,d̪icʰilam
লিবিস্টিক,libistik
লিবিস্টিকও,libistiko
আইনচিলে,a͡i̯ncile
ইডা,ida
কিনচিলাম,kincilam
কিনচিন,kincin
নুকপালিশ,nukpaliʃ
নুসরা,nuʃra
নুসরাত্তেও,nuʃɔrat̪t̪e͡o̯
নুসরাত্তে,nuʃɔrat̪t̪e
ইয়াদা,iʲad̪a
রাও,ra͡o̯
ধইরা৷,d̪ʱo͡i̯ra
ম্যাডামরা,mædamɔra
হরছ,horcʰo
লেখতারি,lekʰt̪ari
লেহি,lehi
মিমে...,mime...
দেয়না,d̪eʲona
কিয়ারে,kiʲare
হ্যায়,hæʲ
পড়াইয়া,pɔɽa͡i̯ʲa
মিমরা,mimra
খুকন,kʰukon
বাইগ্নি,ba͡i̯gni
কোই,ko͡i̯
ছুলের,cʰuler
কাটিং,katiŋ
ছেলুনতে,cʰelunt̪e
ফিরিত,pʰirit̪o
গরতে,gort̪e
কালকেও,kaloke͡o̯
যাহাম,ɟaham
ফাট্টোয়াবাঙ্গা,pʰattoʷabaŋga
কইছিলাম,ko͡i̯cʰilam
নানুরে,nanure
আইজ্জোয়া,a͡i̯ɟɟoʷa
ফট্টোয়াবাঙ্গা,pʰɔttoʷabaŋga
ফাটতয়াবাঙ্গা,pʰatt̪ɔʷabaŋga
বিরানি,birani
কাইচছ,ka͡i̯ccʰo
মইন্নারার,mo͡i̯nnarar
মার,mar
এওরার,e͡o̯rar
নুসরারা,nuʃɔrara
কাওয়াইতো,ka͡o̯ʷa͡i̯t̪o
মইন্নার,mo͡i̯nnar
হেইদিনকা,he͡i̯d̪inka
আছকিরিম,acʰokirim
দি্তো,d̪it̪o
অদ্দেক,ɔd̪d̪ek
টির,tir
শেয়ারও,ʃeʲaro
ফরিকলফনা,pʰoriklɔpʰɔna
করতাসস,kort̪aʃɔʃ
মারবি,marbi
নিতাছি,nit̪acʰi
ফাগাড়,pʰagaɽ
খুজ,kʰuɟ
ঝাটি,ɟʱati
ফয়-ফরিষ্কার,pʰɔʲ-pʰriʃkar
মারতারবে,mart̪arbe
অবস্থাও,ɔbost̪ʰa͡o̯
হিচ্ছি,hiccʰi
পরশু,porʃu
হিচবাম,hicbam
প্রায়...,praʲ...
হেইডাত,he͡i̯dat̪
এইই,e͡i̯͡i̯
শিং,ʃiŋ
হৌল,ho͡u̯l
হিং,hiŋ
লাডি,ladi
কৈ,ko͡i̯
আওরাগারাম,a͡o̯ragaram
ফুঁডি,pʰũdi
তেলাপিয়া...,t̪elapiʲa...
মিশালি,miʃali
মাচ,mac
বেগজাতের,begɟat̪er
মাছই,macʰi
এইয়া,e͡i̯ʲa
কচ্ছপ,kɔccʰop
হেছনি,hecʰoni
একদিনও,ækd̪ino
কুইচ্চা,ku͡i̯cca
হুইনচি,hu͡i̯nci
ছট্টগাম,cʰɔttogam
বেঙ,beŋ
ছেঙ,cʰeŋ
নেয়া,neʲa
মারলোই,marlo͡i̯
কুইচ্চাডা,ku͡i̯ccada
...,...
কুইচ্চার,ku͡i̯ccar
বিষইয়ে,biʃiʲe
দুরাফিল,d̪urapʰil
কুদাল্লিয়াত্তে,kud̪alliʲat̪t̪e
কুদাল্লিয়ার,kud̪alliʲar
ফিল,pʰil
উইন্নার,u͡i̯nnar
লইয়া...,lɔ͡i̯ʲa...
মেন,meno
জির...,ɟir...
নারিকেলের,narikeler
ফাতার,pʰat̪ar
হলি,holi
াছে,acʰe
হলির,holir
মইদ্দেন,mo͡i̯d̪d̪en
বিন্ধায়া,bind̪ʱaʲa
ফাতে,pʰat̪e
কুইচ্চারা,ku͡i̯ccara
খাইতো,kʰa͡i̯t̪o
এইসমো,e͡i̯ʃɔmo
ঘিন্না,gʱinna
আতায়া,at̪aʲa
কওছাইন,kocʰa͡i̯n
কুইচ্চা...,ku͡i̯cca...
খাইতারি,kʰa͡i̯t̪ari
উমহ,umɔho
কাহ,kah
এওত,e͡o̯t̪
টিবিতে,tibit̪e
কায়ালা,kaʲala
হিচ্চিন,hiccin
রাগা,raga
রাগাও,raga͡o̯
কেজির,keɟir
রাগা...,raga...
পস্সাব,poʃʃab
কিহরে,kihore
নাহরে,nahore
এল্লেইগ্যা...,elle͡i̯gka...
খায়না,kʰaʲna
কেউ৷,ke͡u̯
বলে।বাংলাদেশের,bole।baŋlad̪eʃer
আগে...,age...
বাগাইল্লা,baga͡i̯lla
পুস্কুনির,puʃkunir
ফাগারতে,pʰagart̪e
মাছটা,macʰta
কায়ালায়,kaʲalaʲ
বুড়িগঙ্গা,buɽigɔŋga
নদি...,nod̪i...
বুড়িগঙ্গার,buɽigɔŋgar
নদির,nod̪ir
যতটুকু,ɟɔt̪otuku
শুনচি,ʃunci
নদীত,nod̪it̪o
ঢাও,dʱa͡o̯
যমুনার,ɟomunar
জল,ɟɔl
কালো...কিজানি,kalo...kiɟani
এইযে...,e͡i̯ɟe...
মুসারফের,muʃarpʰer
বালো...এইযে,balo...e͡i̯ɟe
কালো,kalo
নাকি৷,naki
ইয়া...,iʲa...
তীরে,t̪ire
কাটাই,kata͡i̯
কতা...,kɔt̪a...
নদী,nod̪i
এনো...,eno...
বম্মপুত্ত,bɔmmoput̪t̪o
ব্রহ্মপুত্র,brɔmmoput̪ro
সবচেয়ে,ʃɔbceʲe
ব্রহমোপুত্র,brɔhomoput̪ro
ব্যাটার,bætar
কহনো,kɔhono
দৈচি,d̪o͡i̯ci
ছয়দিন,cʰɔʲd̪in
ধুইছি,d̪ʱu͡i̯cʰi
ছয়দিন...কিমুন,cʰɔʲd̪in...kimun
পানিত,panit̪o
বাললাগে,ballage
ফানি...আর,pʰani...ar
ডেউয়ে,de͡u̯ʲe
যায়চে,ɟaʲce
এইতাই,e͡i̯t̪a͡i̯
পাঁচমিশালি,pãcomiʃali
পাইয়া,pa͡i̯ʲa
এই...নদীর,e͡i̯...nod̪ir
নিষেদ,niʃed̪
পারতে,part̪e
গরানে,gɔrane
যায়...,ɟaʲ...
ছিড়া,cʰiɽa
ছেইরাইন,cʰe͡i̯ra͡i̯n
আব্বাডারে,abbadare
দেহাইছ,d̪eha͡i̯cʰo
মামি,mami
লামিয়া,lamiʲa
রাকতানা,rakt̪ana
নাবিলা,nabila
সেকরার,ʃekrar
সাজাইয়ালচে,ʃaɟa͡i̯ʲalce
মুইন্না,mu͡i̯nna
নুছরার,nucʰɔrar
আণ্টি,anti
চাচী,caci
ওহহ,ohoho
অঅঅহন,ɔ͡ɔ̯ɔhɔn
এএএনতে,e͡æ̯ent̪e
যাইবেনা,ɟa͡i̯bena
কইছে....,ko͡i̯cʰe....
চাচি,caci
না৷,na
ইয়া...অহন,iʲa...ɔhɔn
মেহেদীরার,mehed̪irar
মাহিনরার,mahinrar
মাহিন্মার,mahinmar
ক্যাল্লেইগ্যা,kælle͡i̯gka
তো...,t̪o...
সাজাইয়া,ʃaɟa͡i̯ʲa
সাজায়া,ʃaɟaʲa
সাজায়,ʃaɟaʲ
অহহ...,ɔhɔho...
আবার..আবার,abar..ibar
আইয়াম,a͡i̯ʲam
ওয়ালাইকুম,oʷala͡i̯kum
আসসালাম,assalam
নামকরা,namkra
পাগলা,pagla
আ...,a...
বস্তা,bost̪a
বস্তার,bost̪ar
ট্যায়া,tæʲa
বরছে,borcʰe
মজ্জিদ,mɔɟɟid̪
শহিদী,ʃohid̪i
হুনচছ,huncɔcʰo
মইদ্দেতো,mo͡i̯d̪d̪et̪o
বিখ্যাত,bikkʰat̪o
শুলাকিয়া,ʃulakiʲa
ঈদগাঁ,id̪gã
বিজিবি,biɟibi
ফুলিশ,pʰuliʃ
টহল,tɔhol
শহরটাই,ʃɔhorta͡i̯
অলিগলি,oligoli
উন্নত,unnɔt̪o
সব...,ʃɔb...
ঠিকঠাক,tʰiktʰak
গেছস,gecʰoʃ
ফানিত,pʰanit̪o
ডুবায়ালা...,dubaʲala...
ডুবায়ালা,dubaʲala
বর্ষাকালের,bɔrʃakaler
অষ্টগ্রাম...,ɔʃtogram...
আরেকটাত,arektat̪
সেনানিবাস,ʃenanibaʃ
ফুনছস,pʰuncʰɔʃ
ক্যান্টেনমেন্ট,kæntenment
সেনাবাহিনী,ʃenabahini
রাষ্ট্রপতি,raʃtropot̪i
ফায়ালচে,pʰaʲalce
অষ্টগ্রামেএএএর,ɔʃtograme͡e̯e͡e̯r
অষ্টগ্রামের,ɔʃtogramer
দেহেই,d̪ehe͡i̯
ভিডিও-ছিডিও,bʱidi͡o̯-cʰidi͡o̯
ধর,d̪ʱɔr
এম্মেদা,emmed̪a
ঈসাখার,iʃakʰar
দূর্গ,d̪urgo
ঈসা,iʃa
খাঁর,kʰãr
ঈশা,iʃa
খাঁ,kʰã
ভূইয়া,bʱu͡i̯ʲa
পুত্র,put̪ro
মুসা,muʃa
মাজার,maɟar
গরিবুল্লা,goribulla
এগার,ægar
পির,pir
আউলিয়া,a͡u̯liʲa
ইশাকাডা,iʃakada
স্থাপিত,st̪ʰapit̪o
এগারটি,ægarti
মোহনা,mohona
ইশাকা,iʃaka
যুদ্দের,ɟud̪d̪er
হরসে,horʃe
অস্র,ɔsro
মস্র,mosro
থইসে,t̪ʰo͡i̯ʃe
এখনও,ækʰono
গুরতে,gurt̪e
গুরতো,gurt̪o
আমডাও,amda͡o̯
দুরান্ত,d̪urant̪o
তেইক্কাও,t̪e͡i̯kka͡o̯
নিলকুটি,nilkuti
নিলের,niler
নিলকুটির,nilkutir
ববন,bɔbon
অনেকটাই,ɔnekta͡i̯
টুরান,turan
এইদিগে,e͡i̯d̪ige
আমবো,ambo
মজিদফুরের,moɟid̪pʰurer
তাকতো,t̪akot̪o
জঙ্গল,ɟɔŋgol
মঙ্গল,moŋgol
হুইনচছ,hu͡i̯ncɔcʰo
এগারসিন্দুর,ægarʃind̪ur
এগারসি,ægarsi
ফুশকুনি,pʰuʃkuni
বেফুট,bepʰut
রাজার,raɟar
কাহিনি,kahini
লম্বা,lɔmba
কাহিনিডা,kahinida
রাজা,raɟa
স্বপ্নে,ʃɔpne
দেখছে,d̪ekʰcʰe
কুইজ্জে,ku͡i̯ɟɟe
কুজার,kuɟar
আওয়াতে,a͡o̯ʲat̪e
রাজারে,raɟare
দেহাইছে,d̪eha͡i̯cʰe
রানিরে,ranire
নামাইলে,nama͡i̯le
উডবো,udbo
রানি,rani
দৌড়,d̪o͡u̯ɽ
মাহিন্নেয়া,mahinneʲa
ফুলাফান্তের,pʰulapʰant̪er
মায়েরে,maʲere
কইজ্ঞা,ko͡i̯gga
দেহন,d̪ehon
