words,ipa
ক্য্যায়া,kæʲa
দিত্তারিবু,d̪it̪t̪aribu
বুইজ্জে,bu͡i̯ɟɟe
ফোনবুক,pʰonbuk
খোনদি,kʰond̪i
গরেদে,gɔred̪e
খারগো,kʰargo
আঁরগো,ãrgo
আইসসসি,a͡i̯ʃɔssi
আইবুনা,a͡i̯buna
গরমর,gɔrmor
দেহিয়েরেই,d̪ehiʲere͡i̯
হাইব্রিডর,ha͡i̯bridor
গু,gu
এয়,eʲ
গ্রাম্য,grammo
ঐ,o͡i̯
কুরবান,kurban
খরে,kʰore
টুম্পাইয়ার,tumpa͡i̯ʲar
ওয়ান,oʷan
সুনা,ʃuna
টেম্পুর,tempur
এইট,e͡i̯t
দেখের,d̪ekʰer
ফালায়,pʰalaʲ
গাছবাড়িয়া,gacʰbaɽiʲa
কলেজের,kɔleɟer
নম্বর,nɔmbɔr
জিক্কে,ɟikke
বেশিক্ষণ,beʃikkʰon
বিরিজর,biriɟɔr
দেড়-দুই,d̪eɽ-d̪u͡i̯
রাস্তার,rast̪ar
জ্যাম,ɟæm
থেকো,t̪ʰeko
সাইয়েম্যা,ʃa͡i̯ʲemæ
সিগারেট,ʃigaret
জানোস,ɟanos
গোল্লিফ,gollipʰ
সুইস,ʃu͡i̯ʃ
খাইতো,kʰa͡i̯t̪o
বেনসন,benʃɔn
ছেলেটা,cʰeleta
সোনা,ʃona
আজকে,aɟke
করতেছো,kort̪ecʰo
বেয়াদব,beʲad̪bo
ছেলে,cʰele
এইরকম,e͡i̯rɔkom
ভিতুরর,bʱit̪urr
ঢাকায়,dʱakaʲ
মাকায়,makaʲ
ফুতের,pʰut̪er
উঁশ,ũʃ
ফাচশত,pʰacʃt̪
দেড়শত,d̪eɽʃɔt̪o
ফ্যান্ট,pʰænt
দুইশত,d̪u͡i̯ʃɔt̪o
খইবি,kʰo͡i̯bi
আলারফোয়ালা,alarpʰoʷala
বারোশত,baroʃɔt̪
জিহাইন্নে,ɟiha͡i̯nne
খাপ্তাই,kʰapt̪a͡i̯
জিহাইন্না,ɟiha͡i̯nna
যাইয়ম,ɟa͡i̯ʲom
ইয়্যন,iʲd̪ʱon
শিখর,ʃikʰor
প্রিন্সিপল,prinsipɔl
দেহর,d̪ehor
প্রিন্সিপলর,prinsipɔlɔr
সুদ,ʃud̪
প্রিন্সিপলরে,prinsipɔlɔre
খয়বার,kʰɔʲbar
আছুনা,acʰuna
এইদ্দুর,e͡i̯d̪d̪ur
বয়,bɔʲ
খোউয়া,kʰo͡u̯ʷa
খেল,kʰælo
অইতি,ɔ͡i̯t̪i
খদ্দুর,kʰɔd̪d̪ur
খমেন্ট,kʰɔment
আমারে,amare
বলবে,bolbe
উইয়্যেন,u͡i̯ʲd̪ʱen
কখন,kɔkʰon
সাব্বিরজে,sabbiroɟe
বলেনাই,bɔlena͡i̯
কিওর,ki͡o̯r
কালকে,kaloke
বলছিলাম,bolcʰilam
জায়গায়,ɟaʲgaʲ
বিকেলে,bikele
বাসায়,baʃaʲ
নিয়ে,niʲe
চাইছিলাম,ca͡i̯cʰilam
গেছিলাম,gecʰilam
গত,gɔt̪o
ফরশু,pʰɔrʃu
ঐদিন,o͡i̯d̪in
চুলর,culɔr
ঐটা,o͡i̯ta
যাওয়ার,ɟa͡o̯ʷar
শাউয়ার,ʃa͡u̯ʲar
মাদারচোদ,mad̪arcod̪
প্যারাডাইস,pærada͡i̯ʃ
ম্যারাডাইস,mærada͡i̯ʃ
আগ্রাবাদ,agrabad̪
হোটেলত,hotelt̪o
ফরতেছে,pʰɔrt̪ecʰe
সীসা,ʃiʃa
এইল্ল্যে,e͡i̯llæ͡e̯
সাইবি,ʃa͡i̯bi
উইন্দিত,u͡i̯nd̪it̪o
বুঝছে,buɟʱcʰe
বুঝসনাই,buɟʱʃona͡i̯
গেছিলি,gecʰili
কালাইম্যারে,kala͡i̯mkare
কাপ্তাই,kapt̪a͡i̯
সাইয়েইম্মা,ʃa͡i̯ʲe͡i̯mma
মুড়ি,muɽi
আটকা,atka
মিড,mid
বলদ,bɔld̪
চাল,cal
কত,kɔt̪o
খেলতে,kʰelt̪e
ঢুকবে,dʱukbe
মাইরটা,ma͡i̯rta
পারলে,parle
দিলেও,d̪ile͡o̯
অনিক্কা,ɔnikka
সিবিচ,ʃibic
বিকেলর,bikelɔr
সুদাইবার,ʃud̪a͡i̯bar
আইন্নুস,a͡i̯nnuʃ
আস্তা,ast̪a
শঅরে,ʃɔ͡o̯re
উডিয়্যেরে,udikkere
নামাজ-টামাজ,namaɟ-tamaɟ
আদায়,ad̪aʲ
ফরেয়েনে,pʰɔreʲene
আঁইডতে,ãidot̪e
আঁডিবার,ãdibar
বিদ্যালয়ত,bid̪d̪alɔʲot̪o
খরিয়েনে,kʰoriʲene
খামালের,kʰamaler
খামালর,kʰamalor
দওক,d̪ok
ধর,d̪ʱɔr
রই,ro͡i̯
খামাইল্লার,kʰama͡i̯llar
লেহিলি,lehili
এইতির,e͡i̯t̪ir
এহতের,ehot̪er
সাদিয়ার,ʃad̪iʲar
সাদিয়া,ʃad̪iʲa
মদনহাট,mɔd̪onhat
থাকিয়েরে,t̪ʰakiʲere
চওরিত,cɔ͡o̯rit̪o
ফরানর,pʰɔranor
এইক্কিনি,e͡i̯kkini
জলের,ɟɔler
ফুরের,pʰurer
হোহোহো,hohoho
সাধু,ʃad̪ʱu
বরঅ,bɔro͡ɔ̯
দাদিয়ে,d̪ad̪iʲe
বিলাপ,bilap
কুমিরর,kumirɔr
লেজর,leɟɔr
বইক্কিল,bo͡i̯kkil
দেখরনা,d̪ækʰorɔna
খান্দা,kʰand̪a
অংগে,ɔŋge
লেখসুনো,lekʰʃuno
রইবার,u͡i̯bar
সোমবারে,ʃombare
আকদ,akod̪
নিলি,nili
নিলে,nile
গরসুনা,gɔrʃuna
খাইল্লে,kʰa͡i̯lle
মাইয়াফোয়াগোরে,ma͡i̯ʲapʰoʷagore
এতিমর,et̪imɔr
দায়িত্ব,d̪aʲit̪t̪o
ইশ,iʃ
জাউরগো,ɟa͡u̯rgo
তইলি,t̪o͡i̯li
লালন,lalon
ফালন,pʰalon
শরীয়তর,ʃoriʲot̪ɔr
বুঝর,buɟʱɔr
চিনস,cins
মাতবর,mat̪bɔr
নিচু,nicu
একজনর,ækɟonor
আল্লাহও,allaho
দশেও,d̪ɔʃe͡o̯
বাবুইল্লে,babu͡i̯lle
সাউরগো,ʃa͡u̯rgo
লইয়েরেও,lo͡i̯ʲere͡o̯
তিনগো,t̪ingo
আবিয়েত্তে,abiʲet̪t̪e
খইয়েদে,kʰo͡i̯ʲed̪e
লইউম,lo͡i̯͡u̯m
আবিয়েতে,abiʲet̪e
বিবাহিত,bibahit̪o
আরেকজনের,arekɟɔner
ডিভোর্সি,dibʱorsi
নারী,nari
চারদে,card̪e
দেসুনা,d̪eʃuna
ফারুকের,pʰaruker
ফেরফের,pʰerpʰer
য়া,ʲa
নানী,nani
টিবিত,tibit̪o
টিবো,tibo
টিবিবু,tibibu
নিগারে,nigare
আ,a
নিজাইম্মা,niɟa͡i̯mma
যায়দে,ɟaʲd̪e
হাইতু,ha͡i̯t̪u
খাম-টাম,kʰam-tam
এয়গিন,eʲgin
গরিয়ার,goriʲar
খাআর,kʰa͡a̯r
একটার,æktar
বিরতি,birot̪i
নাস্তা-টাস্তা,nast̪a-tast̪a
বিদ্যালয়র,bid̪d̪alɔʲor
জুহরর,ɟuhorɔr
বিকাল,bikal
সাইরটার,sa͡i̯rtar
বিদ্যালয়,bid̪d̪alɔʲ
সরাসরি,ʃɔraʃori
বই-টই,bo͡i̯-ti
গুছাইয়েরে,gucʰa͡i̯ʲere
রাখিয়েনে,rakʰiʲene
বিকালর,bikalɔr
বন্ধুদের,bond̪ʱud̪er
মাঠে,matʰe
খেইলতে,kʰe͡i̯lɔt̪e
সন্ধ্যার,ʃond̪ʱar
মাগরিবর,magoribɔr
এশার,eʃar
এক-দেড়,æk-d̪eɽ
খাবার,kʰabar
কিছুক্কন,kicʰukkon
টিভি-মিভি,tibʱi-mibʱi
দিনকাল,d̪inkal
কলেজও,kɔleɟo
খারাপও,kʰarapo
ভালাও,bʱala͡o̯
তারিখুর,t̪arikʰur
মান্থলি,mant̪ʰoli
সিলেবাসর,silebaʃor
সিলেবাস,silebaʃ
শর্ট,ʃɔrt
ইয়াও,iʲa͡o̯
ট্যানশন,tænʃon
বোধহয়,bod̪ʱhoʲ
খয়দিন,kʰɔʲd̪in
অইলু,ɔ͡i̯lu
ট্যুরত,turɔt̪o
গেইলু,ge͡i̯lu
সীতাকুণ্ডত,ʃit̪akundɔt̪o
ট্যুর,ttur
নবীন,nobin
চেয়ার-টেয়ার,ceʲar-teʲar
অডিটোরিয়ামত,ɔditoriʲamɔt̪
কিইরজি,ki͡i̯roɟi
বিএনসিসিত,bi͡e̯nʃiʃit̪o
ক্যাডেট,kædet
নক,nɔk
সিলেক্টেড,silekted
ক্যাম্পে,kæmpe
বিএনসিসি,bi͡e̯nʃiʃi
যেকোনো,ɟekono
সামরিক,ʃamorik
যাইত্তারিবি,ɟa͡i̯t̪t̪aribi
জিএফ,ɟi͡e̯pʰ
খইলিদে,kʰilid̪e
মাথা-তাথা,mat̪ʰa-t̪at̪ʰa
রিপ্লাই,ripla͡i̯
বুঝিরও,buɟʱiro
কোনো,kono
অবস্থায়,ɔbost̪ʰaʲ
সস,ʃɔʃ
ধরের,d̪ʱɔrer
বুঝির,buɟʱir
আরোকগোর,arokgor
লয়েল,lɔʲel
অবশ্যই,ɔboʃʃo͡i̯
ক্যামনে,kæmone
বুঝলা,buɟʱla
উপর,upor
একজনকে,ækɟonke
নারীতে,narit̪e
আসক্ত,aʃkt̪o
এগুলা,egula
দ্বারা,d̪ara
আসেনাই,aʃena͡i̯
তোমরা,t̪omra
পারবা,parba
বুঝিততারে,buɟʱit̪ɔt̪are
রিয়াদ,riʲad̪
ছুরি,cʰuri
খতদিন,kʰɔt̪od̪in
ফ্রী,pʰri
খইরজি,kʰo͡i̯rɟi
ফাইলি,pʰa͡i̯li
মজুরি,moɟuri
ঝাপ,ɟʱap
দইরজাত,d̪o͡i̯rɟat̪
দিবুয়েনে,d̪ibuʲene
টেঁয়াগুন,tẽʲagun
ফাটায়,pʰataʲ
যখাতর,ɟɔkʰat̪ɔr
গোশশা,goʃoʃa
লাইত্থাইয়্যে,la͡i̯t̪t̪ʰa͡i̯ʲt̪e
লেদাইয়্যের,led̪a͡i̯ʲd̪er
ইয়ানত,iʲanɔt̪o
লেদা,led̪a
দুদু,d̪ud̪u
ফটফটফট,pʰɔtpʰɔtpʰɔt
বউওরে,bɔ͡u̯ore
ইউসুফ্যের,i͡u̯ʃupʰɟer
ধুত্তেরি,d̪ʱut̪t̪eri
যিয়্যেন,ɟikd̪en
বিসয়ানও,biʃɔʲano
লুঙ্গি,luŋgi
বিসয়ানের,biʃɔʲaner
দুইজনে,d̪u͡i̯ɟɔne
ফালাইস,pʰala͡i̯ʃ
কিনতাম,kint̪am
ফাডা,pʰada
বাফরগিন,bapʰrgin
গইয়্যে,go͡i̯ʲt̪e
শুভইয়্যার,ʃubʱiʲɟar
আঁডো,ãdo
ইয়্যের,iʲd̪er
আলাইয়্যা,ala͡i̯ʲla
বানায়,banaʲ
গইয়েরে,giʲere
ফিন্দিবি,pʰind̪ibi
ফুন্দুরির,pʰund̪urir
হিহিহিহি,hihihihi
খসুনা,kʰoʃuna
নাদিয়া,nad̪iʲa
ফাখ-ঠ্যাং,pʰakʰ-tʰæŋ
আইনতাম,a͡i̯nt̪am
লাআরদে,la͡a̯rɔd̪e
যারগুইর,ɟargu͡i̯r
সাইরগান,sa͡i̯rgan
চনার,cɔnar
রান্দিত,rand̪it̪o
গিলা-্খইলজা,gila-kʰo͡i̯lɔɟa
ফাখ,pʰakʰ
উদ্দো,ud̪d̪o
গিলা-খইলজা,gila-kʰilɔɟa
খদু,kʰod̪u
রান্দে,rand̪e
আইন্যস,a͡i̯nnoʃ
অইয়ো,ɔ͡i̯ʲo
গেডগেডানি,gedgedani
ফুচা,pʰuca
খাইতি,kʰa͡i̯t̪i
ফরদে,pʰɔrd̪e
স্পেশাল,speʃal
চাইনিজ,ca͡i̯niɟ
বানাইবু,bana͡i̯bu
ফুচত,pʰucɔt̪
লও,lɔ͡o̯
করোক,korok
খাইউম,kʰa͡i̯um
খতুউয়ো,kʰot̪u͡u̯ʲo
একশ-দেড়শো,ækʃo-d̪eɽʃo
একশো-দেড়শো,ækʃo͡o̯-d̪eɽʃo
কেক,kek
রাখতো,rakʰt̪o
টেবিলের,tebiler
মাদ্রাসা,mad̪raʃa
শুক্র-শনিবার,ʃukro-ʃonibar
আম্মুরও,ammuro
থাকবেনা,t̪ʰakbena
এরকম,erokom
চাকরিতে,cakrit̪e
করতে,kort̪e
ওখানে,okʰane
পারবেনা,parbena
শুক্রবারে,ʃukrobare
প্রত্যেক,prot̪t̪ek
আসবে,aʃbe
পরপর,pɔrpɔr
আম্মুকে,ammuke
দেখবো,d̪ekʰbo
খাইন্দতে,kʰa͡i̯nd̪ot̪e
বদানা,bɔd̪ana
ধরর,d̪ʱɔror
লঅর,lɔ͡ɔ̯r
সাইউম,sa͡i̯um
সাইবেন,ʃa͡i̯ben
লঅরদে,lɔrɔd̪e
আইত্তারিবুনা,a͡i̯t̪t̪aribuna
আইত,a͡i̯t̪o
আকদর,akd̪ɔr
হারাই,hara͡i̯
দিবুনা,d̪ibuna
বরঅত,bɔrɔt̪o
গেইয়্যেনা,ge͡i̯ʲena
বওরঅত,borɔt̪
ক্যাঁডা,kæ̃da
সাইবুনা,ʃa͡i̯buna
বড়উয়া,bɔɽo͡u̯ʲa
উপযুক্ত,upoɟukt̪o
লাইক্কা,la͡i̯kka
বুঝিবু,buɟʱibu
সুঝিবু,ʃuɟʱibu
জানিত্তারিবো,ɟanit̪t̪aribo
আসা-যাওয়া,aʃa-ɟa͡o̯ʷa
গরাইবি,gɔra͡i̯bi
খুরশিদ্যার,kʰurʃid̪d̪ar
আইজ,a͡i̯ɟ
নয়-নাইয়্যর,nɔʲ-na͡i̯ʲɟor
ইতেরেও,it̪ere͡o̯
নিবুগই,nibugi
একসময়,ækʃɔmɔʲ
করতেছিলাম,kort̪ecʰilam
এগুলো,egulo
ছেলেদের,cʰeled̪er
দেখতেছি,d̪ekʰt̪ecʰi
পড়ার,pɔɽar
সিলেবাসও,silebaʃo
টাইমও,ta͡i̯mo
রিয়াল,riʲal
মাদ্রিদ,mad̪rid̪
ম্যান,mæn
সিটির,sitir
দেইক্কিলিনা,d̪e͡i̯kkilina
সেমির,ʃemir
টিউশনির,ti͡u̯ʃonir
আইসছিলাম,a͡i̯scʰilam
ঘরোত,gʱɔrot̪
বইসছুম,bo͡i̯ʃcʰum
টিউশন-টিউশন,ti͡u̯ʃɔn-ti͡u̯ʃɔn
টেঁয়া-টুঁয়া,tẽʲa-tũʲa
খামার,kʰamar
অর্থ,ɔrt̪ʰo
এনেও,ene͡o̯
কিরর,kiror
টিবি,tibi
টিবিবি,tibibi
টোবাইল,toba͡i̯l
টিবিয়েরে,tibiʲere
খানাপিনা,kʰanapina
সাইর-ফাঁস,sa͡i̯r-pʰãʃ
এমসিকিউ,emoʃikik
গাইপ,ga͡i̯p
ইজি,iɟi
শিকখি,ʃikkʰi
তাই,t̪a͡i̯
মইদ্দ্যেও,mo͡i̯d̪d̪e͡o̯
এমসিকিউত,emoʃiki͡u̯t̪o
কঠিন,kotʰin
দিইলাম,d̪i͡i̯lam
ট্রাবলশুটিং,trabolʃutiŋ
অফিস,ɔpʰis
ম্যানেজমেন্ট,mæneɟment
ইন্সটলেশন,instleʃɔn
ইলাসট্রেশন,ilaʃtreʃon
মাসর,maʃor
সার্টিফিকেট,ʃartipʰiket
ফাইয়্যস,pʰa͡i̯ʲt̪oʃ
কিত্তাম,kit̪t̪am
রাব্বিয়ে,rabbiʲe
রাব্বিয়ের,rabbiʲer
অর্ধ,ɔrd̪ʱo
বার্ষিক,barʃik
রাব্বিয়্যে,rabbiʲt̪e
দিয়্যেনা,d̪iklena
ব্যাচের,bæcer
ফিসাই,pʰisa͡i̯
ব্যাচত,bæcɔt̪o
গেয়লো,geʲlo
আইসসেও,a͡i̯sʃe͡o̯
থাহির,t̪ʰahir
চইললে,co͡i̯lle
পুরোপুরি,puropuri
আল্লায়,allaʲ
বরকত,bɔrkot̪
দান,d̪an
দওরদে,d̪orod̪e
ডাইনত,da͡i̯nɔt̪o
খইয়্যস,kʰo͡i̯ʲt̪oʃ
গেইয়্যেল,ge͡i̯ʲcel
রোজাত,roɟat̪
খইয়্যেস,kʰo͡i̯ʲneʃ
থাইককি,t̪ʰa͡i̯kki
রিলেশনত,rileʃnɔt̪
গিয়্যস,gikt̪oʃ
টিট,tit
সেটিং,ʃetiŋ
রাত্রের,rat̪rer
পর্যন্ত,porɟont̪o
বলছো,bolcʰo
মেধাবী,med̪ʱabi
আইরদি,a͡i̯rd̪i
খুইল্ল্যে,kʰu͡i̯llæ͡e̯
আইসসুন,a͡i̯ssun
তওবাস্তাগফিরুল্লা,t̪ɔ͡o̯bast̪agpʰirulla
ফায়হানা,pʰaʲhana
জানন,ɟanon
জিসান,ɟisan
ফালাইততারিবু,pʰala͡i̯t̪ɔt̪aribu
ফাক,pʰak
ঘরদি,gʱɔrd̪i
খাটি,kʰati
দেয়াল,d̪eʲal
খুলিয়্যেনে,kʰuliʲlene
ফালাইয়্যেরে,pʰala͡i̯ʲd̪ere
দিততারিবি,d̪it̪ɔt̪aribi
কমড,kɔmd
টমড,tɔmod
ফালাক,pʰalak
আঁডুর,ãdur
রানর,ranor
ফাইরতা,pʰa͡i̯rɔt̪a
কমেড,kɔmed
দিও,d̪i͡o̯
দিততারিবু,d̪it̪ɔt̪aribu
দুইয়্যেন,d̪u͡i̯ʲd̪ʱen
খামাইল্যের,kʰama͡i̯ller
ঝিয়ের,ɟʱiʲer
বউওর,bɔ͡u̯or
রুমা,ruma
আম্মুরতে,ammurt̪e
আরিফপারে,aripʰpare
গরিততাইরজুম,gorit̪ɔt̪a͡i̯rɟum
ওয়ারে,oʷare
অইততারিবু,ɔ͡i̯t̪ɔt̪aribu
দেও,d̪e͡o̯
সুতিখাটা,ʃut̪ikʰata
আজিমেরে,aɟimere
থওক,t̪ʰo͡o̯k
ছয়-সাত,cʰɔʲ-ʃat̪
রেজাল্টও,reɟalto͡o̯
খত্তদিন,kʰɔt̪t̪od̪in
ঘুরিয়েরে,gʱuriʲere
হলুদর,holud̪ɔr
উনসুনা,unʃuna
এইগিনত,e͡i̯gint̪o
ফরিষ্কার,pʰoriʃkar
টুন্দর,tund̪ɔr
সুমাইয়ারর,ʃuma͡i̯ʲarr
স্কয়ার,sʲar
বইবু,bo͡i̯bu
খইন্দি,kʰind̪i
খাওয়াইবু,kʰa͡o̯ʷa͡i̯bu
উডানত,udanɔt̪o
জাস্ট,ɟast
এমনে,æmone
বলছি,bolcʰi
এটেনশন,etenʃɔn
দেওয়ায়,d̪e͡o̯ʷaʲ
আসার,aʃar
গ্রুপে,grupe
গ্রুপত,grupɔt̪o
সাইন্স,sa͡i̯ns
কমার্সে,kɔmarse
কমার্সত,kɔmarst̪o
এসএসসিও,eʃo͡e̯sʃi͡o̯
নাইন,na͡i̯n
এক্সের,ekser
খমি,kʰomi
থ্রি,t̪ri
দেহাইয়্যস,d̪eha͡i̯ʲt̪oʃ
ফিছন,pʰicʰɔn
বাঁশ,bãʃ
ধ্যান,d̪ʱæn
ফরালেখাত,pʰɔralekʰat̪
যিইবে,ɟi͡i̯be
একাবারে,ækabare
দেখিয়েরে,d̪ekʰiʲere
দিইর,d̪i͡i̯r
বেটার,betar
ফিউচারে,pʰi͡u̯care
জ্বলিবু,ɟɔlibu
অতএব,ɔt̪o͡e̯b
বিকল্প,bikɔlpo
এইজন্য,e͡i̯ɟonno
মুড,mud
উডিয়্যেনে,udiklene
উডিও,udi͡o̯
ফচুর,pʰocur
ফেশার,pʰeʃar
নাইন-টেন,na͡i̯n-ten
বাড়িবু,baɽibu
বুঝিত্তারিবি,buɟʱit̪t̪aribi
বুইজ্জুম,bu͡i̯ɟɟum
এডেরতুন,edert̪un
যেত,ɟet̪
এত,æt̪o
খরদি,kʰɔrd̪i
থোরা,t̪ʰora
ত্রিশ,t̪riʃ
ফালাইলে,pʰala͡i̯le
নিশ্চিত,niʃcit̪o
জুবায়েদ,ɟubaʲed̪
হোসেন,hosen
জাহিদ,ɟahid̪
হাসান,hasan
ওয়াশরুমত,oʷaʃrumɔt̪
যাইবা,ɟa͡i̯ba
খয়টার,kʰɔʲtar
সাতটার,ʃat̪tar
এত্ত,æt̪t̪o
অওন,ɔ͡o̯n
ফওস,pʰɔ͡o̯s
এভেইলেবল,ebʱe͡i̯lebl
তেয়,t̪eʲ
উইননি,u͡i̯nni
নাঈমে,na͡i̯me
উইতেরাও,u͡i̯t̪era͡o̯
খয়তো,kʰɔʲt̪o
খাবাইবো,kʰaba͡i̯bo
লেহিবি,lehibi
কিয়্যের,kiʲd̪er
সুমাইয়ার,ʃuma͡i̯ʲar
বুঝা,buɟʱa
ক্লাবত,klabɔt̪
ফরিবা,pʰoriba
হলুদত,holud̪ɔt̪
জানস,ɟanoʃ
বেডি,bedi
শিক্ষিত,ʃikkʰit̪o
ফইর‍যে,pʰo͡i̯rɟe
নানা,nana
তোরাও,t̪ora͡o̯
গোল্ডেন,golden
টাচের,tacer
ফাশে,pʰaʃe
ফতম,pʰɔt̪om
মেক-আপর,mek-apɔr
শাড়ি,ʃaɽi
হিজাব,hiɟab
রোজত,roɟot̪
খারতে,kʰart̪e
রোজারত,roɟarɔt̪o
সাইজ্জিল,sa͡i̯ɟɟil
ভাবিরে,bʱabire
খইত্তারোনা,kʰit̪t̪arona
হিজাবত,hiɟabɔt̪
সাজিলে,ʃaɟile
ভারি,bʱari
বাইন্ধি,ba͡i̯nd̪ʱi
হুইন্নে,hu͡i̯nne
হাঁজইন্নে,hãɟinne
ডাব,dabo
খাওয়াইতে,kʰa͡o̯ʷa͡i̯t̪e
লাইগগো,la͡i̯ggo
ভাইয়েও,bʱa͡i̯ʲe͡o̯
খাওয়াইবার,kʰa͡o̯ʷa͡i̯bar
রিকশার,rikʃar
দীপ্তর,d̪ipt̪or
বঅরে,bo͡o̯re
অর্কইয়্যের,ɔrko͡i̯ʲd̪er
ডাইরিয়া,da͡i̯riʲa
মেডিকেল,medikel
ফেশারর,pʰeʃarɔr
মাফাইয়্যে,mapʰa͡i̯ʲt̪e
অডা,ɔda
অর্কইয়্যে,ɔrko͡i̯ʲt̪e
ডায়রিয়া,daʲriʲa
স্যালাইন,sæla͡i̯n
ফরুয়ো,pʰoruʲo
গেইলো,ge͡i̯lo
একসাথেই,ækʃat̪ʰe͡i̯
সকালবেলা,ʃɔkalbela
ব্যাচ,bæc
দেইক্কিলাম,d̪e͡i̯kkilam
যাইবের,ɟa͡i̯ber
ইমরাইন্নের,imra͡i̯nner
উসমান,uʃɔman
গাজী,gaɟi
দীপ্তইয়্যে,d̪ipt̪o͡i̯ʲt̪e
কোচিংঅর,kociŋɔr
জানিবের,ɟaniber
ফাইরলে,pʰa͡i̯rle
স্বার্থপর,ʃart̪ʰopɔr
গেছে,gecʰe
অইভ্যে,ɔ͡i̯ŋbʱe
জানারদে,ɟanard̪e
কিরিউম,kiri͡u̯m
খতবার,kʰot̪obar
ফালাইত,pʰala͡i̯t̪o
ফতেহার,pʰɔt̪ehar
ফাইয়েদে,pʰa͡i̯ʲed̪e
খাইয়েদে,kʰa͡i̯ʲed̪e
উইতারার,u͡i̯t̪arar
খাবা,kʰaba
গিয়্যেতো,gikd̪et̪o
ভাবিরাও,bʱabira͡o̯
মিতু,mit̪u
খাবান,kʰaban
টাবান,taban
খাওয়াইয়্যে,kʰa͡o̯ʷa͡i̯ʲt̪e
নীলা,nila
আফার,apʰar
নিশার,niʃar
তুলনা,t̪ulna
খোন্দি,kʰond̪i
ফইলের,pʰɔ͡i̯ler
সাদিয়াও,ʃad̪iʲa͡o̯
তিনও,t̪ino
বইনেরে,bo͡i̯nere
খাওয়াইয়ি,kʰa͡o̯ʷa͡i̯ʲi
বইনের,bo͡i̯ner
জমাইয়্যে,ɟɔma͡i̯ʲt̪e
কাটিং,katiŋ
লেহেঙ্গা,leheŋga
লেহেঙ্গার,leheŋgar
বেয়াগকিনত,beʲagkinɔt̪o
হুহুহু,huhuhu
ট্যানশনঅত,tænʃonɔt̪o
ফেইললি,pʰe͡i̯loli
চাইরদি,ca͡i̯rod̪i
ফরিবের,pʰoriber
টোয়াইবা,toʷa͡i̯ba
জামদানীর,ɟamd̪anir
মামতো,mamt̪o
আইনতি,a͡i̯not̪i
কিজানি,kiɟani
ফিন্দে,pʰind̪e
আনিত,anit̪o
সবুজ,ʃobuɟ
আন্টির,antir
ফাইরবু,pʰa͡i̯rbu
কইল্লে,ko͡i̯lle
অইত্তারেনা,ɔ͡i̯t̪t̪arena
তানজিনার,t̪anɟinar
দেইক্কুস,d̪e͡i̯kkuʃ
আফুর,apʰur
আনিকার,anikar
খইয়্যেল,kʰo͡i̯ʲcel
ফইরজেল,pʰo͡i̯rɟel
আইননুম,a͡i̯nnum
কোচিংঅত,kociŋɔt̪o
খাওয়াইয়্যুস,kʰa͡o̯ʷa͡i̯ʲuʃ
গ্রীল,gril
দশটা,d̪ɔʃta
সকালের,ʃɔkaler
দশটায়,d̪ɔʃtaʲ
বানাইয়্যেরে,bana͡i̯ʲd̪ere
রাখিবু,rakʰibu
লোআর,lo͡a̯r
দীপ্ত,d̪ipt̪o
চকবাজারর,cɔkbaɟarɔr
ঢুকাই,dʱuka͡i̯
দিতি,d̪it̪i
ফইত্যেকদিন,pʰo͡i̯t̪t̪ekd̪in
বিএনসিসির,bi͡e̯nʃiʃir
লইয়্য,lo͡i̯ʲd̪ʱo
আইসিটি,a͡i̯siti
ফেইল,pʰe͡i̯l
নাম্বারর,nambaror
আরগিনত,arginɔt̪o
আঁরারও,ãraro
হাফ,hapʰ
ইয়ারলি,iʲarli
ফতমে,pʰot̪ɔme
ফাল্টাই,pʰalta͡i̯
বেতন,bæt̪on
আডারো,adaro
আড়াইশো,aɽa͡i̯ʃo
অন্যান্য,ɔnnanno
এইই,e͡i̯͡i̯
টেঁয়াত,tẽʲat̪
চাইরশো,ca͡i̯rʃo
দিইলি,d̪i͡i̯li
মাসত,maʃt̪o
কিস্তি,kist̪i
অনম,ɔnɔm
বৌওর,bo͡u̯͡o̯r
একবারও,ækbaro
খুজিস,kʰuɟiʃ
কিনন,kinɔn
নিঝুইইম্মারে,niɟʱu͡i̯͡i̯mma͡a̯e
লালের,laler
ব্লাউজ,bla͡u̯ɟ
প্রয়োজন,proʲoɟon
জাঞ্জ,ɟanɟ
মামুন,mamun
খুজি,kʰuɟi
মিশকাত,miʃkat̪
লিখা,likʰa
ফরর,pʰɔror
বাইছতে,ba͡i̯cʰot̪e
দিত্তারো,d̪it̪t̪aro
ফারিত্তারো,pʰarit̪t̪aro
এতুকগুন,æt̪ukgun
কিনর,kinɔr
বারো-তেরো,baro-t̪ero
ফালাগই,pʰalagi
ক্যামেরাত,kæmerat̪
কিয়ের,kiʲer
ঐযে,o͡i̯ɟe
বেয়াকগিনরে,beʲakginre
ঊনিশ,uniʃ
রিয়েল,riʲel
মি,mi
টিয়েল,tiʲel
লয়না,lɔʲna
স্যামসাং,sæmʃaŋ
ত্রিশ-চল্লিশ,t̪riʃ-cɔlliʃ
টিক্কে,tikke
টাকার,takar
পাওয়া,pa͡o̯ʷa
ফারতি,pʰart̪i
হাজারর,haɟarɔr
ফোনের,pʰoner
কপি,kopi
ফালাইতি,pʰala͡i̯t̪i
