words,ipa
কেবইল,kebo͡i̯l
প্রশ্ন,prosno
তেইশ,t̪e͡i̯ʃ
চব্বিশ,cobbiʃ
পাতাম,pat̪am
ঘুলাইয়ে,gʱula͡i̯ʲe
খাতাডা,kʰat̪ada
দরজার,d̪ɔrɟar
অংকডা,ɔŋkda
স্কয়ার,sʲar
ধরলি,d̪ʱorli
লিখতি,likʰt̪i
খাতা,kʰat̪a
ফেলিছি,pʰelicʰi
আগেড্ডায়,ageddaʲ
ফাইছিলাম,pʰa͡i̯cʰilam
কুড়ি,kuɽi
চুদিস্সেলে,cud̪iʃsele
ছাগলে,cʰagole
ভ্যাভাইচ্ছে,bʱæbʱa͡i̯ccʰe
অভ্যস্ত,ɔbbʱost̪o
গোপি,gopi
স্যারগে,særge
কাজের,kaɟer
এটেন্ডেন্স-ফ্যাটেন্ডেন্স,etendens-pʰlatendens
তিরিশির,t̪iriʃir
অও,ɔ͡o̯
ভুলির,bʱulir
ফার্স্ট,pʰarst
ইনকোর্সে,inkorse
হইলো,ho͡i̯lo
বুঝসো,buɟʱʃo
অরজিনালি,ɔroɟinali
রুমির,rumir
ফাইনালডা,pʰa͡i̯nalda
ইনশাল্লাহ,inʃallah
কনফিডেন্ট,konpʰident
কনফিডেন্স,konpʰidens
রহমতে,rɔhɔmt̪e
সৈন্য,ʃo͡i̯nno
পাড়াচ্ছে,paɽaccʰe
বুঝতিসো,buɟʱt̪iʃo
লবিংডা,lobiŋda
বুঝিসি,buɟʱiʃi
লবিং,lobiŋ
পাড়া,paɽa
সৈনিক,ʃo͡i̯nik
যেনো,ɟeno
মাঝ,maɟʱ
খানদে,kʰand̪e
শুনতিয়াল্লাম,ʃunot̪iʲallam
ভাবসি,bʱabʃi
খানে,kʰane
শালি,ʃali
টিচার,ticar
ফোতম,pʰot̪om
গুয়া,guʲa
লিহিছি,lihicʰi
ফাইছি,pʰa͡i̯cʰi
কাটি,kati
লিখতিও,likʰt̪i͡o̯
ওইডেয়,o͡i̯deʲ
নড়াল,nɔɽal
নড়ালির,nɔɽalir
ছেল্না,cʰelna
চুদির,cud̪ir
ওড্ডায়,oddaʲ
খাবানি,kʰabani
একখান,ækkʰan
মাথাইত্তে,mat̪ʰa͡i̯t̪t̪e
ল্যাখফো,lækpʰo
লেহি,lehi
গাফাইনে,gapʰa͡i̯ne
গিতা,git̪a
পিসি,piʃi
কান্ড,kand
ঘটাইছে,gʱɔta͡i̯cʰe
পিসিরে,pisire
দেইখে,d̪e͡i̯kʰe
ঘাউয়োয়,gʱa͡u̯ʲoʲ
কোর্সে,korse
ফ্যালালো,pʰælalo
আদা,ad̪a
ঘন্টায়,gʱɔntaʲ
ল্যাখফা,lækʰpʰa
ফরিক্কায়,pʰorikkaʲ
শ্রুতি,srut̪i
লেখক,lekʰɔk
গাছ,gacʰ
ফাবানি,pʰabani
ত্যারোর,t̪æror
হারায়,haraʲ
যখন,ɟɔkʰon
খাতায়,kʰat̪aʲ
লিখি,likʰi
স্যাররা,sarɔra
ফ্যালাই,pʰæla͡i̯
অরি,ori
কলম,kɔlom
ফারবা,pʰarba
জাগাদে,ɟagad̪e
ঘুত্তিছে,gʱut̪t̪icʰe
এন্সার,ensar
অন্যদের,ɔnnod̪er
রুম,rum
মেটরা,metra
স্লাইডি,sla͡i̯di
বুঝতেছি,buɟʱt̪ecʰi
এইড,e͡i̯d
থিরি,t̪ʰiri
ম্যাথ,mæt̪ʰ
ফইড়ে-টইড়ে,pʰiɽe-tiɽe
করসি,korʃi
বুইঝলে,bu͡i̯ɟʱɔle
সামাইন্য,ʃama͡i̯nno
ফ্রশ্ন,pʰrosno
তালিতো,t̪alit̪o
ব্যাফারে,bæpʰare
ক্ষেত্রে,kʰet̪re
নিয়াই,niʲa͡i̯
নিলিই,nili͡i̯
ওগুলো,ogulo
পড়তে,poɽt̪e
বুঝেছো,buɟʱecʰo
এটলিস্ট,etlist
ডিসিশন,disiʃɔn
নিজিত্তা,niɟit̪t̪a
পারি৷,pari
পারছি৷,parcʰi
দুইশোডা,d̪u͡i̯ʃoda
ফড়বে৷,pʰoɽbe
আশিডা,aʃida
দাগাতি,d̪agat̪i
চল্লিশটা,colliʃta
ভ্যাভ্যাচ্ছে,bʱæbʱæccʰe
খাটাইছিস,kʰata͡i̯cʰiʃ
ছাগলের,cʰagoler
ঝাইড়ে,ɟʱa͡i̯ɽe
বসাতি,bɔʃat̪i
জিনা,ɟina
বিচার-বুচোর,bicar-bucor
আতি,at̪i
খাঁ,kʰã
মাতুব্বর,mat̪ubbɔr
খাঁর,kʰãr
পুতা,put̪a
নাতি-পুতা,nat̪i-put̪a
বংশের,bɔŋʃer
ভায়ন,bʱaʲon
রাস্তার,rast̪ar
হামিম,hamim
দারা,d̪ara
যাইয়ো,ɟa͡i̯ʲo
বাইন্ধে,ba͡i̯nd̪ʱe
রাত্তিরবেলা,rat̪t̪irbela
বসাইছে,bɔʃa͡i̯cʰe
বসায়-টসায়ে,bɔʃaʲ-tʃaʲe
জুতোর,ɟut̪or
মালা,mala
দিয়ে-টিয়ে,d̪iʲe-tiʲe
আফনার,apʰnar
গিরামে,girame
মিলেইয়ে,mile͡i̯ʲe
একসাথেই,ækʃat̪ʰe͡i̯
জা,ɟa
পানতিতে,pant̪it̪e
তেরোখাদা,t̪erokʰad̪a
শান্তা,ʃant̪a
কইছিলেন,ko͡i̯cʰilen
আফনি,acʰoni
নামালি,namali
টিবি,tibi
মাই,ma͡i̯
নগদে,nɔgod̪e
নগরে,nɔgore
নাম্বার,nambar
চাপতি,capt̪i
রিপ্লাই,ripla͡i̯
ব্যালেন্স,bælens
পোথোম,pot̪ʰom
নাম্বারেই,nambare͡i̯
গিলিই,gili͡i̯
ফাত্তি,pʰat̪t̪i
উঠোইছি,utʰo͡i̯cʰi
কথি,kot̪ʰi
ফিলাট,pʰilat
য্যান্নেত্তা,ɟænnet̪t̪a
কওয়ার,koʲar
স্যান্নেত্তা,sænnet̪t̪a
মুরব্বিরা,murobbira
এয়্যান্নে,eʲænne
বাজেট,baɟet
সম্পর্কে,ʃɔmporke
বাজেটের,baɟeter
বাজেটে,baɟete
গয়নার,gɔʲnar
ভালোমাল,bʱalomal
পত্রের,pɔt̪rer
আসবাবপত্রের,aʃbabpot̪rer
ওয়াশিং,oʷaʃiŋ
মেশিনির,meʃinir
ইলেকট্রনিক,ilektronik
পণ্যের,ponner
সম্বন্ধে,ʃɔmbɔnd̪ʱe
বক্তব্য,bokt̪obbo
অনুভূতি,onubʱut̪i
ঠেকতিছে,tʰekt̪icʰe
মাশাল্লাহ,maʃallah
তারও,t̪aro
মন্তব্য,mɔnt̪obbo
করতিছেন,kort̪icʰen
এটা,eta
ক্যানো,kæno
ভাতা,bʱat̪a
ফিছনে,pʰicʰone
এদের,ed̪er
বাৎসরিক,bat̪ʃɔrik
পুরষ্কারের,puroʃkarer
ব্যবস্থাও,bæbost̪ʰa͡o̯
এইডেই,e͡i̯de͡i̯
দেশে,d̪eʃe
পর্যায়,porɟaʲ
কোম্পানি,kompani
রাশি,raʃi
ভুগান্তি,bʱugant̪i
জনগন,ɟɔngon
আদায়,ad̪aʲ
সরকারে,ʃɔrkare
পৌরসভাত্তে,po͡u̯roʃbʱat̪t̪e
কবানে,kɔbane
মাফ,mapʰ
ড.,d.
মোহাম্মাদ,mohammad̪
ইউনুস,i͡u̯nuʃ
শান্তিতে,ʃant̪it̪e
ফুরষ্কার,pʰurʃkar
ফাইছে,pʰa͡i̯cʰe
গ্রামীণ,gramin
ব্যাংক,bæŋk
প্রতিষ্ঠাতা,prot̪iʃtʰat̪a
বিরুদ্ধে,birud̪d̪ʱe
ফাঁকি,pʰãki
মামলা,mamla
করও,koro
কর-মর,kɔr-mor
দেশ,d̪eʃ
চলবে,colbe
সবে,ʃɔbe
ইউজড্,i͡u̯ɟd
মাহমুদ,mahmud̪
আইর,a͡i̯r
যাইয়ে৷,ɟa͡i̯ʲe
দৈড়ৈছেলো,d̪o͡i̯ɽo͡i̯cʰelo
পাশাপাশি,paʃapaʃi
জ্যানো,ɟæno
তেরখাদা,t̪erkʰad̪a
গরের,gɔrer
কুনায়,kunaʲ
সাইজে,sa͡i̯ɟe
কিলোমিটার,kilomitar
দূরি,d̪uri
কুটিডার,kutidar
জানবো,ɟanbo
তুমাকে,t̪umt̪ke
জানানো,ɟanano
তথ্য,t̪ot̪t̪ʰo
দিলেন,d̪ilen
বারংবার,barŋbar
বিরক্ত,birokt̪o
হও,hɔ͡o̯
মেহেরাবের,meheraber
ছোটোডা,cʰotoda
বয়সি,bɔʲoʃi
ম্যালাডিক,mæladik
শুনবি,ʃunbi
মিজ্জাফুর,miɟɟapʰur
উহু,uhu
জাগাডার,ɟagadar
ভুইলে,bʱu͡i̯le
মহিষখুলা,mohiʃkʰula
মইষখুলা,mo͡i̯ʃkʰula
মহেশখুলা,mɔheʃkʰula
তাইল্তো,t̪a͡i̯lt̪o
নড়াইলির,nɔɽa͡i̯lir
ভিতরই,bʱit̪ɔri
ট্রান্সফার,transpʰar
টান্সফার,tanspʰar
আবেদন,abed̪ɔn
সেখানে,ʃekʰane
সেক্ষেত্রে,ʃekkʰet̪re
শাস্তিস্বরূপ,ʃast̪iʃʃɔrup
মেহেরাব,meherabo
কুমা,kuma
খেলতিই,kʰelt̪i͡i̯
ফাত্তিছিস,pʰat̪t̪icʰiʃ
খেলতিছিস,kʰelot̪icʰiʃ
আগান,agan
বাগান,bagan
কত্তিছিস,kɔt̪t̪icʰiʃ
রিমোট,rimot
ঘুরোতি,gʱurot̪i
নামায়,namaʲ
নামাইছে,nama͡i̯cʰe
ফ্যালাইছিস,pʰæla͡i̯cʰiʃ
গুগল,gugɔl
প্লেত্তে,plet̪t̪e
গগল,gɔgɔlo
প্লে,ple
থুয়া,t̪ʰuʲa
নামায়ে,namaʲe
কঠোর,kɔtʰor
পরিশ্রমের,porisrɔmer
ফল,pʰɔl
একাগ্রচিত্তে,ækagrocit̪t̪e
ভরপুর,bʱɔrpur
নাইগে,na͡i̯ge
সাকসেস,ʃakʃes
যাগা,ɟaga
হাইগে,ha͡i̯ge
বেরোচ্ছে,beroccʰe
দিয়াইছে,d̪iʲa͡i̯cʰe
দিয়াসি,d̪iʲasi
এতোক্ষণ,æt̪okkʰon
শুহোয়,ʃuhoʲ
খালামনির,kʰalamonir
নামায,namaɟ
তারফর,t̪arpʰɔr
বানানু,bananu
দিয়ায়,d̪iʲaʲ
শাকচুন্নির,ʃakcunnir
রুপের,ruper
আগুনে,agune
চুলোয়,culoʲ
বানিজ্যর,baniɟɟɔr
ভূনা,bʱuna
রেসিপি,resipi
পড়ালিহা,pɔɽaliha
পড়াল্যাহা,pɔɽalæha
শব্দ,ʃɔbd̪o
কহান্তে,kɔhant̪e
কাটুন,katun
ছুলিছিস,cʰulicʰiʃ
কুটিরে,kutire
মাত্তাম,mat̪t̪am
কুটু,kutu
মাইদ্দি,ma͡i̯d̪d̪i
ফ্যালাইছি,pʰæla͡i̯cʰi
অয়না,ɔʲona
মারি,mari
সালে,sale
অজ্জিনাল,ɔɟɟinal
সার্টিফিকেট,ʃartipʰiket
তিরানব্বই,t̪iranɔbbo͡i̯
ছাট্টিফিকেটে,cʰattipʰikete
ফুচানব্বই,pʰucanbbo͡i̯
অরজিনাল,ɔroɟinal
জানলি,ɟanli
অনেকে,ɔneke
তির,t̪ir
জিজ্ঞাসা,ɟiggaʃa
আফনারে,apʰnare
রান্নাবান্নার,rannabannar
ঠ্যাহে,tʰæhe
রাইন্দে,ra͡i̯nd̪e
কবেনেন,kɔbenen
থাকপেন,t̪ʰakpen
মরিচ,moric
গুড,gud
গাঢ়,gaɽʱo
ডাইলডাও,da͡i̯lda͡o̯
চচ্চড়িডাও,cɔccoɽida͡o̯
মেলে,mele
ভাজিডাও,bʱaɟida͡o̯
আলুটা,aluta
কুচোতি,kucot̪i
ভূন্দা,bʱund̪a
ওয়ান্স,oʷanʃo
কামলা,kamla
অলওয়েজ,ɔloʲeɟ
বেড়াইস,beɽa͡i̯ʃ
কন্নে,konne
রেকর্ডিং,rekɔrdiŋ
বন্দ,bonk
ছেড়ে,cʰeɽe
রংওয়ে,rɔŋoʷe
দ্যাখাইছে,d̪ækʰa͡i̯cʰe
বেকায়দা,bekaʲd̪a
ফোজন্ত,pʰoɟont̪o
পাইছিস,pa͡i̯cʰiʃ
খাটতি,kʰatt̪i
আসসালামু,assalamu
আলাইকুম,ala͡i̯kum
ওয়ালাইকুমুস,oʷala͡i̯kumuʃ
সালাম,salam
নামাইছিস,nama͡i̯cʰiʃ
দিয়াইছিস,d̪iʲa͡i̯cʰiʃ
চালাবি,calabi
ফোনের,pʰoner
উরম,urom
ং,ŋ
দিদার,d̪id̪ar
ফাচাচ্চ্যে,pʰacacce
ফাচা,pʰaca
চওড়া,cɔ͡o̯ɽa
ফেন,pʰen
ফ্যান্ট,pʰænt
ফাল্লা,pʰalla
শুয়াইবির,ʃuʲa͡i̯bir
সাতানব্বই,ʃat̪anobbo͡i̯
নানান,nanan
প্রিন্স,prinʃo
বিস্টির,bistir
এয়্যারবেনে,eʲt̪arbene
যাইজ্ঞে,ɟa͡i̯ge
অচ্ছেকেন,ɔccʰeken
প্রসেসটা,proʃesta
রান্দে,rand̪e
রান্তি,rant̪i
ভাইজে,bʱa͡i̯ɟe
মসলা,mɔʃla
বাটা,bata
মসলার,mɔʃolar
উরগির,urgir
গোশ,gotʰo
ভাজিছিস,bʱaɟicʰiʃ
টক,tɔk
নাড়ায়-চাড়ায়,naɽaʲ-caɽaʲ
কসাইয়ে,kɔʃa͡i̯ʲe
বিরেনির,birenir
ওইতে,o͡i̯t̪e
টসলা,tosla
ঢাইয়ে,dʱa͡i̯ʲe
রাখপি,rakʰpi
রাখো,rakʰo
গবে,gɔbe
প্রসেসিংই,proʃeʃiŋi
মাখায়,makʰaʲ
মিষ্টি,miʃti
সেভাবে,ʃebʱabe
দইতি,d̪o͡i̯t̪i
বাসমতি,baʃomot̪i
রানবে,ranbe
ডবল,dɔbol
পট,pɔt
চাইলডা,ca͡i̯lda
ভিজেয়,bʱiɟeʲo
ভালোমত,bʱalomɔt̪
ঝরাইয়ে,ɟʱɔra͡i̯ʲe
ভিজেইয়ে,bʱiɟe͡i̯ʲe
ঝরা,ɟʱɔra
পানির,panir
ঘি,gʱi
সয়াবিন,ʃɔʷabin
তেল,t̪el
নাড়াইয়ে,naɽa͡i̯ʲe
উথলোয়,ut̪ʰoloʲ
টগবগ,tɔgbɔg
পানিতে,panit̪e
অর্ধেক,ɔrd̪ʱek
গোষে,goʃe
নাআড়ায়,na͡a̯ɽaʲ
নাড়াতি,naɽat̪i
নাড়া,naɽa
রান্ধে,rand̪ʱe
পায়েস,paʲes
জাল,ɟal
আন্দাযে,and̪ad̪e
প্যাকেটের,pæketer
ঈতে,it̪e
রান্দা-মান্দা,rand̪a-mand̪a
শিখে,ʃikʰe
ফশুদিন,pʰoʃud̪in
জন্মদিন,ɟɔnmod̪in
ফরিক্ষা,pʰorikkʰa
মিল্কভিটা,milkobʱita
মিল্ক,milk
ভিটা,bʱita
একজি,ækɟi
মুঠ,mutʰ
পুলাওর,pula͡o̯r
ভিজেই,bʱiɟe͡i̯
রাইখে,ra͡i̯kʰe
ফেলাইয়ে,pʰela͡i̯ʲe
মুঠির,mutʰir
ভাংতি,bʱaŋt̪i
আধা,ad̪ʱa
ভাংগা,bʱaŋga
দুধির,d̪ud̪ʱir
দলা,d̪ɔla
পাইকে,pa͡i̯ke
কৈটোর,ko͡i̯tor
দুধডা,d̪ud̪ʱda
মিশেইয়ে,miʃe͡i̯ʲe
কন্ডেন্স,kɔndens
ডানো,dano
বলোগ,bɔlog
ফুইটে,pʰu͡i̯te
ফোটপে,pʰotpe
ফুটার,pʰutar
দেখলিই,d̪ekʰli͡i̯
কইরেও,ko͡i̯re͡o̯
গলিছে,golicʰe
বাদাম,bad̪am
কিসমিস,kismis
এলাচ,elac
তেজ,t̪eɟ
বাদামডা,bad̪ada
তেলের,t̪eler
নাড়ায়ে,naɽaʲe
লবণ,lɔbon
পায়েসের,paʲeser
মদ্ধ্যিও,mɔd̪d̪o͡i̯͡o̯
কারবার,karbar
পায়েসে,paʲese
বিরেনিতিও,birenit̪i͡o̯
ঘিরান-মিরান,gʱiran-miran
তেলে,t̪ele
বিরেনিতি,birenit̪i
লাগবেই,lagbe͡i̯
মাস্ট,mast
কিয়েত্তি,kiʲet̪t̪i
সেন্টটা,sentta
সেন্টের,senter
পায়েসটাও,paʲeʃta͡o̯
থাকলিতো,t̪ʰaklit̪o
রানবি,ranbi
মুরগিড্ডাও,murgidda͡o̯
গরুড্ডাও,gorudda͡o̯
যেডা,ɟeda
রান্দো,rand̪o
চট,cɔt
লাচ্ছা,laccʰa
সিমাই,ʃima͡i̯
ঝামেলার,ɟʱamelar
তেজপাতা,t̪eɟpat̪a
দারচিনি,d̪arcini
দুধটা,d̪ud̪ʱta
প্যাগেটের,pægeter
মিশেয়,miʃeʲ
ঘোনো,gʱono
সিমাইর,ʃima͡i̯r
যট্টুক,ɟɔttuk
অইডে,ɔ͡i̯de
ফোলে,pʰole
গলে,gɔle
সিমেই,ʃime͡i̯
ভিজেতি,bʱiɟet̪i
সামান্য,ʃamanno
মুরগিদে,murgid̪e
এট্টুনিক,ettunik
কোনোরহম,konorɔhɔm
নিলিও,nili͡o̯
ইয়্যারা,iʲara
এলো,elo
মুরগির,murgir
মদ্দিও,mɔd̪d̪i͡o̯
গোশের,goʃer
আঁদা,ãd̪a
লবন,lɔbon
মাংসডা,maŋsda
থুতি,t̪ʰut̪i
মাংসডায়,maŋʃodaʲ
বেরেস্তা,berest̪a
বেরেস্তাডা,berest̪ada
থুবি,t̪ʰubi
অদ্দেকের,ɔd̪d̪eker
নাড়ায়,naɽaʲ
মাংশোর,maŋʃor
মাংশ,maŋʃo
মুরগিড্ডা,murgidda
গরুড্ডা,gorudda
গোশেড্ডায়,goʃeddaʲ
গোশে,goʃe
পিঁয়েজ-টিয়েজ,pĩʲeɟ-tiʲeɟ
কাইটে-কুইটে,ka͡i̯te-ku͡i̯te
দিলিই,d̪ili͡i̯
গোশটায়,goʃtaʲ
গোশটা,goʃta
কইছিলাম,ko͡i̯cʰilam
লাগাতি,lagat̪i
পশ্চিম,poʃcim
লাগানির,laganir
একবারও,ækbaro
আমরাই,amra͡i̯
তরকারি,t̪ɔrkari
ফাত্তিছিনা,pʰat̪t̪icʰina
পিলাস৷,pilas
রুজদাইরে,ruɟd̪a͡i̯re
ঘুমাচ্ছে,gʱumaccʰe
নাক,nak
রুমি,rumi
গ্লোব,glob
ঘুমাইয়ে,gʱuma͡i̯ʲe
ফ্যান,pʰæn
চালালি,calali
আই,a͡i̯
চার্জ,carɟo
আইজ,a͡i̯ɟ
চালায়ে,calaʲe
ফ্যানডায়,pʰændaʲ
চার্জার,carɟar
ফ্যানডা,pʰænda
গরমেতে,gɔromet̪e
প্রাপ্তির,prapt̪ir
হলে,hole
পাচার,pacar
ক্ষমা,kʰɔma
নড়ালেত্তেই,nɔɽalet̪t̪e͡i̯
নড়ালেই,nɔɽale͡i̯
বইয়ে,bo͡i̯ʲe
লাগবেনানে,lagbenane
অবেনানে,ɔbenane
দাদি,d̪ad̪i
মাইয়েগে,ma͡i̯ʲege
সামিহার,ʃamihar
দ্যি,d̪æ͡i̯
সেলিম,selim
সগলিরে,ʃɔgolire
মাইয়েগেও,ma͡i̯ʲege͡o̯
কইছেলো,ko͡i̯cʰelo
শিউলিরে,ʃi͡u̯lire
ফারবো,pʰarbo
পারবা,parba
ভই,bʱɔ͡i̯
বহু,bohu
স্যাক্রিফাইস,sækripʰa͡i̯s
করিছি৷,koricʰi
আউশ,a͡u̯ʃ
ছোট্টাও,cʰotta͡o̯
কিছুদিন,kicʰud̪in
ওরিছে৷,oricʰe
নেই৷,ne͡i̯
যেডেই,ɟede͡i̯
আলো,alo
ঘুমাতি,gʱumat̪i
ফাইন্নেই,pʰa͡i̯nne͡i̯
ঘুমাতিই,gʱumat̪i͡i̯
ফাইন্নাই,pʰa͡i̯nna͡i̯
বিটারা,bitara
দাদিরে,d̪ad̪ire
কওয়া,koʷa
ওইত্থুচ্ছে,o͡i̯t̪t̪uccʰe
রাত্তিরি৷,rat̪t̪iri
উঁশ,ũʃ
জ্বালায়,ɟalaʲ
চিয়ারের,ciʲarer
জ্বালাবে,ɟalabe
কানবে,kanbe
ব্যাঠারি,bætʰari
তাইলতো,t̪a͡i̯lɔt̪o
অসুবিধা,ɔʃubid̪ʱa
আমাড্ডা,amadda
আইধ,a͡i̯d̪ʱ
ঘন্টার,gʱɔntar
টিপতি,tipot̪i
থুলিও,t̪ʰuli͡o̯
এসটারে,eʃtare
চালাচ্ছো,calaccʰo
যাইয়েনে,ɟa͡i̯ʲene
টিকাই,tika͡i̯
মুশকিল,muʃkil
থাকতিছে,t̪ʰakt̪icʰe
টানা,tana
বোলে,bole
তারিখি,t̪arikʰi
বঊরে,bo͡u̯re
আলাপ,alap
রেগুলারিটি,regulariti
নিয়ম-টিয়ম,niʲom-tiʲom
যাবে৷,ɟabe
শিল্প,ʃilpo
কারখানা,karkʰana
মদ্ধি,mɔd̪d̪ʱi
যাগায়,ɟagaʲ
কল,kɔl
মিনিস্টার,ministar
ভক্কি-চক্কি,bʱɔkki-cɔkki
সংসদ,ʃɔŋʃɔd̪
ভবন,bʱɔbon
ধানমন্ডি-ফন্ডি,d̪ʱanmondi-pʰɔndi
ধানমন্ডি,d̪ʱanmondi
তল্লাবাগ,t̪ollabag
গ্যালাম,gælam
নির্বাচন,nirbacɔn
সিটি,siti
কর্পোরেশন,kɔrporeʃon
তারিকি৷,t̪ariki
দুইদিনি,d̪u͡i̯d̪ini
সেগেন্টের,ʃegenter
জন্নিও,ɟɔnni͡o̯
গাজীপুর,gaɟipur
আমলীগির,amoligir
জিতিছে,ɟit̪icʰe
বহিষ্কার,bohiʃkar
জাহাঙ্গীর৷,ɟahaŋgir
জাহাঙ্গীর,ɟahaŋgir
দাঁড়,d̪ãɽ
করাইছে৷,kɔra͡i̯cʰe
ডামি,dami
আছেই৷,acʰe͡i̯
শেখ,ʃekʰo
হাসিনা,haʃina
কত্তিছে৷,kɔt̪t̪icʰe
যাত্তিছে,ɟat̪t̪icʰe
কারুর,karur
ক্ষ্যাপা,kʰæpa
ক্ষ্যাপে,kʰæpe
যাইতেতো,ɟa͡i̯t̪et̪o
ঠিহাতি,tʰihat̪i
যাইতেও,ɟa͡i̯t̪e͡o̯
ঠিহাতিয়ারি,tʰihat̪iʲari
উঠি,utʰi
প্রশাসন,proʃaʃon
কিনেয়্যালাইছে,kinekæla͡i̯cʰe
বেতাল,bet̪al
কোট,kot
এয়্যারবা,eʲt̪arba
গোলমাল,golmal
তবী,t̪obi
বঊর,bɔ͡u̯r
ঘরে,gʱɔre
আসামী,aʃami
জিয়াররা,ɟiʲarra
রহমত,rɔhɔmɔt̪
দলে,d̪ɔle
আমগে,amge
মুশাইর,muʃa͡i̯r
চাইছেলো৷,ca͡i̯cʰelo
তোয়েব,t̪oʲeb
যান,ɟan
আইছি৷,a͡i̯cʰi
কাইছতে,ka͡i̯cʰot̪e
দৈনিক,d̪o͡i̯nik
আউলাত,a͡u̯lat̪
আউলাতে,a͡u̯lat̪e
রাহেন,rahen
ফুতনি,pʰut̪ni
পঞ্চাইশ,pɔnca͡i̯ʃo
সাক্ষী,ʃakkʰi
ফক্কে,pʰokke
এট্টাই,etta͡i̯
মিটেতি,mitet̪i
চাইছিস,ca͡i̯cʰiʃ
হাজার৷,haɟar
শ্যাষে,ʃæʃe
গরজ,gɔroɟ
ভাগাভাগি,bʱagabʱagi
এল্লা,ella
কইদ্দে,ko͡i̯d̪d̪e
হিমায়েতরে,himaʲet̪ɔre
রিয়াজরে,riʲaɟɔre
রসগুল্লা,rɔʃgulla
আট্টা,atta
আট্টাই,atta͡i̯
কান্দে৷,kand̪e
দেহেই,d̪ehe͡i̯
ঘুন্নি,gʱunni
ফাঁশশো,pʰãʃʃo
কাইল,ka͡i̯l
সগলি,ʃɔgoli
মিলে,mile
দেচ্ছো,d̪eccʰo
ওরে৷,ore
সেইডে৷,ʃe͡i̯de
দ্যাখছে,d̪ækcʰe
বেবি,bebi
কান্দে,kand̪e
কান্দুক,kand̪uk
কান্দা,kand̪a
কান্দিছে৷,kand̪icʰe
টিভিতি,tibʱit̪i
দ্যাহাই,d̪æha͡i̯
দ্যাহে৷,d̪æhe
দ্যাহাইছি,d̪æha͡i̯cʰi
তবুও,t̪obu͡o̯
রুজা,ruɟa
রুজদাইরের,ruɟd̪a͡i̯rer
ফুয়ায়,pʰuʲaʲ
ফুয়াই,pʰuʲa͡i̯
বাজতি,baɟt̪i
চলাবা,cɔlaba
চালাবা,calaba
পাখা,pakʰa
হুশ,huʃ
চালাইয়ো,cala͡i̯ʲo
ফ্যানোডা,pʰænoda
লাইটটা,la͡i̯tta
জ্বালাআতি,ɟala͡a̯t̪i
চার্জারডা,carɟarda
ঠেলে,tʰele
কুইচে,ku͡i̯ce
চিয়ার,ciʲar
দৌড়ো,d̪o͡u̯ɽo
চেয়ার,ceʲar
রজতের,rɔɟot̪er
দাদাগে,d̪ad̪age
ঘ্যাচাং,gʱæcaŋ
শ্মশানে,ʃɔʃane
বইসে-টইসে,bo͡i̯ʃe-tise
যাত্রাতে,ɟat̪rat̪e
গায়-টায়,gaʲ-taʲ
ঈ-টী,i-ti
কৃষ্ণ,kriʃno
সাজে,ʃaɟe
এইহেন,e͡i̯hen
থো,t̪ʰo
নিচ্ছিস,niccʰiʃ
মানূষ,manuʃ
মারেন্ট,marent
দৌড়ি,d̪o͡u̯ɽi
ওরিস,oris
বাধা,bad̪ʱa
বাধাবেনে,bad̪ʱabene
নিছিস,nicʰiʃ
ধরাতি,d̪ʱɔrat̪i
পুড়তিছে,puɽt̪icʰe
শুভরে,ʃubʱɔre
দেখলা,d̪ekʰla
পেলেনে,pelene
শুভর,ʃubʱɔr
শুভ,ʃubʱ
অর্পণার,ɔrponar
পাগলডা,pagolda
পাগলডার,pagoldar
ভৈগে,bʱo͡i̯ge
বালা,bala
ভগী,bʱogi
ভগীরথ,bʱogirt̪ʰo
গিরামির,giramir
গন্ডগোল,gɔndgol
করতো,kort̪o
গাছে-মাছেরতে,gacʰe-macʰert̪e
টাউনি,ta͡u̯ni
পাগলের,pagoler
ফল্লা,pʰɔlla
দুনিয়ার,d̪uniʲar
সম্বন্ধ,ʃɔmbɔnd̪ʱo
চেন্নাই,cenna͡i̯
ভেঙ্কটেশ,bʱeŋkoteʃ
মন্দির,mond̪ir
মন্দিরি,mond̪iri
বলিছেলো,bolicʰelo
ভৈগের,bʱo͡i̯ger
ঘটনাডা,gʱɔtonada
ওইগে,o͡i̯ge
দুওজনই,d̪u͡o̯ɟɔni
এইয,e͡i̯ɟ
বালার,balar
মাজা,maɟa
বিটার,bitar
ট্যারা,tæra
বুদ্ধি,bud̪d̪ʱi
কানা,kana
ভঈগের,bʱiger
ভারতে,bʱart̪e
কানাডা,kanada
রিনার,rinar
ছোয়াল,cʰoʷal
চড়ক,cɔɽok
যেইহেন,ɟe͡i̯hen
মুশার,muʃar
পাশেরডা,paʃerda
মিষ্টীর,miʃtir
গোলকি,goloki
টোলকি,tolki
দুই-তিনজন,d̪u͡i̯-t̪inɟɔn
কিষেণ,kiʃen
বউয়াচ্ছে,bɔ͡u̯ʷaccʰe
আতেক,at̪ek
বনে,bɔne
যত্ন,ɟɔt̪no
মাছ-টাছ,macʰ-tacʰ
রান্ধিছে,rand̪ʱicʰe
পুরোন,puron
চৌরাস্তারতে,co͡u̯rast̪art̪e
ওরতে,ort̪e
