words,ipa
চালাই,
পত্যেকটা,
টাঙ্গাইলেরডা,
মমিসিংয়েরডা,
মমিসিংয়ের,
ইডা-উডা,
লাক্সের,
যহনই,
কেউরে,
বিয়াই,
কতা-বার্তা,
বালো,
মিয়ার,
তিনতালা,
শর্তে,
দুইমাস,
বাপ,
আচরণগুলা,
আচরণ,
অশ্লীল,
কাপড়ে,
পাজি,
মাতায়,
সেন্স,
কাপড়রে,
নাহ,
আমাক,
রতনরে,
রতন,
চুষতাম,
কুনডা,
সুময়,
মেক-আপ,
বক্স,
টেক-আপ,
এইগ্না,
বোকটা,
বউরে,
তিনডার,
শাড়ি,
পরবো,
আইওনা,
ঘর‍,
ভাইরে,
এক্টিভ,
ভাব,
দেহাবা,
ব্লক,
ডাকছে,
দেহাবার,
ভালোবাসতেছো,
খুব।ভালোবাসতো,
ট্যালেন,
পুলা,
তুমিও,
পড়ো,
জ্ঞান,
ঢুকছি,
কাপাকাপি,
বাজায়,
ফুফু,
খালা,
আছো,
খাও,
আদর-আপ্যায়ন,
মোনডা,
গোল-টোল,
বসলাম,
কাপায়,
বিশজনের,
ভয়ে,
ভয়ডা,
বিয়া-টিয়া,
উঠাই,
দাওয়া,
মুসলমানদের,
বিয়াতে,
ভালোবাসি,
সরাসরি,
তুমিই,
কবার,
ছবির,
অন্যান্ত,
ঠ্যাকা,
পারতাম,
টিকতো,
কথা-বাত্রা,
দ্বিতীয়,
ব্রেক-আপ,
অইয়াই,
কয়বছর,
বিশের,
যেগুলা,
রিলেশনশিপ,
অইগুলা,
মরা,
অইরম,
ইউ,
এক্কেরে,
সরাও,
মিস-টিস,
ইগনোর,
এভোয়েড,
হুনতে,
শেষা-মেষা,
মুড,
একন,
হাতেই,
সম্পর্কটা,
গার্লফেন্ডের,
কইতেছি,
আটটার,
গার্লফ্রেন,
সোমানে,
আধা,
ঘণ্টা,
ওয়েটিং,
চ্যাগলায়,
ক্যান,
আইডিতে,
ধরি,
ডাটা,
বিজি,
খেয়াল,
গার্লফেন,
দশটার,
কিনলাম,
ছেড়ির,
বলছি,
জাইনাই,
সাহসে,
ওইডায়,
জামা-জুমা,
ফেসবুকেও,
কারও,
মেয়ারেও,
এড,
অইতি,
জামেলায়,
পারাও,
হুনবো,
চাবো,
জাতিভেদে,
খাওয়াইয়া,
হ্যাক,
সহজে,
বহে,
মেয়েরা,
যতটা,
পেইন,
কষ্ট,
পাইনাই,
নষ,
করমুই,
রাইতের,
হারাম,
রিলাক্স।এইগ্লার,
আসক্তি,
ভালোবাসমু,
ঢীপ,
রিলেশনে,
ধোমোক,
ব্যবহারগুলা,
ধোমক,
দিছো,
কোনোসময়,
ব্লক-টক,
অনেকদিন,
এসএমএস,
জানতো,
চোখে,
প্রভাবশালী,
খাইছো,
এন্নিগাই,
এসএসসি,
পরীক্ষা,
আপন,
মাইসাতো,
মাসীরা,
বাবা-মা,
ঝগড়াও,
কথাও,
মেয়েকে,
উঁচা-লম্বা,
চাইতেও,
ইঞ্চি,
উঁচা,
লম্বার,
ওয়াইফ,
দাঁড়াইলাই,
লম্বাই,
শর্ট,
সমান,
দেমোনিসা,
ফিটনেসও,
অতোটা,
আইছিলি,
মাসির,
যেইন্না,
উডার,
বডাও,
নিশার,
কোনোকিছুই,
আগ্গে,
চাইছি,
চল্লিশটা,
কিনমু,
ইশ,
সম্পর্কগুলা,
চিন্তায়ই,
বাঁচি,
মাসী,
স্ট্যান্ডিং,
মন্দির,
পোণাম,
মাইয়া,
বাপ-দাদা,
দেহাও,
পাবনা,
কফিশপ,
সালের,
সবগুলো,
ইয়েতেই,
নগে,
বালের,
করলান,
দেহোন,
রঘুদা,
রা,
ছাগলা,
কনফিউশান,
ওগলান,
নেয়া,
সাপোজ,
রঘুদার,
জিজ্ঞেসা,
শেখ,
হাসিনা,
পরিমলের,
পরিমল,
কয়া,
নেশাখোর,
গাজাখোর,
আকটু,
লাগবোনা,
এইন্যা,
গেইম,
খেইলা,
পাবজি,
খেলো,
খেলতাম,
ইয়ে,
দিছিলা,
বুঝাইলা,
বুঝছস,
ইংলিশ,
পড়াশোনা,
ওরোকম,
তক,
প্রজেক্টরে,
প্রজেক্টর,
ম্যাটেরিয়াল,
উনো,
ওগ্লাই,
সবগুলাই,
ম্যাডাম,
ট্যাডাম,
স্যার,
জুনিয়র,
সিনিয়র,
অইবো,
ওগোর,
টিডিও,
ভিডিওটা,
দাও,
গ্রামার,
ট্রামার,
লেকচার,
খুলছো,
লিংক,
ব্যাকটিরে,
রিএক্ট,
লাইক,
দিয়া,
কেয়ার,
ওমর,
ভাইয়ের,
হাহা,
যায়,
প্রেম-ট্রেম,
অ্যাড,
কোনও,
মেয়ে,
লিস্টে,
লিস্টটা,
জনের,
ভিত্রে,
নব্বুইডা,
মেয়া,
মিছা,
দেইখো,
বয়সে,
আমরাও,
বান্ধবী,
কয়েকটা,
মানেই,
করিও,
করায়,
দেওছেন,
ভদ্র,
কইয়া,
আমারডার,
বুঝিনা,
পুস্ট,
করতাছস,
হাসাহাসির,
দিলেও,
হাসা,
থুয়া,
অ্যাকটিভ,
পোলাহান,
আহহহহ,
দেখছস,
বুঝোনা,
দেন,
কুখ্যাত,
বিখ্যাত,
দামী,
হেজন্যে,
আইফোন,
ডেল,
দেছিন,
রাব্বি,
ধ্যের,
তওবা,
আস্তাগফিরুল্লাহ,
কুনহানের,
লাটোর,
নাটোর,
ফ্রি-ফায়ার,
গেম-এর,
ওমুরদিয়া,
ফেসবুক,
ইমু,
আইডি,
মিমু,
হয়া,
প্রথ্যেক,
রাব্বির,
মেসেজটি,
দেহাইরোছিন,
ইন্সটাগ্রাম,
লগ-ইন,
দেহামু,
খাড়াও,
ইস্কিনশট,
পাঠাইতাছি,
দেহার,
মেসেহ,
দেহানোর,
স্বীকার,
কয়বার,
কইরাই,
যাইগা,
রুমাল,
এনেই,
থাহে,
গেছেন,
নাগাল,
হুনে,
যায়া,
খাড়ায়,
ফ্রেন্ডলিস্টে,
খুইজা,
দেহ,
ডেও,
ফেইক,
অবশেষে,
গলাগলি,
ধরছিলা,
বইনের,
নামডাও,
নামডা,
রিয়া,
নালো,
রিতা,
সরি,
পারসেন্ট,
গ্যারান্টি,
রিতু,
অহ,
আয়া,
পরছে,
লজ্জা,
ফারজানা,
টিস্যু,
ওমুরা,
আয়ো,
সম্মান,
বুড়া,
টয়লেটের,
বাথরুম,
প্রেসার,
হঠাৎ,
কোনরকম,
বাইচান্স,
কুনো,
ভুলুরও,
দেড়,
লাখেও,
পাঁচতালা,
তুলোগা,
পাইপ,
লাগাও,
কবনি,
লাগাহাবো,
যাগোর,
তারাই,
থ্রেট,
মার্ডার,
কোনওদিন,
করাই,
হারবো,
সেইটাই,
আইনে,
ওদেরকে,
এখনো,
তোমরা,
আপোষে,
যেটুক,
ওইটুক,
কাজই,
সম্পূর্ণ,
গেছেগা,
করলেও,
আটকায়া,
যাইবো,
ওগোই,
পাইপ-টাইপ,
মুরা,
ফ্লাশ-ম্লাশসহ,
ওগো,
বারিন্দা,
হুইদ্যা,
যাবগা,
বাসায়,
আফনের,
আনলে,
এরপরে,
ডি,
নিয়া,
আয়ছেন,
শো,
কাকার,
যেরহম,
হইছাল,
স্বপন,
মেলা,
সারাডা,
দিশা,
অয়া,
হেসুম,
পানি-টানি,
মল-টল,
ঘুমের,
উইঠাই,
খানি,
এককামের,
শাটারও,
ওবাই,
ঘুইরা-ফিরা,
ওবা,
অইলিও,
অইতে,
নাগালাই,
গিয়ার,
সাইকেল,
ব্রেকটা,
আগেরডা,
এল্যুমিনিয়াম,
এহনকারডা,
গিয়া,
লোহা,
লোহার,
ফাইন,
চেঞ্জ,
লাগা,
সতেরো,
টেয়া,
রাস্তায়,
ওতো,
হোন্ডা,
চালাবো,
যাইকগা,
আমিতি,
যামুগা,
চালা,
হাবান,
একের,
ইসিব,
একপাতা,
লাগাবানি,
অ্যালুমিনিয়ামের,
অরজিনাল,
সাইকেলের,
পাল্টাবার,
পাল্টাইস,
কিনন,
তারডা,
টেয়ার,
নাগব,
হারতি,
অইলা,
মনি,
সোয়া,
সের,
গেছেই,
থাইকগা,
সাইফুল,
মাগনা,
শালার,
আরাম,
চাইরডি,
পুড়াইতো,
উল্টা-পাল্টা,
ছুরি,
ধার,
যাবনি,
করাহামু,
বাড়তি,
একজনেরটা,
হইয়া,
আটকায়,
যাইতাছেগা,
টেপ,
খুঁজোস,
কীবা,
ওইলো,
হৃদয়,
কইতে,
মনেই,
তাওহিদা,
আইজ,
লালু,
হালায়,
জেল,
খাটপো,
দেহাইলা,
মায়লা,
কয়দিন,
কয়,
পোস্ট,
অফিসের,
শাহীন,
আইয়া,
বাঁচায়,
এনকার,
দুলাভাই,
কপাল,
থাবড়,
মারছোস,
কানশিরা,
পেইছা,
থাবড়ই,
চিনোস,
কোটিপতি,
হারোস,
ডাকবিও,
পাবিও,
বৎসর,
বৎসর-আড়াই,
নাড়াই,
বেয়াদবি,
সবখানে,
বড়,
সিনিয়র,
করি।ছোট,
রাফ,
ব্যবহারটা,
বুঝায়,
আয়,
গলার,
আইগাইয়া,
আইতে,
ধাপ-ধুপ,
লালুরই,
তোরই,
মারবার,
সাহস,
উঠছি,
সময়,
চিলাচিল্লিতে,
চিলাচিল্লি,
ব্যায়াম,
জিমে,
রড,
মোডা,
সেইগুলা,
যাইয়া,
আব্বারে,
মাঠডা,
বইয়া,
ওইছি,
কইতাছিলাম,
গ্যাঞ্জামে,
গ্যাঞ্জামের,
চিল্লাচিল্লি,
নাঈম,
হারেই,
ঘুরায়া,
শুনলে,
শুনলো,
সইরা,
টানার,
মারতে,
রডও,
কমলরে,
কেন,
লালুরে,
মারলে,
কমল,
প্যাঁচটি,
খাটাইছিলো,
ট্যাকার,
মাইরে,
কুলা,
গাঞ্জাখোর,
ধরলাম,
এ্যালকোখোর,
বাঁচান,
নাগবোই,
কলেজে,
বোতল,
খিলাইলাম,
জনিরে,
গাঞ্জা,
পাগলরে,
খাওয়াইয়া,
মীমাংসা,
দেওনই,
থুইয়া,
গেছিলোগা,
ভাইগো,
মারামারি,
করন,
আল্লাহ,
মারামারির,
জগতে,
আসুক,
ডাজ,
নট,
মেটার,
যাক,
শরীল-স্বাস্থ্য,
সাহসটা,
মারামারিতে,
সাহসটাই,
রামারির,
বিরিজ,
ঘুষাইতে,
সাত্তারের,
দোহানের,
ফালাইছি,
আটজনে,
হুর,
মারলো,
আটজন,
রনি,
জাহিদ,
শামসু,
জুয়েল,
গুরুপ,
মামুনের,
নেতা,
মারাইবা,
যাওয়ার,
একশ,
যাবাগা,
বসবা,
ঘুমায়,
পরুম,
সিগারেটটা,
একসাথেই,
ধ্বংসাবশেষ,
সমুদ্র,
ম্যাপিং,
তৈরি,
হয়েছে,
ত্রিমাত্রিক,
জাহাজের,
চার,
সরে,
এতেই,
দৃশ্যমান,
পুরো,
জাহাজ,
পড়মু,
সমুদ্রের,
তলদেশে,
টাইটানিকের,
সন্ধান,
পাওয়া,
উনিশশো,
পঁচাশি,
তোমরাই,
বলতাছিলাম,
শুনেনা,
টান,
রডটা,
গেলোগা,
গেলামগা,
হব,
সপ্তাহডা,
ফেলবো,
জামাই-বৌ,
টেলিফোন,
খাইলা,
পরিবারটা,
রকম,
অবস্থাশালী,
দাপট,
নিখুঁতভাবে,
রিঅ্যাক্ট,
ট্রিকীভাবে,
ট্রিকিভাবে,
মনটা,
বলতাছিলো,
এতে,
ভাল্লাগতেছিলো,
ছেলেরে,
এই-সেই,
ছেলের,
বিহেভিয়ার,
কর্মফল,
তহনো,
বিয়াটা,
ভাঙছিলো,
জিনিসটারে,
সর্বনাশ,
বুঝতাছে,
আসতাছে,
গতি,
টাকা-পয়সার,
কোনদিকে,
এমনেও,
বারবারই,
টাকাডি,
যাচ্ছেই,
চিকিৎসা,
করায়ে,
ছেলেগো,
মিলায়াও,
অব,
একগাড়ি,
একগাড়িই,
বারো-চৌদ্দ,
চৌদ্দ,
হাইস,
কয়েকজন,
কাহিনিডা,
নিজেরই,
এত,
লোকজন-এর,
কয়ো,
অভি,
দৌড়,
পাড়াইতাছে,
গোরে,
অবি,
ছেলেডা,
উনথনেই,
বয়সের,
হিসাবে,
বয়স্ক,
ছাব্বিশ-,
সাতাশ,
আটাশ,
সবদিকে,
কোনভাবে,
হোক,
বুঝলি,
দাদাই,
বুঝলো,
ব্যাক্তিও,
বলছিলো,
ছেলেটারে,
বলছিলাম,
কোনদিক,
বলতেছিলাম,
ত্রিশ,
মুছ,
রাখা,
কাটায়,
মুছ-টুছ,
বুঝায়া,
যায়াই,
জিগাইতেও,
ভাল,
লাগিচ্ছে,
সেডা,
মুখেই,
ছেলেটাক,
অপমান,
ধরনের,
মুখের,
হইবো,
জোর,
আশীর্বাদ,
দেওয়াইছে,
আম্মা,
ইচ্ছাই,
লাস্টে,
আর্শীবাদ,
তুললো,
তুলতাছিলো,
হইতাম,
এককথা,
কইলেই,
মাইনা,
নীম,
থাকুকগা,
খাইকগা,
সেগলা,
কোনদিন,
সংসারে,
লাইগাই,
শ্বশুর-শাশুড়ি,
যতোই,
চায়াও,
করাও,
এইটাই,
হুনবার,
খোঁজ-খবর,
কচ্ছে,
বিয়াডা,
মেয়াডা,
যেন,
সেদিনকা,
কান্দা-কাটি,
করতেছিল,
লিটারেলি,
কোনভাবেই,
বউয়ের,
তাকাবো,
এজন্যই,
কর্মেরই,
ক্যাডেট,
এতগুলা,
এরিয়া,
নিবার,
পারলো,
ঘেইসা,
ওইখানেই,
প্রতিনিয়ত,
করছস,
দেখলো,
চোখের,
চাইছিলো,
দেখপো,
জুয়ারি,
রান্না-বাড়ি,
ক্রিকেট,
ম্যাক্সিমাম,
ক্রিকেটাররা,
ক্রিকেটার,
অ্যাপসের,
হাজতে,
তাজ্জব,
বাইরই,
হইবার,
দেয়,
মানুষরে,
নিজেরডা,
জাত,
বাড়ি-ঘরে,
শাসনে,
রাইখপার,
পারছে,
হারাইছে,
ধ্বংসের,
মাশাল্লাহ,
ভেবে,
অভিযোগ,
জানানো,
নিজস্ব,
পারিবারিক,
অবস্থার,
ভাবতে,
বাপটা,
শুনার,
মাও,
যতডা,
আনন্দই,
নিজেক,
সামলাইবার,
অসুস্থ,
ঘটনার,
স্যাডনেস,
যুগেও,
ফটি-ফটোগ্রাফি,
ওগলি,
কেডা,
বন্ধু-বান্ধব,
শাড়ি-শুড়ি,
তুলতেছে,
সুনাম,
শুনবি,
কান-মুখ,
জ্বলবো,
ছেলেডাও,
জানবো,
ডরে,
কাইত,
বাইরে,
তদন্ত,
তেন,
একপা,
শুনছে,
পা,
বেরাবার,
পরাণের,
হলে,
দেইখ,
আইসলো,
জিগাইছো,
ভাস্তিডা,
আইজো,
যাইবার,
দিব,
এতবড়,
উপযুক্ত,
খারাপই,
বুঝাইছে,
মানছে,
বাপ-মায়ের,
আছিল,
শরীর,
প্রয়োজন,
উল্লাসে,
চাইবি,
এগলাও,
এজন্য,
কথাগুলা,
শুইনা,
ফুটানি,
বাইড়া,
এগলা,
রং,
কইছস,
হিমেল,
হোসেন,
ড্যাফোডিল,
ইন্টারন্যাশনাল,
ইউনিভার্সিটির,
ছাত্র,
জেলা,
মধ্যাঞ্চলে,
অবস্থিত,
বিভাগের,
প্রশাসনিক,
অঞ্চল,
তীরে,
দূরত্ব,
কিলোমিটার,
আয়তনের,
থিক্যা,
জনসংখ্যার,
বৃহত্তম,
জেলার,
আয়তন,
চাইরশো,
স্কয়ার,
উপজেলা,
দশটা,
পৌরসভা,
ইউনিয়ন,
এখানকার,
জনসংখ্যা,
আটত্রিশ,
নামকরণ,
মতবাদ,
সতেরশো,
আটাত্তর,
প্রকাশিত,
রেনেল,
মানচিত্রে,
অঞ্চলরে,
আটিয়া,
আঠারোশো,
ছেষট্টি,
স্থান,
নামটি,
পনেরই,
নভেম্বর,
মহকুমা,
সদর,
দপ্তর,
স্থানান্তর,
ইতিহাসপ্রণেতা,
খন্দকার,
আব্দুর,
রহিম,
সাহেবের,
ইংরেজ,
লোকেরা,
উঁচু,
শব্দের,
পরিবর্তে,
অঞ্চলে,
প্রচলন,
টানের,
সাথেই,
শব্দটা,
যুক্ত,
রূপে,
পরিণত,
হয়েছে,
উনসত্তর,
এটি,
অবিভক্ত,
ময়মনসিং,
একটি,
জেলায়,
টাঙ্গাইলে,
ঘুরাঘুরির,
বহু,
প্রাচীন,
কাল,
সমৃদ্ধ,
জনপদ,
এমনকি,
প্রাচীনকালের,
পাল,
আমলের,
সভ্যতার,
ঐতিহ্যও,
লুকায়া,
অসংখ্য,
রাজা,
জমিদারগো,
পুরাকীর্তি,
এগুলার,
উল্লেখযোগ্য,
পাকুটিয়া,
মহেড়া,
করুটিয়া,
এলেঙ্গা,
নাগরপুরের,
পর্যাপ্ত,
পরিচর্যার,
অভাবে,
সকল,
ভঙুর,
এসব,
আংগো,
সম্পদ,
ব্যাপারে,
নিজেগো,
সচেতন,
হইতে,
হইবো৷,
এগুলো,
সংস্কার,
সংরক্ষণের,
প্রচেষ্টায়,
সচেষ্ট,
এছাড়া,
শাসকগণ,
ধর্মীয়,
উপাসনালয়,
ঐতিহ্যের,
মসজিদ,
ধনবাড়ি,
খামারপাড়া,
মসজিদ-মাজার,
গুপ্ত,
বৃন্দাবন,
তীর্থ,
আনন্দমঠ,
ইত্যাদি,
রয়েছে,
বঙ্গবন্ধু,
চৌধুরী,
রিসোর্ট,
ক্যান্টনমেন্ট,
দর্শনীয়,
ভ্রমণ-পিপাসুরা,
নির্মল,
আনন্দের,
মুহূর্ত,
ঘোরাঘুরির,
মাইল,
পূর্বে,
পশ্চিমে,
একর,
জুইড়া,
বিস্তৃত,
অমূল্য,
নির্দশন,
সযত্নে,
রক্ষিত,
এদেশে,
দ্বিতীয়ডা,
বললেই,
সঙ্গে,
পার্ক,
চিড়িয়াখানা,
পিকনিক,
ইস্পট,
ঘুইর‍্যা,
আসতে,
প্রধান,
ভবন,
তিনট্যা,
কাচারি,
নায়েব,
দিঘী,
লজ,
দিঘীর,
বিশাখা,
ভবনগুলার,
প্যাছনে,
পসরা,
পুকুর,
রাণী,
দুইড্যা,
প্রথমেই,
ছাদের,
দেয়ালটি,
অপূর্ব,
কারুকাজ,
তোমাক,
পছন্দই,
এগলাই,
দিবই,
এসি,
এসিও,
বাড়িতই,
কাইল,
হোন্ডা-মোন্ডা,
সহ্য,
মাঠ,
শহীদ,
মিনারও,
সংযোজিত,
রোমান,
ধাচে,
নির্মাণ,
লজের,
আকর্ষণীয়,
বাগান,
বাগানে,
বাঘ,
হরিণ,
পশু-পাখির,
মূর্তিও,
জমিদাররা,
পশু-পাখি,
পুষতেন,
স্মৃতি,
রক্ষা,
মূর্তিগুলা,
বানানো,
মহারাজ,
নীলের,
কম্বিনেশনে,
লজটা,
বারোডা,
কক্ষ,
ঝুলন্ত,
শুটিং,
স্পষ্ট,
হিসেবে,
মহারাজা,
রানী,
কালীচরণ,
পূজামণ্ডপ,
মহেরা,
স্থাপনাডা,
পরচিত,
সেইডা,
একগম্বুজ,
উপজেলায়,
দাতাগো,
দাবি,
এইটি,
বিশ্বের,
গম্বুজ,
বিশ্বে,
এমনটি,
উচ্চতম,
মিনারের,
মিনার,
গুলো,
একান্ন,
ফিট,
উচ্চতার,
বিঘা,
জমির,
সাতান্ন,
তলা,
মসজিদটি,
উপজেলার,
গেলেই,
ঝিনাই,
ভিত্তিপ্রস্তর,
স্থাপন,
করেন,
মুক্তিযোদ্ধা,
রফিকুল,
মসজিদের,
একাশি,
ফুট,
চারদিকে,
দুইশোটি,
যেগুলো,
অলংকার,
মূল,
কোণায়,
একফুট,
চারডা,
দেয়ালে,
টাইলস,
কোরান,
শরীফ,
আল্লাহর,
নিরানব্বইটা,
অনেকখানি,
সম্পন্ন,
বসে,
দাড়িয়ে,
অঙ্কিত,
প্রাধান,
নির্মাণে,
পঞ্চান্ন,
আযান,
দেয়ার,
মিনারে,
নির্মাণাধীন,
পূর্নাঙ্গ,
কমপ্লেক্স,
আধুনিক,
সুযোগ-সুবিধা,
নিয়ন্ত্রিত,
মক্কার,
দ্বিতীয়,
স্থানডা,
পরিচিত,
আতিয়া,
দেলদুয়ার,
ঐতিহাসিক,
অন্যতম,
শহর,
প্রাহ,
দক্ষিণে,
মসজিদটির,
অবস্থান,
লৌহজং,
মসজিদডা,
মূলত,
বর্গাকৃতির,
এছাড়াও,
পূর্বদিকে,
অপেক্ষাকৃত,
থেকা,
মসজিদে,
প্রবেশ,
তিনটা,
পথ,
দ্বারা,
নির্মিত,
বেশ,
দশমিক,
চারকোণায়,
চাইরডা,
অষ্টকোণাকৃতির,
অংশটি,
গম্বুজের,
আকৃতি,
ধারন,
সুলতানী,
মুঘোল,
স্থাপত্য,
রিতীর,
সুস্পষ্ট,
নিদর্শন,
নির্মাণেতে,
প্রচলিত,
নোটে,
মধুপুরের,
রাবার,
পীরগাছায়,
বাগানটি,
দুইধারে,
হাজারো,
বাগানটা,
সুবিশাল,
বাগানের,
সৌন্দর্য,
একেক,
ঋতুতে,
সাজে,
শীতকালে,
ঝইরা,
তেমনি,
বর্ষাকালে,
কিছুদূর,
এগিয়ে,
গেস্টহাউজ,
চাইরদিকে,
নানা,
ফুলের,
আধা-পাকা,
গেস্টহাউজে,
অনুমতি,
নিয়্যা,
সুযোগও,
রঙিন,
ছাউনিতে,
প্রকৃতির,
বৃষ্টিবিলাস,
সুযোগ,
বর্ষার,
এককাপ,
পতিড্যা,
ঝরে,
পড়ার,
অপরূপ,
মধুপুরে,
আনারসের,
হাট,
জলছত্র,
চাষ,
হাটের,
মৌসুমে,
হাটে,
পঁচিশ,
মাইলের,
থেইক্যা,
সাতসকালেই,
কার্যক্রম,
যায়৷,
আনারস,
সাইকেলে,
কইর‍্যা,
আসা,
ক্রেতারা,
স্থাপনা,
নামেও,
ওপরে,
সেতুতে,
সড়ক,
রেলপথ,
সেতুটি,
আটানব্বই,
সেতুর,
অঞ্চলের,
কৌশলগত,
সংযোগ,
প্রতিষ্ঠিত,
অত্র,
জনগণের,
বহুবিধ,
বয়ে,
আনে৷,
বিশেষ,
অভ্যন্তরীণ,
যাত্রী,
পরিবহনে,
স্থাপনাগুলো,
ভ্রমণপিপাসু,
মানুষগুলা,
ভ্রমণের,
মিটাইতে,
পারব,
বাংলার,
মুক্তিযুদ্ধের,
ইতিহাসকে,
ধারণ,
দাঁড়িয়ে,
স্মৃতিস্তম্ভ,
বনগ্রাম,
গণকবর,
মুক্তিযোদ্ধাগো,
প্রদর্শন,
স্মৃতিস্তম্ভের,
খাড়াইয়া,
নীরব,
যাপন,
পুঠিয়া,
রাজবাড়ি,
নাগরপুইর‍্যা,
প্রত্নতাত্ত্বিকবিদরা,
সংরক্ষণ,
রেখেছে৷,
পর্যটন,
শিল্পের,
ভূমিকা,
পালন,
স্কেল,
সমান্তরালভাবে,
গাছগুলা,
লাগানো,
যতদূর,
চোখ,
সবুজের,
সমারোহ,
দেখলেই,
মনডা,
গাছগুলোর,
পীরগাছার,
অকৃত্রিম,
ঐতিহ্যবাহী,
যাবেন,
নিদর্শনগুলো,
ইতিমধ্যেই,
আইছিলো,
অন্যকে,
উৎসাহিত,
করবেন,
ইস্থাপনাগুলো,
চমচমও,
আসছালামু,
ওয়ালাইকুম,
আছসালাম,
ওয়াসির,
আকরাম,
বচ্ছর,
পরিচয়টা,
শিহাবুল,
মাহমুদ,
চলতেছে,
ড্যাফোডিল,
ইউনিভার্সিটি,
সাধারণত,
গ্রাম-আঞ্চলে,
সুখ,
সপ্তাহে,
ব্রা,
দেহাইয়া,
তয়,
দিন-কাল,
এইদিক,
যাইতাছি,
ব্যবসা-বাণিজ্য,
মন্দা,
কাটার,
দোয়ায়,
বিজনেস,
চাকরি-বাকরি,
চাকরির,
ইনভার্সিটি,
গভমেন্টে,
ইনজিও-মিনজিও,
কোম্পানির,
নিয়াও,
উদাহারনে,
বুঝাই,
পেশারডা,
মানুষেরে,
নেটের,
উদাহরনে,
যেও,
আব্বাই,
দেহা-শোনা,
কায়-কামলা,
কতটুকু,
ঐতিহ্যকে,
একত্র,
কম্পিটিশন,
দক্ষতা,
প্রশ্ন,
স্কোর,
বলেন,
পাশটা,
ভাষাটা,
চলিত,
রূপটা,
তফন,
তফনের,
রূপ,
লুঙ্গি,
ইস্কোর,
তেকতেকা,
থকথকা,
সঠিক,
ত্যানা,
উত্তর,
ন্যাকড়া,
থোয়া,
ভাইয়া,
ক্লিয়ার,
সহযোগিতা,
পার্থক্য,
দুইজনই,
বুঝেন,
থয়,
দাবাড়,
কোনোডাই,
নেক্সট,
বলবেন,
কন।হ্যাঁ,
অপূর্ণ,
পূর্ণ,
বিপরীত,
বলতেছেন,
নাজাই,
ঝগড়া,
নাড়াই,
হুম।নৌকা,
গুরন,
গুরলে,
পুরাই,
অ্যা,
অগরে,
টাক-টুক,
বানাইছিলাম,
সিকুরিটিতে,
ঘুরি,
থাহি,
চলেই,
বইয়াই,
মাল-মুলও,
জুমজুমা,
বিকাশ-টিকাশ,
মুনে,
আবর্জনা,
আহামরি,
বেকারত্বটা,
র,
স্যালারির,
পাইলা,
যাতায়াত,
ওয়ালটনের,
নিছিলাম,
ইন্টার,
জহনকা,
ফাকে,
আরএনটি,
ডিচার্জ,
ঢুকায়,
সাইন্সের,
সার্টিফিকেট,
সাইন্সে,
আরএনটিতে,
ধরছিলো,
অভিজ্ঞতাডা,
সম্ভবত,
আলাপই,
আউ,
স্যালারি,
ধরে,
আরেকজনে,
আর্টস,
থেও,
ঢুকন,
তাগর,
ইটটু,
অবারটাইম,
আইতো,
চাইর-পাঁচ,
উন,
কাটতো,
ক্যান্টি,
ডাইনিঙে,
পনোরো-ষোললশো,
এইগ,
লা।হ্যাঁ,
আট-নয়,
পনোরো-ষোলশো-সতোরশো,
দিতাম,
থাকতাম,
গ্যাতো,
অ্যাতে,
এবায়-সেবায়,
বৃহস্পতিবার,
কান্দে,
পরতাম,
হরে-ধরে,
কদু,
টেহাও,
শালারা,
ফ্রিজের,
ট্রপ,
ক্যাপ,
ম্যাডেল,
হেন্ডেল,
এইগ্লার,
প্রোডাক্টের,
কিন্ত,
অভিজ্ঞতা,
বাড়ছে,
অভিজ্ঞতাই,
প্রেশারডা,
ছোটও,
হাইলাই,
চড়ো,
জাইলাই,
আইলা,
পোচ-পাচ,
নিরাপদ,
নয়ডার,
ডাইল-ভাত,
হুন্ডাডা,
পুইছা,
চোদ্দগুষ্টি,
উদাহরণও,
তোমগোর,
স্বর্নকারের,
সারাজীবন,
নুন,
আনতেই,
ইতিহাসে,
পরো,
ইমিডিয়েট,
কলেজ,
ঘুরার,
চলতেছো,
ফিরতেছো,
ভান্ডার,
ভাবতাছি,
নির্বাচন,
পরিস্থিতি,
ডিলার,
ঋণ-টিণ,
নিজদালে,
নিটালে,
ঘুমাই,
ঋণ-মিণ,
লোন-মোন,
ঝুই-ঝামেলা,
ওইন,
আলা,
লতিফ,
সিকারে,
পানিত,
গিরির,
নাহ্,
এইন,
শিমলা,
পাড়ার,
পোলাহানতো,
ইন্নাও,
টোয়েন্টি,
আশে,
পাশের,
নিউজ,
রট,
মিস্ত্রির,
দৌড়াইতাছে,
গ্যাছে,
দাবাড়ে,
ওইভাবে,
পড়লো,
ঢুকাই,
হাল,
গুরি,
জাগাডাই,
পর্যায়ে,
জন্ডিস,
নায়,
আইতামই,
ললেজ,
ওনুকার,
ইনসিনটি,
সিটি,
আন,
নের,
যেবাই,
রেফারেন্সে,
ঢুকামু,
জ্বালাও,
কাক,
জ্বালাইলে,
আসসালা,
মালাই,
ঢুকছে,
বিএ,
চেহারা-চুহারা,
ছাত্রও,
জুদিল,
ঢুকা,
ঘুরতাছে,
হেদিকে,
ড্যালি,
