Unnamed: 0,District,External_ID,Contents,ipa,sentence
3064,Habiganj,rec_20_audio_5.wav,"তো আমার নিজের খাছে কিরখম লাগতেছে তো আমি দুই মাস মনো হয় মারদাসাত নূরানী ফড়া-শুনা খরছি, খরার ফর আবার ব্যাক করছি ইস্কুলে।",,"তো আমার নিজের খাছে কিরখম লাগতেছে তো আমি দুই মাস মনো হয় মারদাসাত নূরানী ফড়া-শুনা খরছি, খরার ফর আবার ব্যাক করছি ইস্কুলে।"
3065,Habiganj,rec_20_audio_6.wav,তে ইস্কুলে ব্যাক করার পর তো হুজুররা আমার বাড়িত আইতেছে বারবার অনুরোধ করতেছে যে আমি যাতে মাদ্রাসাত ফড়াশুনা খরি।,,তে ইস্কুলে ব্যাক করার পর তো হুজুররা আমার বাড়িত আইতেছে বারবার অনুরোধ করতেছে যে আমি যাতে মাদ্রাসাত ফড়াশুনা খরি।
3066,Habiganj,rec_20_audio_6.wav,আমি যাতে ইস্কুলে না আই।,,আমি যাতে ইস্কুলে না আই।
3067,Habiganj,rec_20_audio_6.wav,"আর কেউ যদি মাদ্রাসাত তিকা হঠাৎ কইরা ইস্কুলে আয় সে বেশিদিন বাঁছে না, সে মারা যায়।",,"আর কেউ যদি মাদ্রাসাত তিকা হঠাৎ কইরা ইস্কুলে আয় সে বেশিদিন বাঁছে না, সে মারা যায়।"
3068,Habiganj,rec_20_audio_6.wav,তো ইরখমভাবে আমার মারে আমার আব্বুরে আমার হুজুরে,,তো ইরখমভাবে আমার মারে আমার আব্বুরে আমার হুজুরে
3069,Habiganj,rec_20_audio_7.wav,"বিবিন্নবাবে মানে, ভয় দেখাইতেছিলো যে, তুমার ছেলে মানে বাঁচতো না।",,"বিবিন্নবাবে মানে, ভয় দেখাইতেছিলো যে, তুমার ছেলে মানে বাঁচতো না।"
3070,Habiganj,rec_20_audio_7.wav,"সে যেহেতু মাদ্রাসা থিকা হটাৎ ব্রেক খইরা ইস্কুলে চলে আইছে৷ তো আমার তো ডিটারমাইন্ড, আমি, না আমি মাদ্রাসাত্ ফড়তাম না।",,"সে যেহেতু মাদ্রাসা থিকা হটাৎ ব্রেক খইরা ইস্কুলে চলে আইছে৷ তো আমার তো ডিটারমাইন্ড, আমি, না আমি মাদ্রাসাত্ ফড়তাম না।"
3071,Habiganj,rec_20_audio_7.wav,"আমি, আমারে ক্লাস ওয়ানে বর্তি খরছে অথচ আমি ইস্কুলে তিরিত্ ছিলাম।",,"আমি, আমারে ক্লাস ওয়ানে বর্তি খরছে অথচ আমি ইস্কুলে তিরিত্ ছিলাম।"
3072,Habiganj,rec_20_audio_7.wav,"আমি অ, আ ইগুলা ফারি।",,"আমি অ, আ ইগুলা ফারি।"
3073,Habiganj,rec_20_audio_7.wav,তে কেনে মাদ্রাসাত বর্তি,,তে কেনে মাদ্রাসাত বর্তি
3074,Habiganj,rec_20_audio_8.wav,মারদাসাত ফড়া-শুনা খইরা কিতা খরতাম?,,মারদাসাত ফড়া-শুনা খইরা কিতা খরতাম?
3075,Habiganj,rec_20_audio_8.wav,"ইডা যদি কুরানের একটা হেফজ ওইতো, হেফজখানা ওইতো আমি কুরান শরীফ মুখস্ত খরতাম ইটা একটা বিষয়।",,"ইডা যদি কুরানের একটা হেফজ ওইতো, হেফজখানা ওইতো আমি কুরান শরীফ মুখস্ত খরতাম ইটা একটা বিষয়।"
3076,Habiganj,rec_20_audio_8.wav,"ইটা নূরানী, আমি অ, আ এগুলা পারি এবং লেখতে পারি, রিডিং পড়তে ফারি, আমি সব ফারি।",,"ইটা নূরানী, আমি অ, আ এগুলা পারি এবং লেখতে পারি, রিডিং পড়তে ফারি, আমি সব ফারি।"
3077,Habiganj,rec_20_audio_8.wav,"তো আমি কেনো, আমি কেরলাইগা আমি আবার অ, আ ফড়মু?",,"তো আমি কেনো, আমি কেরলাইগা আমি আবার অ, আ ফড়মু?"
3078,Habiganj,rec_20_audio_9.wav,আমি <> যাইতাম না।,,আমি <> যাইতাম না।
3079,Habiganj,rec_20_audio_9.wav,"আমি ডিটারমাইন্ড, আমি দৃঢ়সংকল্প যে আমি গিয়া ওয়ানো মারদাসাত ফড়া-শুনা খরতাম না।",,"আমি ডিটারমাইন্ড, আমি দৃঢ়সংকল্প যে আমি গিয়া ওয়ানো মারদাসাত ফড়া-শুনা খরতাম না।"
3080,Habiganj,rec_20_audio_9.wav,"তে ইরখম ক্লাস থ্রিতে, ক্লাস ফোরে, ক্লাস ফাইভে ইরখম গেছে।",,"তে ইরখম ক্লাস থ্রিতে, ক্লাস ফোরে, ক্লাস ফাইভে ইরখম গেছে।"
3081,Habiganj,rec_20_audio_9.wav,"তো আমার ছুডুখালা একটা অভ্যাস ছিলো যে আমি পরীক্ষার আগ ছাড়া আমি টিউশনি, ফ্রাইবেট ফড়তাম না।",,"তো আমার ছুডুখালা একটা অভ্যাস ছিলো যে আমি পরীক্ষার আগ ছাড়া আমি টিউশনি, ফ্রাইবেট ফড়তাম না।"
3082,Habiganj,rec_20_audio_10.wav,"যাতে টিউশনি, ফ্রাইবেট ফড়ি এই জন্য যাতে আমি কমন ফাই।",,"যাতে টিউশনি, ফ্রাইবেট ফড়ি এই জন্য যাতে আমি কমন ফাই।"
3083,Habiganj,rec_20_audio_10.wav,"টিচাররা যা দেয়, আর যে সাব্জেক্ট যে টিচার ফড়াইতাইন ওই টিচারের খাছে ফ্রাইবেট ফড়তাম যাতে ই টিচার কমন দেন।",,"টিচাররা যা দেয়, আর যে সাব্জেক্ট যে টিচার ফড়াইতাইন ওই টিচারের খাছে ফ্রাইবেট ফড়তাম যাতে ই টিচার কমন দেন।"
3084,Habiganj,rec_20_audio_10.wav,"আর টিচার দিতেনও কমন, আর ইগুলা ফাইতামও।",,"আর টিচার দিতেনও কমন, আর ইগুলা ফাইতামও।"
3085,Habiganj,rec_20_audio_10.wav,তো <> মানে ক্লাস ওয়ান তিকা ফাইভ পর্যন্ত আরকি।,,তো <> মানে ক্লাস ওয়ান তিকা ফাইভ পর্যন্ত আরকি।
3086,Habiganj,rec_20_audio_11.wav,"তো ক্লাস ফাইভ ফড়া-শুনা খরার ফর তো আমার একটা হেজিটেইশন, হিনমন্যতা ছিলো যে আমি কি খরি যে আমি স্কুলে ভর্তি হই নাকি মারদাসাত যাই।",,"তো ক্লাস ফাইভ ফড়া-শুনা খরার ফর তো আমার একটা হেজিটেইশন, হিনমন্যতা ছিলো যে আমি কি খরি যে আমি স্কুলে ভর্তি হই নাকি মারদাসাত যাই।"
3087,Habiganj,rec_20_audio_11.wav,"এই হিনমন্যতা, এই হিনমন্যতায় আমি ছিন্তা-ভাবনা খরছিলাম যে আমি ছুনারুগাট",,"এই হিনমন্যতা, এই হিনমন্যতায় আমি ছিন্তা-ভাবনা খরছিলাম যে আমি ছুনারুগাট"
3088,Habiganj,rec_20_audio_12.wav,"গভট একটা স্কুল আছে, এই স্কুলে ভর্তি হইয়া যাই।",,"গভট একটা স্কুল আছে, এই স্কুলে ভর্তি হইয়া যাই।"
3089,Habiganj,rec_20_audio_12.wav,কিন্তু ভাগ্যক্রমে আমার এক দুলাবাই ছিলো মলোইবাজার তো মলোইবাজার উনি বলতেছে যে সাইফুল তুমি <> ইখানে মারদাসা আছে তুমি ইখানে সুযোগ-সুবিধা বালা।,,কিন্তু ভাগ্যক্রমে আমার এক দুলাবাই ছিলো মলোইবাজার তো মলোইবাজার উনি বলতেছে যে সাইফুল তুমি <> ইখানে মারদাসা আছে তুমি ইখানে সুযোগ-সুবিধা বালা।
3090,Habiganj,rec_20_audio_12.wav,"তুমি যদি ইখানে ফরীক্কা দেও যদি, একটা বর্তি ফরীক্কা দেও যদি ঠিকো তাহলে তুমি ইখানে তাইক্কা পড়া-শুনা খরলা।",,"তুমি যদি ইখানে ফরীক্কা দেও যদি, একটা বর্তি ফরীক্কা দেও যদি ঠিকো তাহলে তুমি ইখানে তাইক্কা পড়া-শুনা খরলা।"
3091,Habiganj,rec_20_audio_13.wav,তো আমার আরকি ইচ্ছে ছিলো যে বারিতে তাইকা ফড়া-শুনা খরা একটা মানে তেমন ভালো ছিলো না।,,তো আমার আরকি ইচ্ছে ছিলো যে বারিতে তাইকা ফড়া-শুনা খরা একটা মানে তেমন ভালো ছিলো না।
3092,Habiganj,rec_20_audio_13.wav,"খারন বারিতে তাখলেই খাজ খরতে হয়, এই ধান খাটতে হয়, এই মানে বিবিন্ন বিষয়।",,"খারন বারিতে তাখলেই খাজ খরতে হয়, এই ধান খাটতে হয়, এই মানে বিবিন্ন বিষয়।"
3093,Habiganj,rec_20_audio_13.wav,বেশির বাগ দেখা গেছে কি ইস্কুল মিস দিতাম শুধু ধান খাডার লাইগা।,,বেশির বাগ দেখা গেছে কি ইস্কুল মিস দিতাম শুধু ধান খাডার লাইগা।
3094,Habiganj,rec_20_audio_13.wav,বা আমি স্বেচ্ছায় মিস দিতাম।,,বা আমি স্বেচ্ছায় মিস দিতাম।
3095,Habiganj,rec_20_audio_13.wav,কেরলাইগা খারন ধান খাটলে বা ক্ষেত যদি রোই,,কেরলাইগা খারন ধান খাটলে বা ক্ষেত যদি রোই
3096,Habiganj,rec_20_audio_14.wav,তাহলে আমি ইস্কুল ইজিলি মিস দিতা ফারি তো এইজন্য।,,তাহলে আমি ইস্কুল ইজিলি মিস দিতা ফারি তো এইজন্য।
3097,Habiganj,rec_20_audio_14.wav,তো আমার একটা ইন্টেনশন ছিলো যে আমি যদি বাইরে যাই তাহলে হয়তো আমার দান খাটতে ওইতো না।,,তো আমার একটা ইন্টেনশন ছিলো যে আমি যদি বাইরে যাই তাহলে হয়তো আমার দান খাটতে ওইতো না।
3098,Habiganj,rec_20_audio_14.wav,"বা তাইলে ওয়তো আমার আব্বার আতের মাইর খাওয়া লাগতো না বা ই টাইপের যে আমি ভালো অবস্থায় তাখমু, ভালো ফড়া-শুনা খরতে ফারমু বা ভালো একটা ফরিবেশে তাখমু।",,"বা তাইলে ওয়তো আমার আব্বার আতের মাইর খাওয়া লাগতো না বা ই টাইপের যে আমি ভালো অবস্থায় তাখমু, ভালো ফড়া-শুনা খরতে ফারমু বা ভালো একটা ফরিবেশে তাখমু।"
3099,Habiganj,rec_20_audio_15.wav,তো ই ইন্টেনশনে আমি বললাম আচ্ছা ঠিক আছে আমি একটা ফরীক্কা দেই।,,তো ই ইন্টেনশনে আমি বললাম আচ্ছা ঠিক আছে আমি একটা ফরীক্কা দেই।
3100,Habiganj,rec_20_audio_15.wav,"যখন আমি ক্লাস মলোইবাজার সিক্সে বর্তি ফরীক্কা দেই, উত্তরমোলাই <> আলিম মারদাসা, মলোইবাজার ইটা চাদনীগাটে অবস্থিত মলোইবাজার।",,"যখন আমি ক্লাস মলোইবাজার সিক্সে বর্তি ফরীক্কা দেই, উত্তরমোলাই <> আলিম মারদাসা, মলোইবাজার ইটা চাদনীগাটে অবস্থিত মলোইবাজার।"
3101,Habiganj,rec_20_audio_15.wav,"তো ই মারদাসাত যখন ফরীক্কা দেই, তো ফরীক্কা দেওয়ার ফর আমার ফজিশন খতো আসছিলো?",,"তো ই মারদাসাত যখন ফরীক্কা দেই, তো ফরীক্কা দেওয়ার ফর আমার ফজিশন খতো আসছিলো?"
3102,Habiganj,rec_20_audio_16.wav,সাত না মেবি আট তো পজিশন তিনশোজন শিক্ষার্থী ফরীক্কা দেওয়ার ফর আমার ফজিশন আট।,,সাত না মেবি আট তো পজিশন তিনশোজন শিক্ষার্থী ফরীক্কা দেওয়ার ফর আমার ফজিশন আট।
3103,Habiganj,rec_20_audio_16.wav,তো তাদের একটা মানে ফ্যাসিলিটি হচ্ছে যে ওইতাছে যে এক তিকা দশের বিতরে তারা ফ্রী দেয়।,,তো তাদের একটা মানে ফ্যাসিলিটি হচ্ছে যে ওইতাছে যে এক তিকা দশের বিতরে তারা ফ্রী দেয়।
3104,Habiganj,rec_20_audio_17.wav,একবৎসর শুদু ফ্রি।,,একবৎসর শুদু ফ্রি।
3105,Habiganj,rec_20_audio_17.wav,"একবৎসর, তো ফ্রী দেয়।",,"একবৎসর, তো ফ্রী দেয়।"
3106,Habiganj,rec_20_audio_17.wav,থাকা-খাওয়া সব ফ্রী।,,থাকা-খাওয়া সব ফ্রী।
3107,Habiganj,rec_20_audio_17.wav,তো একবৎসর শুধু।,,তো একবৎসর শুধু।
3108,Habiganj,rec_20_audio_17.wav,"নেক্সট বৎসর আবার যদি রুল এক হয়, রুল যদি এক হয় তাহলে নেক্সট বৎসর আবার ফ্রি।",,"নেক্সট বৎসর আবার যদি রুল এক হয়, রুল যদি এক হয় তাহলে নেক্সট বৎসর আবার ফ্রি।"
3109,Habiganj,rec_20_audio_17.wav,"তো যেহেতু আমি ই বৎসর ফ্রি ফাইতেছি, সব বর্তী ফ্রি, সব ফ্রি।",,"তো যেহেতু আমি ই বৎসর ফ্রি ফাইতেছি, সব বর্তী ফ্রি, সব ফ্রি।"
3110,Habiganj,rec_20_audio_17.wav,"তো আমি কি খরলাম, তো ই ইস্কুফে আমি",,"তো আমি কি খরলাম, তো ই ইস্কুফে আমি"
3111,Habiganj,rec_20_audio_18.wav,ইস্কুলের দিকে ডিবোটেড না ওইয়া আমি মারদাসায় সিক্সে বর্তি ওইছি।,,ইস্কুলের দিকে ডিবোটেড না ওইয়া আমি মারদাসায় সিক্সে বর্তি ওইছি।
3112,Habiganj,rec_20_audio_18.wav,"তো মারদাসায় সিক্সে বর্তি হওয়ার পর, যখনই বর্তি হইলাম তখন আমার একটা ইন্টেনশন বা একটা ছিন্তা যে যদি আমি ফরবর্তি বসর এক না হই তাহলে আমার যে ইখান তেকে",,"তো মারদাসায় সিক্সে বর্তি হওয়ার পর, যখনই বর্তি হইলাম তখন আমার একটা ইন্টেনশন বা একটা ছিন্তা যে যদি আমি ফরবর্তি বসর এক না হই তাহলে আমার যে ইখান তেকে"
3113,Habiganj,rec_20_audio_19.wav,যেহেতু আমি ফড়া-শুনার খরছ আমি ছালাইতে ফারতাম না৷ তো আমি কিন্তু ছলে যাইতে ওইবো বাড়িত্।,,যেহেতু আমি ফড়া-শুনার খরছ আমি ছালাইতে ফারতাম না৷ তো আমি কিন্তু ছলে যাইতে ওইবো বাড়িত্।
3114,Habiganj,rec_20_audio_19.wav,আর বাড়িত্ গেলে আমার খাজ খরতে ওইবো।,,আর বাড়িত্ গেলে আমার খাজ খরতে ওইবো।
3115,Habiganj,rec_20_audio_19.wav,"খাজ করলে আমি ফড়া-লেখা থিকা ডিটাচ থাকমু, হ্যাঁ?",,"খাজ করলে আমি ফড়া-লেখা থিকা ডিটাচ থাকমু, হ্যাঁ?"
3116,Habiganj,rec_20_audio_19.wav,ই এমন একটা ছিন্তা।,,ই এমন একটা ছিন্তা।
3117,Habiganj,rec_20_audio_19.wav,তো আমি এই ছিন্তা থিকা <> আমি ফড়তে ওইবো।,,তো আমি এই ছিন্তা থিকা <> আমি ফড়তে ওইবো।
3118,Habiganj,rec_20_audio_19.wav,আমার রুল এক ওইলে <> এক ওইতে ওইবো এবং ফড়তে ওইবো।,,আমার রুল এক ওইলে <> এক ওইতে ওইবো এবং ফড়তে ওইবো।
3119,Habiganj,rec_20_audio_19.wav,নাইলে আমি ইখান থিকা যাইতে ওইবো।,,নাইলে আমি ইখান থিকা যাইতে ওইবো।
3120,Habiganj,rec_20_audio_22.wav,কিন্তু মারদাসায় যখন বর্তি হই তখন কিন্তু আমি সবকিছু ফারি।,,কিন্তু মারদাসায় যখন বর্তি হই তখন কিন্তু আমি সবকিছু ফারি।
3121,Habiganj,rec_20_audio_22.wav,"খারণ আমি ইসময় অলরেডি আমি সবকিছু শেষ, আমার ম্যাথ, সাইন্স, বিজ্ঞান যেগুলা আছে আরবি, আরবি ফ্রতম ফত্র, আরবি দ্বিতীয় ফত্র, ফিকাহ্ এগুলা সম্পূর্ণ শেষ হওয়ার ফর আমি ফ্রাইবেট ফড়ি।",,"খারণ আমি ইসময় অলরেডি আমি সবকিছু শেষ, আমার ম্যাথ, সাইন্স, বিজ্ঞান যেগুলা আছে আরবি, আরবি ফ্রতম ফত্র, আরবি দ্বিতীয় ফত্র, ফিকাহ্ এগুলা সম্পূর্ণ শেষ হওয়ার ফর আমি ফ্রাইবেট ফড়ি।"
3122,Habiganj,rec_20_audio_22.wav,টিচার যখন আমাকে জিজ্ঞেস খরতো যে তুমি তো সবকিছু ফারো।,,টিচার যখন আমাকে জিজ্ঞেস খরতো যে তুমি তো সবকিছু ফারো।
3123,Habiganj,rec_20_audio_22.wav,তাহলে তুমি কেন,,তাহলে তুমি কেন
3124,Habiganj,rec_20_audio_24.wav,"ক্লাস সেবেনও, তো সেবেনও আমার ইন্টেনশন যে আমার এক ওইতোইবো।",,"ক্লাস সেবেনও, তো সেবেনও আমার ইন্টেনশন যে আমার এক ওইতোইবো।"
3125,Habiganj,rec_20_audio_24.wav,নাইলে আমি আবার টেখাইদে তাকতোইবো।,,নাইলে আমি আবার টেখাইদে তাকতোইবো।
3126,Habiganj,rec_20_audio_24.wav,"দেখা গেলো কী সেবেনও এক হয়, এইট, এইটও এক হয় আর একটা ওইলো নাইনও।",,"দেখা গেলো কী সেবেনও এক হয়, এইট, এইটও এক হয় আর একটা ওইলো নাইনও।"
3127,Habiganj,rec_20_audio_24.wav,আরেকটা বিষয় ওইলো নাইন।,,আরেকটা বিষয় ওইলো নাইন।
3128,Habiganj,rec_20_audio_24.wav,অহন নাইন ওইলো যদি ফ্রী তাকতে ওয় তাইলে এ প্লাস ফাইতোইবো,,অহন নাইন ওইলো যদি ফ্রী তাকতে ওয় তাইলে এ প্লাস ফাইতোইবো
3129,Habiganj,rec_20_audio_25.wav,ক্লাস এইটে।,,ক্লাস এইটে।
3130,Habiganj,rec_20_audio_25.wav,"তো আমার এহন কি, কি খরি, কি খরি?",,"তো আমার এহন কি, কি খরি, কি খরি?"
3131,Habiganj,rec_20_audio_25.wav,দেখা গেলো যে আমি প্রচুর ফড়া-শুনা খরি কিন্তু আনফরচুনেটলি আমার এ প্লাস আসেনাই ক্লাস এইটে।,,দেখা গেলো যে আমি প্রচুর ফড়া-শুনা খরি কিন্তু আনফরচুনেটলি আমার এ প্লাস আসেনাই ক্লাস এইটে।
3132,Habiganj,rec_20_audio_25.wav,আমার আসছে ফোর ফয়েন এইট জিরো।,,আমার আসছে ফোর ফয়েন এইট জিরো।
3133,Habiganj,rec_20_audio_25.wav,তো ফোর পয়েন এইট জিরো আসার ফর তো আমি,,তো ফোর পয়েন এইট জিরো আসার ফর তো আমি
3134,Habiganj,rec_20_audio_26.wav,"ভাইঙা ফরছি তে আমি, আমার ছিন্তা-ভাবনা ছিলো যে আমার <> ফ্রি দিবে না।",,"ভাইঙা ফরছি তে আমি, আমার ছিন্তা-ভাবনা ছিলো যে আমার <> ফ্রি দিবে না।"
3135,Habiganj,rec_20_audio_26.wav,ফ্রি দিতো না ক্লাস নাইনে তো আমি এরলাইগা আমি কুনু যোগাযোগ করি নাই ক্লাস নাইনে বাড়িতোই।,,ফ্রি দিতো না ক্লাস নাইনে তো আমি এরলাইগা আমি কুনু যোগাযোগ করি নাই ক্লাস নাইনে বাড়িতোই।
3136,Habiganj,rec_20_audio_26.wav,আর আমি খান্নাকাডি খরতাছি।,,আর আমি খান্নাকাডি খরতাছি।
3137,Habiganj,rec_20_audio_26.wav,<> আমার আর ফড়া ওইতো না যেহেতু আমি এ প্লাস ফাইনাই।,,<> আমার আর ফড়া ওইতো না যেহেতু আমি এ প্লাস ফাইনাই।
3138,Habiganj,rec_20_audio_26.wav,তারা কন্ডিশন দিছে যে এ প্লাস ফাইতোইবো তাইলে আবার ফ্রি দিবো।,,তারা কন্ডিশন দিছে যে এ প্লাস ফাইতোইবো তাইলে আবার ফ্রি দিবো।
3139,Habiganj,rec_20_audio_20.wav,তে ডু অর ডাই।,,তে ডু অর ডাই।
3140,Habiganj,rec_20_audio_20.wav,"হয় মরো, না ওইলে বাঁচো।",,"হয় মরো, না ওইলে বাঁচো।"
3141,Habiganj,rec_20_audio_20.wav,এই হলো আরকি।,,এই হলো আরকি।
3142,Habiganj,rec_20_audio_20.wav,"তো আমি ফড়া-শুনা মানে প্রচুর খরতাম, হ্যাঁ?",,"তো আমি ফড়া-শুনা মানে প্রচুর খরতাম, হ্যাঁ?"
3143,Habiganj,rec_20_audio_20.wav,"অনেক, বিকালে আমার সহপাঠীরা কেলা-দুলা খরতো৷ তে আমি, আমার ইন্টেনশনে আমি দেখা যাইতো কি আমি কেলা-দুলা খরতাম না।",,"অনেক, বিকালে আমার সহপাঠীরা কেলা-দুলা খরতো৷ তে আমি, আমার ইন্টেনশনে আমি দেখা যাইতো কি আমি কেলা-দুলা খরতাম না।"
3144,Habiganj,rec_20_audio_20.wav,"এই টাইমে, বিকাল টাইমে ফড়া-শুনা খরতাম।",,"এই টাইমে, বিকাল টাইমে ফড়া-শুনা খরতাম।"
3145,Habiganj,rec_20_audio_20.wav,"ইবেন বার্ষিক ফরীক্ষার আগে যাতে আমি রুল এক হয়, হ্যাঁ?",,"ইবেন বার্ষিক ফরীক্ষার আগে যাতে আমি রুল এক হয়, হ্যাঁ?"
3146,Habiganj,rec_20_audio_21.wav,"তো <> আগের একটা অব্যাস যে, ফরীক্ষার আগে টিচারের খাছে ফড়া-শুনা আবার আমি টিচারের খাছে ফড়া-শুনা খরতাম।",,"তো <> আগের একটা অব্যাস যে, ফরীক্ষার আগে টিচারের খাছে ফড়া-শুনা আবার আমি টিচারের খাছে ফড়া-শুনা খরতাম।"
3147,Habiganj,rec_20_audio_21.wav,"তবে একটা পার্থক্য ওইলো যে, পার্থক্য ওইলো যে, ফরীক্ষার আগে, যেহেতু আমি আগে ইস্কুলো থাকতে ফরীক্ষার আগে আমি ফড়া-শুনা খরতাম।",,"তবে একটা পার্থক্য ওইলো যে, পার্থক্য ওইলো যে, ফরীক্ষার আগে, যেহেতু আমি আগে ইস্কুলো থাকতে ফরীক্ষার আগে আমি ফড়া-শুনা খরতাম।"
3148,Habiganj,rec_20_audio_21.wav,ইসময় কিচ্চু ফারতাম না।,,ইসময় কিচ্চু ফারতাম না।
3149,Habiganj,rec_20_audio_23.wav,"তে টিউশনি খরতে, ফ্রাইবেট ফড়তাছো কেরে?",,"তে টিউশনি খরতে, ফ্রাইবেট ফড়তাছো কেরে?"
3150,Habiganj,rec_20_audio_23.wav,তে আমি বলতাম যে স্যার আমি টেস্ট খরতেছি আমি কতটুক জানি।,,তে আমি বলতাম যে স্যার আমি টেস্ট খরতেছি আমি কতটুক জানি।
3151,Habiganj,rec_20_audio_23.wav,আমি কতটুক জানি <> তো দেখা গেলো কি যখন আমি ক্লাস সিক্সে ফরীক্কা দেই আলহামদুলিল্লাহ!,,আমি কতটুক জানি <> তো দেখা গেলো কি যখন আমি ক্লাস সিক্সে ফরীক্কা দেই আলহামদুলিল্লাহ!
3152,Habiganj,rec_20_audio_23.wav,আমি ভালো একটা মার্ক ফাইয়া ফতম স্থান অর্জন খরি।,,আমি ভালো একটা মার্ক ফাইয়া ফতম স্থান অর্জন খরি।
3153,Habiganj,rec_20_audio_27.wav,"তো হঠাৎ খইরা দেখা গেলো কি এই মাসেই আমার একটা বিত্তি দিছে, এই বিত্তি, ট্যালেনফুল বৃত্তি দিছে।",,"তো হঠাৎ খইরা দেখা গেলো কি এই মাসেই আমার একটা বিত্তি দিছে, এই বিত্তি, ট্যালেনফুল বৃত্তি দিছে।"
3154,Habiganj,rec_20_audio_27.wav,তো দেখা গেলো যে মলোইবাজারের মধ্যে যে তিনটা ট্যালেনফুল বিত্তি হইছে এর মাইঝে আমার একটা আইছে।,,তো দেখা গেলো যে মলোইবাজারের মধ্যে যে তিনটা ট্যালেনফুল বিত্তি হইছে এর মাইঝে আমার একটা আইছে।
3155,Habiganj,rec_20_audio_27.wav,অথচ আমি আমি এপ্লাস ফাই নাই।,,অথচ আমি আমি এপ্লাস ফাই নাই।
3156,Habiganj,rec_20_audio_27.wav,"আমি এপ্লাস ফাই নাই কিন্তু আমার ট্যালেনফুল বিত্তি আইছে, ফোর ফয়েন এইট জিরো দিয়া।",,"আমি এপ্লাস ফাই নাই কিন্তু আমার ট্যালেনফুল বিত্তি আইছে, ফোর ফয়েন এইট জিরো দিয়া।"
3157,Habiganj,rec_20_audio_28.wav,<> ইটা নাকি একটা অডড একটা বিষয়।,,<> ইটা নাকি একটা অডড একটা বিষয়।
3158,Habiganj,rec_20_audio_28.wav,"সচরাচর কেউ পায় না, যারা গোল্ডেন এ প্লাস পায় তারা ট্যালেন্টফুল বিত্তি ফায়।",,"সচরাচর কেউ পায় না, যারা গোল্ডেন এ প্লাস পায় তারা ট্যালেন্টফুল বিত্তি ফায়।"
3159,Habiganj,rec_20_audio_28.wav,"কিন্তু আমি ফোর পয়েন এইট জিরো ফাইয়া গেছি, তো ফোর পয়েন এইট জিরো ফাওয়ার ফর তো আমার একটা বশ আইছে যে আমি বিশ আজার টেখা ফাইছি।",,"কিন্তু আমি ফোর পয়েন এইট জিরো ফাইয়া গেছি, তো ফোর পয়েন এইট জিরো ফাওয়ার ফর তো আমার একটা বশ আইছে যে আমি বিশ আজার টেখা ফাইছি।"
3160,Habiganj,rec_20_audio_28.wav,এই তো আমার একটা ইন্টেনশন ছিলো যে যেহেতু আমি ইখানে বিশ আজার টেখা ফাইমু,,এই তো আমার একটা ইন্টেনশন ছিলো যে যেহেতু আমি ইখানে বিশ আজার টেখা ফাইমু
3161,Habiganj,rec_20_audio_29.wav,তে আমি আবার ক্লাস নাইনো গিয়া ইখানো বর্তি ওই।,,তে আমি আবার ক্লাস নাইনো গিয়া ইখানো বর্তি ওই।
3162,Habiganj,rec_20_audio_29.wav,ক্লাস নাইনো বর্তি অওয়ার ফর ক্লাস টেনে আমি ছেষ্টা খরমু যাতে রোল এক ওয় তাইলে নেক্সট তিকা আমার ফ্রি।,,ক্লাস নাইনো বর্তি অওয়ার ফর ক্লাস টেনে আমি ছেষ্টা খরমু যাতে রোল এক ওয় তাইলে নেক্সট তিকা আমার ফ্রি।
3163,Habiganj,rec_20_audio_29.wav,"তো ইলান ফ্রচুর ফড়া-শুনা খরতেছি, ফ্রচুর ফড়া-শুনা খরতেছি তো ক্লাস টেনে এক ওইছি তো ক্লাস টেনে আমার ফ্রি।",,"তো ইলান ফ্রচুর ফড়া-শুনা খরতেছি, ফ্রচুর ফড়া-শুনা খরতেছি তো ক্লাস টেনে এক ওইছি তো ক্লাস টেনে আমার ফ্রি।"
3164,Habiganj,rec_20_audio_30.wav,"তো ক্লাস টেনো <> এখন বালা, আমার একটা ইন্টেনশন যে, ক্লাস টেন আমি এ-প্লাস আনমু।",,"তো ক্লাস টেনো <> এখন বালা, আমার একটা ইন্টেনশন যে, ক্লাস টেন আমি এ-প্লাস আনমু।"
3165,Habiganj,rec_20_audio_30.wav,যেহেতু ক্লাস এইটে আনতে ফারছি না।,,যেহেতু ক্লাস এইটে আনতে ফারছি না।
3166,Habiganj,rec_20_audio_30.wav,"তো প্রচুর ফড়া-শুনা, প্রচুর ফড়া-শুনা খরতে, খরতে, খরতে, খরতে ইবেন ফড়তে, ফড়তে ফজরের আজান ফর্যন্ত ফরতো।",,"তো প্রচুর ফড়া-শুনা, প্রচুর ফড়া-শুনা খরতে, খরতে, খরতে, খরতে ইবেন ফড়তে, ফড়তে ফজরের আজান ফর্যন্ত ফরতো।"
3167,Habiganj,rec_20_audio_30.wav,"হ্যাঁ, কারণ এ-প্লাস ফাইতে ওইবো।",,"হ্যাঁ, কারণ এ-প্লাস ফাইতে ওইবো।"
