words,ipa
জব্দ,ɟɔbd̪o
শিলে,ʃile
কিলে,kile
ঝিউরে,ɟʱi͡u̯re
বৌউরে,bo͡u̯ure
শিখন,ʃikʰon
ঝিঅর,ɟʱi͡ɔ̯r
জ্বালা,ɟala
বুঅৎ,bu͡ɔ̯t̪
খোঁচা,kʰõca
ভূতঅর,bʱut̪ɔr
পোঁজা,põɟa
ঝিএ,ɟʱi͡e̯
পিন,pin
পিনি,pini
গানঅর,ganɔr
গুনগুনি,gunguni
ঝোর,ɟʱor
ভাঁইল,bʱãil
বলি,boli
হক্কলে,hɔkkole
বান,ban
দেঅনর,d̪æ͡o̯nɔr
ঝাল,ɟʱal
চামড়া,camɽa
লাল,lal
বাঘের,bagʱer
দুধঅ,d̪ud̪ʱo
ফওন,pʰo͡o̯n
টিপ,tip
টাপ,tap
ধার,d̪ʱar
চর-ন,cɔro-n
চিনে,cine
নওর,nor
নাইয়া,na͡i̯ʲa
টেইট্যা,te͡i̯tt̪a
কলত,kɔlot̪o
টেঅরায়,te͡ɔ̯raʲ
খেত,kʰet̪
টানি,tani
আইনতে,a͡i̯nt̪e
যওন,ɟɔ͡o̯n
যঅক,ɟɔ͡ɔ̯k
খেলা,kʰela
অঅক,ɔ͡ɔ̯k
ফাঁদে,pʰãd̪e
আতিদি,at̪id̪i
আতি,at̪i
ছারা,cʰara
জগৎ,ɟɔgot̪
বেঁহা,bẽha
টিয়ায়,tiʲaʲ
বিয়ায়,biʲaʲ
ঠাট,tʰat
বজায়,bɔɟaʲ
রাখঅন,rakʰɔn
ঠেকি,tʰeki
ঠকি,tʰoki
বেয়েডাইম্যার,beʲeda͡i̯mmar
চিঅন,ci͡ɔ̯n
ঠেকি-ঠকি,tʰeki-tʰoki
শিখিল,ʃikʰil
হে,he
মুরুকখর,murukkʰor
দেই,d̪e͡i̯
শিখনত,ʃikʰonɔt̪o
পন্ডিতঅর,pondit̪ɔr
ঠান,tʰan
টগীর,tgir
কে-নে,ke-ne
উডের,uder
কঁরী,kɔ̃ri
হরী,hori
ডেকচিত,dekcit̪o
ঢাকনা,dʱakna
ডাইল,da͡i̯l
পৈরলে,po͡i̯rle
ঘিঅৎ,gʱi͡ɔ̯t̪
পরৈগে,pɔro͡i̯ge
মাইন্‌ন্সর,ma͡i̯nnʃɔr
চাবাইলেঅ,caba͡i̯le͡o̯
মিছিরি,micʰiri
গরিবঅর,goribɔr
ডোমঅর,domɔr
পৌঁদত,po͡ũ̯d̪t̪o
গু,gu
পোঁদত,põd̪t̪o
বাশ,baʃ
ডুম্,dum
সারা,ʃara
দিন্নান,d̪innan
ঢক,dʱɔk
জানির,ɟanir
চডক,cɔdok
আনু,anu
অনি,oni
আন্,an
ঢেই,dʱe͡i̯
স্বর্গত,ʃɔrgɔt̪o
গেলেঅ,gele͡o̯
ভানে,bʱane
মক্কাত,mɔkkat̪o
টেইর,te͡i̯r
কিলা,kila
ঢেডরা,dʱedra
পিডন,pidɔn
ঢেরা,dʱera
ঢোষ,dʱoʃ
পাদে,pad̪e
মেলা,mæla
আঁসায়,ãʃaʲ
ফোঁষ,pʰõʃ
হৈলজা,ho͡i̯lɟa
ছেদে,cʰed̪e
হাসায়,haʃaʲ
গেদায়,ged̪aʲ
এটি,eti
একটি,ekti
অর্থাৎ,ɔrt̪ʰat̪
এক-এক,æk-æk
ধরনের,d̪ʱɔroner
রকম,rɔkom
ফলাফল,pʰɔlapʰɔl
হরঅর,hɔrɔr
বেশিদিন,beʃid̪in
তোলা,t̪ola
দেঅন্,d̪e͡o̯n
তোলানি,t̪olani
তরুত,t̪orut̪
তুরুত,t̪urut̪o
কা,ka
গরঅর,gɔrɔr
মাইয়ালা,ma͡i̯ʲala
জিয়ৎ,ɟiʲot̪
কাজীর,kaɟir
দরবার,d̪ɔrbar
ইয়ৎ,iʲt̪
তুই,t̪u͡i̯
দিয়ারে,d̪iʲare
মুই,mu͡i̯
দিয়া,d̪iʲa
তারিফর,t̪aripʰɔr
ভোতায়,bʱot̪aʲ
তিয়াইলে,t̪iʲa͡i̯le
আঁট,ãt
বাজার,baɟar
লইঅ,lɔ͡i̯ɔ
তেলে,t̪ele
কামাইয়া,kama͡i̯ʲa
খুর,kʰur
বুলন,bulon
তালরে,t̪alre
তিল,t̪il
তিলরে,t̪ilre
তাল,t̪al
তোঁয়ারা,t̪õʷara
বেয়াইয়ালা,beʲa͡i̯ʲala
অইলাম,ɔ͡i̯lam
আবদুল্লা,abd̪ulla
পলা,pɔla
হৈলাম,ho͡i̯lam
মমৈচ্ছা,mɔmo͡i̯ccʰa
খঅনু,kʰɔ͡o̯nu
তেইল্‌লা,t̪e͡i̯lla
চোরাঅ,cora͡o̯
পৈক,po͡i̯k
সাবরেইষ্টারঅ,ʃabre͡i̯ʃtaro
হাকিম,hakim
তোর,t̪or
পোঁয়াইততার,põʷa͡i̯t̪ɔt̪ar
পাদ্‌,pad̪
সমান,ʃɔman
যে-বিলর,ɟe-bilɔr
ফুডি,pʰudi
এ-বিলর,e-bilɔr
বোগা,boga
তীরত,t̪irot̪o
তরী,t̪ori
তলত,t̪ɔlot̪o
চিন্দে,cind̪e
তালত,t̪alɔt̪o
ভাইরে,bʱa͡i̯re
খাইঅ-যে,kʰa͡i̯͡ɔ̯-ɟe
মনৎ,monot̪
পইসা,po͡i̯ʃa
দিতে,d̪it̪e
ছোদঅ,cʰod̪ɔ͡ɔ̯
তারলাই,t̪arla͡i̯
নামিলি,namili
গলাৎ,gɔlat̪
নামিবু,namibu
মিডার,midar
লঅগ,lɔ͡ɔ̯g
আইঅ,a͡i̯͡o̯
ফেলাইদে,pʰela͡i̯d̪e
সদাগর,ʃɔd̪agɔr
অদ্দে,ɔd̪d̪e
ধনর,d̪ʱɔnor
কাতর,kat̪or
চর,cɔr
দুঃখ,d̪ukkʰo
ন-যার,nɔ-ɟar
সর্বকাল,ʃɔrbokal
থানার,t̪ʰanar
ডাহদ্দি,dahod̪d̪i
কানাও,kana͡o̯
ন-আঁডে,nɔ-ãde
হানাও,hana͡o̯
হারাত্ম,harat̪t̪o
হারাঅ,haraʃ
থোথা,t̪ʰot̪ʰa
ভোথা,bʱot̪ʰa
থানর,t̪ʰanɔr
মাল,mal
থান,t̪ʰan
তান্নাম,t̪annam
আমানৎ,amanok
থৈলা,t̪ʰo͡i̯la
ডেকসি,dekʃi
রান,ran
থৈলের,t̪ʰo͡i̯ler
থৈলেৎ,t̪ʰo͡i̯let̪
আঁডে,ãde
লাথির,lat̪ʰir
ভারাল,bʱaral
ফাডে,pʰade
থোরা,t̪ʰora
খঅ,kʰɔ͡o̯
যুদি,ɟud̪i
চঅ,cɔ͡o̯
দাসরে,d̪aʃre
থাবা,t̪ʰaba
মইশরে,mo͡i̯ʃɔre
ছইঅরে,cʰo͡i̯͡ɔ̯re
বউঅরে,bɔ͡u̯͡ɔ̯re
দেহায়েদে,d̪ehaʲed̪e
রানর,ranor
হাবায়েদে,habaʲed̪e
মরিচচুরা,moriccura
দেশৎ,d̪eʃɔt̪
যেইগান,ɟe͡i̯gan
তোয়ার,t̪oʷar
এইগান,e͡i̯gan
যিইয়েন,ɟi͡i̯ʲen
ইয়েন,iʲen
দাড়ি,d̪aɽi
উডিবের,udiber
কাজি,kaɟi
দুক্কে,d̪ukke
দু,d̪u
লা,la
গজঅন,gɔɟon
দুক্কর,d̪ukkor
ন-ফুরায়,no-pʰuraʲ
দেইৎ,d̪e͡i̯t̪
হাঁইটতে,hãitt̪e
ভেঁআয়,bʱẽaʲ
ভেঙ্গায়অ,bʱeŋgaʲoŋ
দয়া,d̪ɔʲa
মায়া,maʲa
কাঁদে,kãd̪e
আদ্ধান,ad̪d̪ʱan
পৈছার,po͡i̯cʰar
আঁইট্যা,ãitt̪a
পরান,pɔran
ন-দে,nɔ-d̪e
পয়সার,pɔʲʃar
দুইন্যার,d̪u͡i̯nnar
পোন,pono
এহন,ehon
সাধু,ʃad̪ʱu
সাজঅন,ʃaɟɔn
অইয়েদে,ɔ͡i̯ʲed̪e
অনসাধু,ɔnoʃad̪ʱu
দুউয্যা,d̪u͡u̯ɟɟa
বালিশ,baliʃ
রাতিয়া,rat̪iʲa
চলিস,coliʃ
দাঁত,d̪ãt̪
দাঁতের,d̪ãt̪er
কদর,kɔd̪or
ন-বুঝঅন,no-buɟʱɔn
রাজি,raɟi
যিঅৎ,ɟi͡ɔ̯t̪
খোদা,kʰod̪a
হিঅৎ,hi͡ɔ̯t̪
ইঅত,i͡ɔ̯t̪o
দেইখ্যা,d̪e͡i̯kʰkʰa
ঘরের,gʱɔrer
বাঁদী,bãd̪i
আনদেইখ্যা,and̪e͡i̯kʰkʰa
কেলা-চিরন,kela-ciron
দিৎ,d̪it̪
পাইল্লে,pa͡i̯lle
ন-পাইল্লে,nɔ-pa͡i̯lle
শালা,ʃala
নাঅৎ,na͡ɔ̯t̪
মরণ,mɔron
দাঅর,d̪a͡ɔ̯r
তলর,t̪ɔlor
দইন,d̪in
দুয়ারে,d̪uʲare
দাঅতুন,d̪att̪un
ডাট,dat
৬অর,6ɔr
দোওইন্না,d̪o͡o̯͡i̯nna
দিলিঅ,d̪ili͡o̯
দুষ্ট,d̪uʃto
পালনত্তন,palonot̪t̪on
হাইল্লা,ha͡i̯lla
গোয়াইল,goʷa͡i̯l
খাইল্লা,kʰa͡i̯lla
দোস্ত,d̪ost̪o
ঘনাইয়া,gʱɔna͡i̯ʲa
কথাদি,kɔt̪ʰad̪i
পাশে,paʃe
উয়ারত,uʷarɔt̪o
লাগন,lagon
দুশমনি,d̪uʃmoni
আছিল,acʰilo
গইততু,girit̪u
ভোডত,bʱodot̪
থিইয়েই,t̪ʰi͡i̯ʲe͡i̯
গরাই,gɔra͡i̯
দঅ,d̪ɔ͡ɔ̯
বন্ধুত্ব,bond̪ʱut̪t̪o
ভাইংতে,bʱa͡i̯ŋt̪e
টেয়া,teʲa
দুউরি,d̪u͡u̯ri
জায়,ɟaʲ
চচ্ছরায়,coccʰoraʲ
ইয়াততুন,iʲat̪t̪un
জনে,ɟɔne
মিলিলে,milile
একজন,ækɟon
পঅল,pɔ͡ɔ̯lo
আঁড,ãd
সম্পৎ,ʃɔmpot̪
বাঁড,bãd
দিনর,d̪inr
দুঅরে,d̪u͡ɔ̯re
ডাহাতি,dahat̪i
দিনেকালে,d̪inekale
ভাউও,bʱa͡u̯o
বেং,beŋ
বাঁদি,bãd̪i
বেডি,bedi
মন্দ,mond̪o
ভুলি,bʱuli
বেচি,beci
মদ,mɔd̪
দেইলি,d̪e͡i̯li
দেইত,d̪e͡i̯t̪o
পারস,paroʃ
তাইত,t̪a͡i̯t̪o
ধান্নো,d̪ʱanno
মরিচের,moricer
আইনতঅ,a͡i̯nt̪o͡o̯
আনন্,anon
হইলি,ho͡i̯li
ধঅইয়ার,d̪ʱɔ͡o̯͡i̯ʲar
আগঅদি,agod̪i
মারৈয়ার,maro͡i̯ʲar
পিছঅদি,picʰod̪i
ধলঘাইট্যা,d̪ʱɔlgʱa͡i̯tt̪a
বঅন,bɔ͡o̯n
গৌঁছে,go͡ũ̯cʰe
ধইন্নায়,d̪ʱinnaʲ
নিধইন্নার,nid̪ʱinnar
মত্তন,mɔt̪t̪on
ধন,d̪ʱɔn
বেইল,be͡i̯l
আঁডি,ãdi
যা,ɟa
বইলাম,bo͡i̯lam
পুইছে,pu͡i̯cʰe
বইথাম,bo͡i̯t̪ʰam
ভুগে,bʱuge
হঅরার,hɔ͡ɔ̯rar
হইতাম,ho͡i̯t̪am
নিন্দেদে,nind̪ed̪e
ফুল,pʰul
ফিন্দে,pʰind̪e
ভিডাত,bʱidat̪
পরর,pɔror
কানাকানি,kanakani
নাচো,naco
কাচো,kaco
বার,bar
নোঁয়া,nõʲa
বাঁঅরী,bãʃri
রং,rɔŋ
পুরান,puran
ঢং,dʱɔŋ
বিষ,biʃ
খাইতঅ,kʰa͡i̯t̪ɔ
দিশ,d̪iʃ
নাঠা,natʰa
মাতে,mat̪e
জইন,ɟɔ͡i̯n
নাক,nak
বালির,balir
সখ,ʃɔkʰ
চঅনা,cɔ͡o̯na
হত,hɔt̪o
ঠঅক,tʰɔk
বুঝচ,buɟʱɔc
আক্কা,akka
বাক্কা,bakka
সূর্যরে,ʃurɟore
ক,k
স,ʃɔ
গাড়ির,gaɽir
চাক্কা,cakka
মউতুন,mut̪un
মউ,mɔ͡u̯
নাচিৎ,nacit̪
জাইলে,ɟa͡i̯le
উডান্‌,udan
বেঁয়া,bẽʲa
নরম,nɔrom
বিবির,bibir
খড়ম,kʰɔɽom
ন-লরে,nɔ-lre
সোয়াইগগা,ʃoʷa͡i̯gga
নাচন,nacon
মৌগ,mo͡u̯go
ঝাঁড়া,ɟʱãɽa
নরমর,nɔrmɔr
পৌন,po͡u̯no
অক্কলে,ɔkkole
ওঁরে,ũre
ছাগলেও,cʰagole͡o̯
দিয়ে,d̪iʲe
মাড়ায়,maɽaʲ
নিজঅর,niɟɔr
ছল্লায়,cʰɔllaʲ
হাভাত,habʱat̪
ফোয়ারে,pʰoʷare
চাঙ্গত,caŋgɔt̪o
রাইয়,ra͡i̯ʲ
হতিনের,hot̪iner
পোয়ারে,poʷare
দিই,d̪i͡i̯
ধরায়,d̪ʱɔraʲ
অতিনর,ot̪inor
সাপ,sap
ইডার,idar
আনে,ane
থঅনর,æ͡o̯nɔr
আনঅর,anɔr
নিজঅরতে,niɟɔrt̪e
তোল্‌ল্গই,t̪ollgi
মামারত,mamarɔt̪o
তোয়াগই,t̪oʷagi
খোঁজগই,kʰõɟgi
ফাইটে,pʰa͡i̯te
পোঁন,põn
যত,ɟɔt̪o
তত,t̪ɔt̪o
পরঅর,pɔrɔr
খাবাও,kʰaba͡o̯
ডেলা,dela
আতাই,at̪a͡i̯
সেলাম,selam
পুঁই,pũi
ন-চাই,nɔ-ca͡i̯
আঁইতল,ãit̪ɔl
গন্ধ,gɔnd̪ʱo
হুই,hu͡i̯
অর,ɔr
তারউর,t̪arur
হাঁচফুক,hãcpʰuk
মাগঅর,magɔr
এরেন্ডাঅ,erendaʃ
পলায়,pɔlaʲ
হলায়,holaʲ
নির্ধনী,nird̪ʱoni
ঢিবি,dʱibi
হাপুতিয়া,haput̪iʲa
ডাকিডাকি,dakidaki
নিদানর,nid̪anor
বীজধান,biɟd̪ʱan
নিতি,nit̪i
গরবার,gɔrbar
নিতুতি,nit̪ut̪i
ফোঁয়াদ,pʰõʲad̪
দরর,d̪ɔror
কাছদিঅ,kacʰod̪i͡o̯
ন-যঅন,nɔ-ɟɔn
বাঘ,bagʱ
কুইর,ku͡i̯r
হোয়াল,hoʷal
সিঁদুর,ʃĩd̪ur
গোলাভরা,golabʱɔra
উঁদুর,ũd̪ur
কোয়াল,koʷal
নোয়া,noʷa
মুছলমান,mucʰɔlman
গরু-খঅইন্যার,goru-kʰo͡i̯nnar
ন-দিলে,no-d̪ile
ঘিঅ,gʱi͡ɔ̯
মেডি,medi
বিদেশ,bid̪eʃ
রাজার,raɟar
ফোয়াও,pʰoʷa͡o̯
বাআনেজ,ba͡a̯neɟ
চরায়,cɔraʲ
জগন্নাথ,ɟɔgonnat̪ʰ
আঁইডে,ãide
পাত,pat̪
আথাইল,at̪ʰa͡i̯lo
ছুঁই-ন,cʰũi-n
চাই,ca͡i̯
পঅলেও,po͡o̯le͡o̯
জগৎঅ,ɟɔgot̪o
অইননার,ɔ͡i̯nnar
ন-ডইললে,nɔ-dille
চাইল,ca͡i̯l
নিমকহারামি,nimokɔharami
পরঅরে,pɔrore
আইদ্য,a͡i̯d̪d̪o
ফথৎ,pʰɔt̪ʰot̪
নোয়া-নোয়া,noʷa-noʷa
উডিলে,udile
আতায়-আতায়,at̪aʲo-at̪aʲ
পিডে,pide
মিডে,mide
পুআর,pu͡a̯r
আতথ,at̪ot̪ʰo
বিস্কুট,biʃkut
মা-র,ma-r
পঅর,pɔr
ন-থাহন,nɔ-t̪ʰahon
ট্যাংঅর,tæŋɔr
পয়সা,pɔʲʃa
অউরির,ɔ͡u̯rir
মঅতথ,mɔcot̪ɔt̪ʰ
হাইলি,ha͡i̯li
সয়,ʃɔʲ
গাদি,gad̪i
ভাতঅরে,bʱat̪ɔre
হয়দে,hoʲd̪e
হারামজাদি,haramɟad̪i
পাঁড়ারে,pãɽare
পাঁডি-এ,pãdi-e
আঁসে,ãʃe
পাঁড়ায়,pãɽaʲ
তোরল্লাই,t̪orolla͡i̯
মগধেশ্বরী,mɔgod̪ʱeʃʃori
পঅলর,pɔ͡ɔ̯lɔr
ছিন্নি,cʰinni
নাইতার,na͡i̯t̪ar
বরকি,bɔrki
পুংডা,puŋda
মাগির,magir
গোঁয়াডা,gõʷada
পোয়াহালে,poʷahale
পাইলাম,pa͡i̯lam
লাড়িচাড়ি,laɽicaɽi
পইরতাম,pirot̪am
বুড়াহালে,buɽahale
বেড়াইতোড়াই,beɽa͡i̯t̪oɽa͡i̯
মইরতাম,mirot̪am
নষ্ট,nɔʃto
হাঁডে,hãde
ঘাড়ে,gʱaɽe
পাঁচ্চুয়া,pãccuʲa
আঙ্গুল,aŋgul
পাঁচুয়া,pãcuʲa
মানুষঅ,manuʃo
অল,ɔl
গীত,git̪o
মানে,mane
খালি,kʰali
পোয়াছা,poʷacʰa
ফেলি,pʰeli
পাতঅর,pat̪ɔr
কারি,kari
পানিভাতৎ,panibʱat̪ot̪
বাপঅর,bapɔr
বাড়িৎ,baɽit̪
পোঁচা,põca
অউকেও,ɔ͡u̯ke͡o̯
ইউকেও,i͡u̯ke͡o̯
মুত,mut̪
আইয়ে,a͡i̯ʲe
হতিন,hot̪in
রিশ,riʃ
আশ,aʃ
বনর,bɔnor
ঘাস,gʱaʃ
শুয়রর,ʃuʲrɔr
ভইন,bʱɔ͡i̯n
ছিডিলে,cʰidile
কুড়ইল,kuɽil
মাইরলে,ma͡i̯rle
বিয়াইলাম,biʲa͡i̯lam
দিলাম,d̪ilam
জামাইরে,ɟama͡i̯re
ছিড়া,cʰiɽa
ভাতর,bʱat̪or
মতো,mɔt̪o
খালাক,kʰalak
কমা-র,kɔma-r
ন-অইলি-যে,nɔ-o͡i̯li-ɟe
খাবাবি,kʰababi
পোঁদদি,põd̪od̪i
আছাইচ্ছা,acʰa͡i̯ccʰa
মাদার,mad̪ar
পাইটটাইলল্যা,pa͡i̯tta͡i̯lolæ
পাডিত,padit̪o
পুতে,put̪e
পইর,pir
ছানি,cʰani
মাথার,mat̪ʰar
উর,ur
বঅড়,bo͡o̯ɽ
ধরঅ,d̪ʱɔro
ধনদি,d̪ʱɔnd̪i
ফোদ্দারি,pʰod̪d̪ari
পাঁচখাইন্না,pãckʰa͡i̯nna
পাঁচগাইট্টা,pãcga͡i̯tta
রইন্ন্যাঅলা,ro͡i̯nnæ͡ɔ̯la
ডেম,dem
ফোঁড়া,pʰõɽa
ঢেঁইদি,dʱẽid̪i
গালন,galon
ভিডাৎ,bʱidat̪
জরিপ,ɟorip
মাপ,map
বাপরে,bapre
ছুরিয়ে,cʰuriʲe
অন্দুরে,ɔnd̪ure
ভোক,bʱok
মুখৎ,mukʰt̪
লাজ,laɟ
পিছ,picʰo
মিছ,micʰo
পৌঁদে,po͡ũ̯d̪e
পুতরা,put̪ra
ধুতুরা,d̪ʱut̪ura
বেয়াই,beʲa͡i̯
রসঅর,rɔʃo͡ɔ̯r
ঢেঁইঙ্গা,dʱẽiŋga
রাখা,rakʰa
বেহাই,beha͡i̯
পোয়াইত্তে,poʷa͡i̯t̪t̪e
কিনে,kine
মুতৎ,mut̪ɔt̪
খঅন্,kʰɔ͡o̯n
হাতৎ,hat̪t̪
বুড়ার,buɽar
দিব,d̪ibo
পিডঅত,pidɔt̪o
দিবু,d̪ibu
জিনিস,ɟiniʃ
বিদায়,bid̪aʲ
পুগের,puger
ধনু,d̪ʱonu
পছিমে,pocʰime
আইল্লার,a͡i̯llar
লাঙ্গল,laŋgol
ফানিত,pʰanit̪o
ভাঁসে,bʱãʃe
পুউদির,pu͡u̯d̪ir
ধনু-এ,d̪ʱonu-e
পচিমের,pocimer
গর্ত,gɔrt̪o
কুঁইরলে,kũirle
নিজেও,niɟe͡o̯
সেই,ʃe͡i̯
গর্তে,gɔrt̪e
মইরলে,mo͡i̯rle
হুনে,hune
আচারো,acaro
মাসে,maʃe
গনে,gɔne
ছেফরেঅ,cʰepʰɔre͡o̯
ডর,dɔr
পথৎ,pɔt̪ʰot̪
মানা,mana
উতর,ut̪or
ঘষাঘষিত,gʱɔʃagʱoʃit̪o
মরিচঅর,moricɔ͡ɔ̯r
জীবন,ɟibɔn
পাঅর,pa͡o̯r
জোতা,ɟot̪a
রুপার,rupar
বিয়াঙ্গুনে,biʲaŋgune
জরা,ɟɔra
ন-বডে,nɔ-bode
চলে,cɔle
অতিন,ot̪in
রীষ,riʃ
পাপঅর,papɔr
ফোঁজা,pʰõɟa
ফুন,pʰun
বইলতে,bo͡i̯lt̪e
গদ্দানা,gɔd̪d̪ana
গিঅই,gi͡ɔ̯͡i̯
ফুন্দত,pʰund̪ɔt̪o
তেনা,t̪ena
মিডাদি,midad̪i
বাত,bat̪
লুডা,luda
দৌড়াদৌড়ি,d̪o͡u̯ɽad̪o͡u̯ɽi
থাকিলে,t̪ʰakile
জিলাপি,ɟilapi
আগন,agon
মুখত,mukʰt̪o
হাইতে,ha͡i̯t̪e
মজা,mɔɟa
চাইতে,ca͡i̯t̪e
ফুয়াদল্লাই,pʰuʲad̪ɔlla͡i̯
ছাড়িত,cʰaɽit̪o
ফারির,pʰarir
কেঁডাল্লাই,kẽdalla͡i̯
ফুরা,pʰura
আমিরাবাত,amirabat̪
ফাঁড়া,pʰãɽa
বাঁশত,bãʃt̪ɔ
বিচি,bici
ফুউনির,pʰu͡u̯nir
নাওএ,na͡o̯e
পঅরি,po͡o̯ri
পহরি,pɔhori
ফুয়ানা,pʰuʲana
উল্ডাইলেঅ,ulda͡i̯le͡o̯
বাস,bas
ধায়,d̪ʱaʲ
ভাইর,bʱa͡i̯r
লঙ্গন,loŋgon
ফেডত,pʰedt̪o
শাক-মুন,ʃak-mun
দিয়অ,d̪iʲp
হৈবার,ho͡i̯bar
ঝোলা,ɟʱola
কাঁধৎ,kãd̪ʱɔt̪
ন-চিনি,no-cini
টাল,tal
ফোয়াদর,pʰoʷad̪ɔr
ফোড়া,pʰoɽa
হাফোয়াদর,hapʰoʷad̪ɔr
গোডা,goda
ফোতা,pʰot̪a
ফাডাই,pʰada͡i̯
দিয়ম,d̪iʲom
ফুইচর,pʰu͡i̯cɔr
পোদদি,pod̪od̪i
কুরৈল,kuro͡i̯lo
চালান,calan
ফেঁঝাত,pʰẽɟʱat̪
ফেঁঝা,pʰẽɟʱa
আটকে,atke
ফঅনা,pʰo͡o̯na
ধানৎ,d̪ʱanot̪
আফটা,apʰta
ফলর,pʰɔlor
ফডত,pʰdɔt̪o
ফিড,pʰid
ওদিলা,od̪ila
মাথাত,mat̪ʰat̪
ঘোঁডা,gʱõda
ফোঁন্দত,pʰõnd̪ɔt̪o
শিল,ʃil
বাঁধিলেঅ,bãd̪ʱile͡o̯
ভর,bʱɔr
হইস,ho͡i̯ʃ
ফুইন্নছ,pʰu͡i̯nncʰo
নি,ni
হইয়ে,ho͡i̯ʲe
ফলে,pʰɔle
গাছর,gacʰor
ফাঁনির,pʰãnir
দরে,d̪ɔre
ইলিশ,iliʃ
ফুসফুসনি,pʰuʃpʰuʃoni
গুছগুছনি,gucʰgucʰoni
ব্যকগুনর,bækgunɔr
বাহা,baha
শীতে,ʃit̪e
মাছে,macʰe
বদনাম,bɔd̪onam
পাঁইসসের,pãiʃɔser
বাছিলে,bacʰile
অত,ɔt̪o
নাড়িলে,naɽile
বাঁস,bãʃ
বিদেশিদের,bid̪eʃid̪er
নারী,nari
ফ্যাশনের,pʰæʃoner
কুইল্লে,ku͡i̯lle
গাই-এই,ga͡i̯-e͡i̯
জাতের,ɟat̪er
কোনো,kono
বিশ্বাস,biʃʃaʃ
বাইন্ধে,ba͡i̯nd̪ʱe
চুলে,cule
পিন্ধে,pind̪ʱe
হরে,hore
মউত,mut̪o
কড়ে,koɽe
কিনি,kini
হাঁচা,hãca
লাভ,labʱ
বেরায়,beraʲ
আতা,at̪a
বিয়ার,biʲar
যোগায়,ɟogaʲ
বানঅন,banɔn
তুননত,t̪unonot̪o
হষ্ট,hɔʃto
মহিমা,mohima
হইয়ম,ho͡i̯ʲom
মাইজ্জা,ma͡i̯ɟɟa
বউঅর,bɔ͡u̯͡ɔ̯r
আতত,at̪ɔt̪o
হরা,hɔra
হদাই,hod̪a͡i̯
গুশটি,guʃti
মরা,mɔra
কোছত,kocʰot̪o
গুশটির,guʃtir
পরাণ,pɔran
বৈরাঅ,bo͡i̯ra͡o̯
বদনাইম্যার,bɔd̪ona͡i̯mmar
বিয়াইলেঅ,biʲa͡i̯le͡o̯
বিদেইশৃশার,bid̪e͡i̯siʃar
পিরিতি,pirit̪i
দুউইরগার,d̪u͡u̯irɔgar
ডাহাাতি,daha͡a̯t̪i
দুউইয্যার,d̪u͡u̯iɟɟar
বৌয়ে,bo͡u̯ʲe
ঝিয়ে,ɟʱiʲe
টানমান,tanman
বসঅর,bɔʃo͡ɔ̯r
পাদঅ,pad̪o͡ɔ̯
বাহায়,bahaʲ
রৈদে,ro͡i̯d̪e
বাঅরে,ba͡o̯re
ফুডানি,pʰudani
ঘঅরত,gʱo͡ɔ̯rɔt̪o
চুলাত,culat̪
গললাইদি,gɔlla͡i̯d̪i
মাইনসুর,ma͡i̯nʃur
চৌগর,co͡u̯gor
বাঁদিএ,bãd̪i͡e̯
শিখে,ʃikʰe
বিবিয়ে,bibiʲe
ঠুনি,tʰuni
বাঁদির,bãd̪ir
সুলতান,sult̪an
খাঁ,kʰã
আরাকান,arakan
ধইল্লা,d̪ʱo͡i̯lla
হাঁডু,hãdu
ন-খাইতে,nɔ-kʰa͡i̯t̪e
মনঅর,monɔr
ঘাঁড়া,gʱãɽa
দূর,d̪ur
বাইন্ন্যার,ba͡i̯nnar
টুগুর,tugur
টাগুর,tagur
কামাইয্যার,kama͡i̯ɟɟar
বন,bɔno
পোড়া,poɽa
বেঅগুনে,be͡ɔ̯gune
ন-দেখে,nɔ-d̪ekʰe
থঅনতুন,æ͡ɔ̯nt̪un
বেগার,begar
খাডন,kʰadon
ভান্ডারেঅ,bʱandare͡o̯
ন-কুলায়,no-kulaʲ
কথাত,kɔt̪ʰat̪
যোয়ানর,ɟoʷanor
সার,ʃar
চিতহই,cit̪ɔho͡i̯
পড়ি,poɽi
চগুই,cogu͡i̯
মারা,mara
বলীর,bolir
ঘাম,gʱam
নির্বলীর,nirbolir
বেইন্নার,be͡i̯nnar
গরবা,gɔroba
আজইন্নের,aɟinner
বাঁআলর,bãalɔr
ঘি-ভাত,gʱi-bʱat̪
ন-সয়,nɔ-ʃɔʲ
নিবাইলে,niba͡i̯le
মায়েলা,maʲela
সোন্দর,sond̪ɔr
মনর,monor
চুঁইলে,cũile
আচারঅ,acaro
পোলিশে,poliʃe
ছততিরিশ,cʰɔt̪ot̪iriʃ
বিলাইরে,bila͡i̯re
চৈ,co͡i̯
বাঁদররে,bãd̪rre
পস্কি,pɔski
দিইলে,d̪i͡i̯le
কাঁধত,kãd̪ʱt̪o
ওডে,ode
লাগাই,laga͡i̯
পাডি,padi
পরিরৈএ,poriro͡i̯e
বৈউইন্যা,bo͡i̯͡u̯inna
উডান,udan
ফুরঅন্যা,pʰurɔnna
ছপ,cʰɔp
বেআক্কলরে,be͡a̯kkolre
আক্কলদাররে,akkold̪arre
আরও,arɔ͡o̯
বয়,bɔʲ
বাইন্না,ba͡i̯nna
কানঅর্,kanɔr
সোনাঅ,ʃona͡o̯
