words,ipa
মিডিও,midi͡o̯
ইন্টারেই,intare͡i̯
কোনেকার,konekar
টাঙ্গাইলের,taŋga͡i̯ler
গোনাগুনি,gonaguni
সাগররে,ʃagorɔre
মারছিলাম,marcʰilam
অটোসহ,ɔtoʃɔho
আহসানে,ahoʃane
মীমরে,mimɔre
একটারেই,æktare͡i̯
ওউগ্লা,o͡u̯gla
কেস,keʃ
এতোদিনের,æt̪od̪iner
শখ,ʃɔkʰ
হুরু,huru
যামুই,ɟamu͡i̯
মেয়াও,meʲa͡o̯
পাজির,paɟir
আড্ডি,addi
দুষ্টু,d̪uʃtu
পাইতাম,pa͡i̯t̪am
মাইয়ালাইতাম,ma͡i̯ʲala͡i̯t̪am
ভাল্লাগে,bʱallage
ঘোলা,gʱola
কলে,kɔle
আইটেন,a͡i̯ten
টেহা-পয়সা,teha-pɔʲʃa
কিনবো,kinbo
কিপটা,kipta
বুঝোই,buɟʱo͡i̯
জানোই,ɟano͡i̯
এম্বি,embi
মাইনষরে,ma͡i̯nʃɔre
কিনাবো,kinabo
স্যামসাং,sæmʃaŋ
অরডা,ɔroda
মেজাজটা,meɟaɟta
রাগ,rag
আট-দশ,at-d̪ɔʃ
মাইনষেরে,ma͡i̯nʃere
হাম,ham
লোভ,lobʱ
বিষ্টিতে,biʃtit̪e
জিবি,ɟibi
চাজ,caɟ
ডায়রেক,daʲrek
পায়জামা,paʲɟama
পায়জামা-টায়জামা,paʲɟama-taʲoɟama
রেটিং,retiŋ
হইছি,ho͡i̯cʰi
ম্যামোরি,mæmori
নেকেড,neked
আটাইশ,ata͡i̯ʃ
অরই,ɔri
মেমোরি,memori
ফালাই,pʰala͡i̯
দিছিলাম,d̪icʰilam
মেমোরি-টেমোরি,memori-temori
চালাই,cala͡i̯
পত্যেকটা,pot̪t̪ekta
টাঙ্গাইলেরডা,taŋga͡i̯lerda
মমিসিংয়েরডা,momiʃiŋʲerda
মমিসিংয়ের,momiʃiŋʲer
ইডা-উডা,ida-uda
লাক্সের,lakser
যহনই,ɟɔhoni
কেউরে,ke͡u̯re
বিয়াই,biʲa͡i̯
কতা-বার্তা,kɔt̪a-bart̪a
বালো,balo
মিয়ার,miʲar
তিনতালা,t̪int̪ala
শর্তে,ʃɔrt̪e
দুইমাস,d̪u͡i̯maʃ
বাপ,bap
আচরণগুলা,acorongula
আচরণ,acrɔn
অশ্লীল,ɔslil
কাপড়ে,kapɽe
পাজি,paɟi
মাতায়,mat̪aʲ
সেন্স,sens
কাপড়রে,kapɽre
নাহ,nah
আমাক,amak
রতনরে,rɔt̪onore
রতন,rɔt̪on
চুষতাম,cuʃt̪am
কুনডা,kunda
সুময়,ʃumɔʲ
মেক-আপ,mek-ap
বক্স,bɔkʃo
টেক-আপ,tek-ap
এইগ্না,e͡i̯gna
বোকটা,bokta
বউরে,bo͡u̯re
তিনডার,t̪indar
শাড়ি,ʃaɽi
পরবো,pɔrbo
আইওনা,a͡i̯͡o̯na
ঘর‍,gʱɔr
ভাইরে,bʱa͡i̯re
এক্টিভ,æktibʱ
ভাব,bʱab
দেহাবা,d̪ehaba
ব্লক,blok
ডাকছে,dakcʰe
দেহাবার,d̪ehabar
ভালোবাসতেছো,bʱalobaʃt̪ecʰo
খুব।ভালোবাসতো,kʰub।bʱalobaʃt̪o
ট্যালেন,tælen
পুলা,pula
তুমিও,t̪umi͡o̯
পড়ো,pɔɽo
জ্ঞান,gæn
ঢুকছি,dʱukcʰi
কাপাকাপি,kapakapi
বাজায়,baɟaʲ
ফুফু,pʰupʰu
খালা,kʰala
আছো,acʰo
খাও,kʰa͡o̯
আদর-আপ্যায়ন,ad̪or-appaʲon
মোনডা,monda
গোল-টোল,gol-tol
বসলাম,boʃolam
কাপায়,kapaʲ
বিশজনের,biʃɟɔner
ভয়ে,bʱɔʲe
ভয়ডা,bʱɔʲda
বিয়া-টিয়া,biʲa-tiʲa
উঠাই,utʰa͡i̯
দাওয়া,d̪a͡o̯ʷa
মুসলমানদের,muʃɔlmand̪er
বিয়াতে,biʲat̪e
ভালোবাসি,bʱalobaʃi
সরাসরি,ʃɔraʃori
তুমিই,t̪umi͡i̯
কবার,kɔbar
ছবির,cʰobir
অন্যান্ত,ɔnnant̪o
ঠ্যাকা,tʰæka
পারতাম,part̪am
টিকতো,tikt̪o
কথা-বাত্রা,kɔt̪ʰa-bat̪ra
দ্বিতীয়,d̪it̪iʲo
ব্রেক-আপ,brek-ap
অইয়াই,ɔ͡i̯ʲa͡i̯
কয়বছর,kɔʲbɔcʰor
বিশের,biʃer
যেগুলা,ɟegula
রিলেশনশিপ,rileʃɔnʃip
অইগুলা,ɔ͡i̯gula
মরা,mɔra
অইরম,ɔ͡i̯rɔm
ইউ,i͡u̯
এক্কেরে,ækkere
সরাও,ʃɔra͡o̯
মিস-টিস,mis-tiʃ
ইগনোর,igonor
এভোয়েড,ebʱoʲed
হুনতে,hunt̪e
শেষা-মেষা,ʃeʃa-meʃa
মুড,mud
একন,ækon
হাতেই,hat̪e͡i̯
সম্পর্কটা,ʃɔmporkota
গার্লফেন্ডের,garlpʰender
কইতেছি,ko͡i̯t̪ecʰi
আটটার,attar
গার্লফ্রেন,garlɔpʰren
সোমানে,ʃomane
আধা,ad̪ʱa
ঘণ্টা,gʱɔnta
ওয়েটিং,oʲetiŋ
চ্যাগলায়,cægɔlaʲ
ক্যান,kæn
আইডিতে,a͡i̯dit̪e
ধরি,d̪ʱori
ডাটা,data
বিজি,biɟi
খেয়াল,kʰeʲal
গার্লফেন,garlpʰen
দশটার,d̪ɔʃtar
কিনলাম,kinlam
ছেড়ির,cʰeɽir
বলছি,bolcʰi
জাইনাই,ɟa͡i̯na͡i̯
সাহসে,ʃahoʃe
ওইডায়,o͡i̯daʲ
জামা-জুমা,ɟama-ɟuma
ফেসবুকেও,pʰesbuke͡o̯
কারও,karo
মেয়ারেও,meʲare͡o̯
এড,ed
অইতি,ɔ͡i̯t̪i
জামেলায়,ɟamelaʲ
পারাও,para͡o̯
হুনবো,hunbo
চাবো,cabo
জাতিভেদে,ɟat̪ibʱed̪e
খাওয়াইয়া,kʰa͡o̯ʷa͡i̯ʲa
হ্যাক,hæk
সহজে,ʃɔhoɟe
বহে,bɔhe
মেয়েরা,meʲera
যতটা,ɟɔt̪ota
পেইন,pe͡i̯n
কষ্ট,koʃto
পাইনাই,pa͡i̯na͡i̯
নষ,nɔʃ
করমুই,kormu͡i̯
রাইতের,ra͡i̯t̪er
হারাম,haram
রিলাক্স।এইগ্লার,rilakʃo।e͡i̯glar
আসক্তি,aʃkt̪i
ভালোবাসমু,bʱalobaʃmu
ঢীপ,dʱip
রিলেশনে,rileʃne
ধোমোক,d̪ʱomok
ব্যবহারগুলা,bæbohargula
ধোমক,d̪ʱomok
দিছো,d̪icʰo
কোনোসময়,konosmɔʲ
ব্লক-টক,blok-tɔk
অনেকদিন,ɔnekd̪in
এসএমএস,eʃemes
জানতো,ɟant̪o
চোখে,cokʰe
প্রভাবশালী,probʱabʃali
খাইছো,kʰa͡i̯cʰo
এন্নিগাই,enniga͡i̯
এসএসসি,eʃo͡e̯ssi
পরীক্ষা,porikkʰa
আপন,apon
মাইসাতো,ma͡i̯ʃat̪o
মাসীরা,maʃira
বাবা-মা,baba-ma
ঝগড়াও,ɟʱɔgɽa͡o̯
কথাও,kɔt̪ʰa͡o̯
মেয়েকে,meʲeke
উঁচা-লম্বা,ũca-lomba
চাইতেও,ca͡i̯t̪e͡o̯
ইঞ্চি,inci
উঁচা,ũca
লম্বার,lɔmbar
ওয়াইফ,oʷa͡i̯pʰ
দাঁড়াইলাই,d̪ãɽa͡i̯la͡i̯
লম্বাই,lɔmba͡i̯
শর্ট,ʃɔrt
সমান,ʃɔman
দেমোনিসা,d̪æmonisa
ফিটনেসও,pʰitɔneso
অতোটা,ɔt̪ota
আইছিলি,a͡i̯cʰili
মাসির,maʃir
যেইন্না,ɟe͡i̯nna
উডার,udar
বডাও,bɔda͡o̯
নিশার,niʃar
কোনোকিছুই,konokicʰu͡i̯
আগ্গে,agge
চাইছি,ca͡i̯cʰi
চল্লিশটা,colliʃta
কিনমু,kinmu
ইশ,iʃ
সম্পর্কগুলা,ʃɔmporkogula
চিন্তায়ই,cint̪aʲi
বাঁচি,bãci
মাসী,maʃi
স্ট্যান্ডিং,standiŋ
মন্দির,mond̪ir
পোণাম,ponam
মাইয়া,ma͡i̯ʲa
বাপ-দাদা,bap-d̪ad̪a
দেহাও,d̪eha͡o̯
পাবনা,pabna
কফিশপ,kɔpʰiʃop
সালের,saler
সবগুলো,ʃɔbgulo
ইয়েতেই,iʲet̪e͡i̯
নগে,nɔge
বালের,baler
করলান,korlan
দেহোন,d̪ehon
রঘুদা,rogʱud̪a
রা,ra
ছাগলা,cʰagola
কনফিউশান,konpʰi͡u̯ʃan
ওগলান,oglan
নেয়া,neʲa
সাপোজ,ʃapoɟ
রঘুদার,rogʱud̪ar
জিজ্ঞেসা,ɟiggeʃa
শেখ,ʃekʰo
হাসিনা,haʃina
পরিমলের,porimɔler
পরিমল,porimɔl
কয়া,kɔʲa
নেশাখোর,neʃakʰor
গাজাখোর,gaɟakʰor
আকটু,aktu
লাগবোনা,lagbona
এইন্যা,e͡i̯nna
গেইম,ge͡i̯m
খেইলা,kʰe͡i̯la
পাবজি,pabɟi
খেলো,kʰelo
খেলতাম,kʰelt̪am
ইয়ে,iʲe
দিছিলা,d̪icʰila
বুঝাইলা,buɟʱa͡i̯la
বুঝছস,buɟʱcʰoʃ
ইংলিশ,iŋliʃ
পড়াশোনা,pɔɽaʃona
ওরোকম,orokm
তক,t̪ɔk
প্রজেক্টরে,proɟektɔre
প্রজেক্টর,proɟektɔr
ম্যাটেরিয়াল,mæteriʲal
উনো,uno
ওগ্লাই,ogla͡i̯
সবগুলাই,ʃɔbgula͡i̯
ম্যাডাম,mædam
ট্যাডাম,tædam
স্যার,sær
জুনিয়র,ɟuniʲor
সিনিয়র,siniʲor
অইবো,ɔ͡i̯bo
ওগোর,ogor
টিডিও,tidi͡o̯
ভিডিওটা,bʱidi͡o̯ta
দাও,d̪a͡o̯
গ্রামার,gramar
ট্রামার,tramar
লেকচার,lekcar
খুলছো,kʰulcʰo
লিংক,liŋk
ব্যাকটিরে,bæktire
রিএক্ট,rid̪kt
লাইক,la͡i̯k
দিয়া,d̪iʲa
কেয়ার,keʲar
ওমর,umor
ভাইয়ের,bʱa͡i̯ʲer
হাহা,haha
যায়,ɟaʲ
প্রেম-ট্রেম,prem-trem
অ্যাড,æd
কোনও,kono
মেয়ে,meʲe
লিস্টে,liste
লিস্টটা,listta
জনের,ɟɔner
ভিত্রে,bʱit̪re
নব্বুইডা,nɔbbu͡i̯da
মেয়া,meʲa
মিছা,micʰa
দেইখো,d̪e͡i̯kʰo
বয়সে,bɔʲoʃe
আমরাও,amra͡o̯
বান্ধবী,band̪ʱobi
কয়েকটা,kɔʲekta
মানেই,mane͡i̯
করিও,kori͡o̯
করায়,kɔraʲ
দেওছেন,d̪e͡o̯cʰen
ভদ্র,bʱɔd̪ro
কইয়া,ko͡i̯ʲa
আমারডার,amardar
বুঝিনা,buɟʱina
পুস্ট,puʃt
করতাছস,kort̪acʰɔʃ
হাসাহাসির,haʃahaʃir
দিলেও,d̪ile͡o̯
হাসা,haʃa
থুয়া,t̪ʰuʲa
অ্যাকটিভ,æktibʱ
পোলাহান,polahan
আহহহহ,ahohɔhɔho
দেখছস,d̪ekʰcʰɔʃ
বুঝোনা,buɟʱona
দেন,d̪æn
কুখ্যাত,kukkʰat̪o
বিখ্যাত,bikkʰat̪o
দামী,d̪ami
হেজন্যে,heɟonne
আইফোন,a͡i̯pʰon
ডেল,del
দেছিন,d̪ecʰin
রাব্বি,rabbi
ধ্যের,d̪ʱer
তওবা,t̪ɔ͡o̯ba
আস্তাগফিরুল্লাহ,ast̪agpʰirullah
কুনহানের,kunhaner
লাটোর,lator
নাটোর,nator
ফ্রি-ফায়ার,pʰri-pʰaʲar
গেম-এর,gem-er
ওমুরদিয়া,omurod̪iʲa
ফেসবুক,pʰesbuk
ইমু,imu
আইডি,a͡i̯di
মিমু,mimu
হয়া,hɔʲa
প্রথ্যেক,prot̪t̪ʰek
রাব্বির,rabbir
মেসেজটি,meʃeɟti
দেহাইরোছিন,d̪eha͡i̯rocʰin
ইন্সটাগ্রাম,instagram
লগ-ইন,lɔgo-in
দেহামু,d̪ehamu
খাড়াও,kʰaɽa͡o̯
ইস্কিনশট,iskinʃɔt
পাঠাইতাছি,patʰa͡i̯t̪acʰi
দেহার,d̪ehar
মেসেহ,meʃeho
দেহানোর,d̪ehanor
স্বীকার,ʃikar
কয়বার,kɔʲbar
কইরাই,ko͡i̯ra͡i̯
যাইগা,ɟa͡i̯ga
রুমাল,rumal
এনেই,ene͡i̯
থাহে,t̪ʰahe
গেছেন,gecʰen
নাগাল,nagal
হুনে,hune
যায়া,ɟaʲa
খাড়ায়,kʰaɽaʲ
ফ্রেন্ডলিস্টে,pʰrendliste
খুইজা,kʰu͡i̯ɟa
দেহ,d̪eho
ডেও,de͡o̯
ফেইক,pʰe͡i̯k
অবশেষে,ɔboʃeʃe
গলাগলি,gɔlagoli
ধরছিলা,d̪ʱorcʰila
বইনের,bo͡i̯ner
নামডাও,namda͡o̯
নামডা,namda
রিয়া,riʲa
নালো,nalo
রিতা,rit̪a
সরি,ʃori
পারসেন্ট,parsent
গ্যারান্টি,gæranti
রিতু,rit̪u
অহ,ɔh
আয়া,aʲa
পরছে,porcʰe
লজ্জা,lɔɟɟa
ফারজানা,pʰarɟana
টিস্যু,tiʃʃu
ওমুরা,omura
আয়ো,aʲo
সম্মান,ʃɔmman
বুড়া,buɽa
টয়লেটের,tɔʲleter
বাথরুম,bat̪ʰrum
প্রেসার,presar
হঠাৎ,hɔtʰat̪
কোনরকম,konorɔkom
বাইচান্স,ba͡i̯canʃo
কুনো,kuno
ভুলুরও,bʱuluro
দেড়,d̪eɽ
লাখেও,lakʰe͡o̯
পাঁচতালা,pãct̪ala
তুলোগা,t̪uloga
পাইপ,pa͡i̯p
লাগাও,laga͡o̯
কবনি,kɔboni
লাগাহাবো,lagahabo
যাগোর,ɟagor
তারাই,t̪ara͡i̯
থ্রেট,t̪ret
মার্ডার,mardar
কোনওদিন,konod̪in
করাই,kɔra͡i̯
হারবো,harbo
সেইটাই,ʃe͡i̯ta͡i̯
আইনে,a͡i̯ne
ওদেরকে,od̪erke
এখনো,ækʰono
তোমরা,t̪omra
আপোষে,apoʃe
যেটুক,ɟetuk
ওইটুক,o͡i̯tuk
কাজই,kaɟi
সম্পূর্ণ,ʃɔmpurno
গেছেগা,gecʰega
করলেও,korle͡o̯
আটকায়া,atkaʲa
যাইবো,ɟa͡i̯bo
ওগোই,ogo͡i̯
পাইপ-টাইপ,pa͡i̯p-ta͡i̯p
মুরা,mura
ফ্লাশ-ম্লাশসহ,pʰlaʃɔ-mlaʃʃɔho
ওগো,ogo
বারিন্দা,barind̪a
হুইদ্যা,hu͡i̯d̪d̪a
যাবগা,ɟabga
বাসায়,baʃaʲ
আফনের,apʰoner
আনলে,anole
এরপরে,erpɔre
ডি,di
নিয়া,niʲa
আয়ছেন,aʲcʰen
শো,ʃo
কাকার,kakar
যেরহম,ɟerɔhɔm
হইছাল,ho͡i̯cʰalo
স্বপন,ʃɔpon
মেলা,mæla
সারাডা,ʃarada
দিশা,d̪iʃa
অয়া,ɔʲa
হেসুম,heʃum
পানি-টানি,pani-tani
মল-টল,mɔl-tɔl
ঘুমের,gʱumer
উইঠাই,u͡i̯tʰa͡i̯
খানি,kʰani
এককামের,ækkamer
শাটারও,ʃataro
ওবাই,oba͡i̯
ঘুইরা-ফিরা,gʱu͡i̯ra-pʰira
ওবা,oba
অইলিও,ɔ͡i̯li͡o̯
অইতে,ɔ͡i̯t̪e
নাগালাই,nagala͡i̯
গিয়ার,giʲar
সাইকেল,sa͡i̯kel
ব্রেকটা,brekta
আগেরডা,agerda
এল্যুমিনিয়াম,elluminiʲam
এহনকারডা,ehonkarda
গিয়া,giʲa
লোহা,loha
লোহার,lohar
ফাইন,pʰa͡i̯n
চেঞ্জ,cenɟ
লাগা,laga
সতেরো,ʃɔt̪ero
টেয়া,teʲa
রাস্তায়,rast̪aʲ
ওতো,ot̪o
হোন্ডা,honda
চালাবো,calabo
যাইকগা,ɟa͡i̯kga
আমিতি,amit̪i
যামুগা,ɟamuga
চালা,cala
হাবান,haban
একের,æker
ইসিব,iʃib
একপাতা,ækpat̪a
লাগাবানি,lagabani
অ্যালুমিনিয়ামের,æ͡æ̯luminiʲamer
অরজিনাল,ɔroɟinal
সাইকেলের,sa͡i̯keler
পাল্টাবার,paltabar
পাল্টাইস,palta͡i̯ʃ
কিনন,kinɔn
তারডা,t̪arda
টেয়ার,teʲar
নাগব,nagobo
হারতি,hart̪i
অইলা,ɔ͡i̯la
মনি,moni
সোয়া,ʃoʲa
সের,ʃer
গেছেই,gecʰe͡i̯
থাইকগা,t̪ʰa͡i̯kga
সাইফুল,sa͡i̯pʰul
মাগনা,magona
শালার,ʃalar
আরাম,aram
চাইরডি,ca͡i̯rodi
পুড়াইতো,puɽa͡i̯t̪o
উল্টা-পাল্টা,ulta-palta
ছুরি,cʰuri
ধার,d̪ʱar
যাবনি,ɟaboni
করাহামু,kɔrahamu
বাড়তি,baɽt̪i
একজনেরটা,ækɟonerta
হইয়া,ho͡i̯ʲa
আটকায়,atkaʲ
যাইতাছেগা,ɟa͡i̯t̪acʰega
টেপ,tep
খুঁজোস,kʰũɟoʃ
কীবা,kiba
ওইলো,o͡i̯lo
হৃদয়,rid̪ɔʲ
কইতে,ko͡i̯t̪e
মনেই,mone͡i̯
তাওহিদা,t̪a͡o̯hid̪a
আইজ,a͡i̯ɟ
লালু,lalu
হালায়,halaʲ
জেল,ɟel
খাটপো,kʰatpo
দেহাইলা,d̪eha͡i̯la
মায়লা,maʲla
কয়দিন,kɔʲd̪in
কয়,kɔʲ
পোস্ট,post
অফিসের,ɔpʰiser
শাহীন,ʃahin
আইয়া,a͡i̯ʲa
বাঁচায়,bãcaʲ
এনকার,ænkar
দুলাভাই,d̪ulabʱa͡i̯
কপাল,kɔpal
থাবড়,t̪ʰaboɽo
মারছোস,marcʰos
কানশিরা,kanʃira
পেইছা,pe͡i̯cʰa
থাবড়ই,t̪ʰabɽo͡i̯
চিনোস,cinos
কোটিপতি,kotipot̪i
হারোস,haroʃ
ডাকবিও,dakbi͡o̯
পাবিও,pabi͡o̯
বৎসর,bɔt̪ʃɔr
বৎসর-আড়াই,bɔt̪ʃɔr-aɽa͡i̯
নাড়াই,naɽa͡i̯
বেয়াদবি,beʲad̪bi
সবখানে,ʃɔbkʰane
বড়,bɔɽo
সিনিয়র,siniʲor
করি।ছোট,kori।cʰot
রাফ,rapʰ
ব্যবহারটা,bæboharta
বুঝায়,buɟʱaʲ
আয়,aʲ
গলার,gɔlar
আইগাইয়া,a͡i̯ga͡i̯ʲa
আইতে,a͡i̯t̪e
ধাপ-ধুপ,d̪ʱap-d̪ʱup
লালুরই,laluri
তোরই,t̪ori
মারবার,marbar
সাহস,ʃahoʃ
উঠছি,utʰcʰi
সময়,ʃɔmɔʲ
চিলাচিল্লিতে,cilacillit̪e
চিলাচিল্লি,cilacilli
ব্যায়াম,bæʲam
জিমে,ɟime
রড,rɔd
মোডা,moda
সেইগুলা,ʃe͡i̯gula
যাইয়া,ɟa͡i̯ʲa
আব্বারে,abbare
মাঠডা,matʰda
বইয়া,bo͡i̯ʲa
ওইছি,o͡i̯cʰi
কইতাছিলাম,ko͡i̯t̪acʰilam
গ্যাঞ্জামে,gænɟame
গ্যাঞ্জামের,gænɟamer
চিল্লাচিল্লি,cillacilli
নাঈম,na͡i̯m
হারেই,hare͡i̯
ঘুরায়া,gʱuraʲa
শুনলে,ʃunle
শুনলো,ʃunlo
সইরা,ʃo͡i̯ra
টানার,tanar
মারতে,mart̪e
রডও,rɔdo
কমলরে,kɔmolɔre
কেন,keno
লালুরে,lalure
মারলে,marle
কমল,kɔmol
প্যাঁচটি,pæ̃cti
খাটাইছিলো,kʰata͡i̯cʰilo
ট্যাকার,tækar
মাইরে,ma͡i̯re
কুলা,kula
গাঞ্জাখোর,ganɟakʰor
ধরলাম,d̪ʱɔrlam
এ্যালকোখোর,t̪ælkokʰor
বাঁচান,bãcan
নাগবোই,naʃbo͡i̯
কলেজে,kɔleɟe
বোতল,bot̪ol
খিলাইলাম,kʰila͡i̯lam
জনিরে,ɟonire
গাঞ্জা,ganɟa
পাগলরে,paglre
খাওয়াইয়া,kʰa͡o̯ʷa͡i̯ʲa
মীমাংসা,mimaŋʃa
দেওনই,d̪e͡o̯ni
থুইয়া,t̪ʰu͡i̯ʲa
গেছিলোগা,gecʰiloga
ভাইগো,bʱa͡i̯go
মারামারি,maramari
করন,kɔron
আল্লাহ,allah
মারামারির,maramarir
জগতে,ɟɔgot̪e
আসুক,aʃuk
ডাজ,daɟ
নট,nɔt
মেটার,metar
যাক,ɟak
শরীল-স্বাস্থ্য,ʃɔrilo-ʃast̪ʰo
সাহসটা,ʃahoʃta
মারামারিতে,maramarit̪e
সাহসটাই,ʃahoʃta͡i̯
রামারির,ramarir
বিরিজ,biriɟ
ঘুষাইতে,gʱuʃa͡i̯t̪e
সাত্তারের,ʃat̪t̪arer
দোহানের,d̪ohaner
ফালাইছি,pʰala͡i̯cʰi
আটজনে,atɟɔne
হুর,hur
মারলো,marlo
আটজন,atɟɔn
রনি,roni
জাহিদ,ɟahid̪
শামসু,ʃamsu
জুয়েল,ɟuʲel
গুরুপ,gurup
মামুনের,mamuner
নেতা,net̪a
মারাইবা,mara͡i̯ba
যাওয়ার,ɟa͡o̯ʷar
একশ,ækʃo
যাবাগা,ɟabaga
বসবা,bɔʃoba
ঘুমায়,gʱumaʲ
পরুম,porum
সিগারেটটা,ʃigaretta
একসাথেই,ækʃat̪ʰe͡i̯
ধ্বংসাবশেষ,d̪ʱɔŋʃaboʃeʃ
সমুদ্র,ʃomud̪ro
ম্যাপিং,mæpiŋ
তৈরি,t̪o͡i̯ri
হয়েছে,hoʲecʰe
ত্রিমাত্রিক,t̪rimat̪rik
জাহাজের,ɟahaɟer
চার,car
সরে,ʃɔre
এতেই,et̪e͡i̯
দৃশ্যমান,d̪riʃʃoman
পুরো,puro
জাহাজ,ɟahaɟ
পড়মু,pɔɽmu
সমুদ্রের,ʃomud̪rer
তলদেশে,t̪ɔld̪eʃe
টাইটানিকের,ta͡i̯taniker
সন্ধান,ʃond̪ʱan
পাওয়া,pa͡o̯ʷa
উনিশশো,uniʃʃo
পঁচাশি,pɔ̃caʃi
তোমরাই,t̪omra͡i̯
বলতাছিলাম,bɔlot̪acʰilam
শুনেনা,ʃunena
টান,tan
রডটা,rɔdta
গেলোগা,geloga
গেলামগা,gelamga
হব,hɔbo
সপ্তাহডা,ʃɔpt̪ahoda
ফেলবো,pʰelbo
জামাই-বৌ,ɟama͡i̯-bo͡u̯
টেলিফোন,telipʰon
খাইলা,kʰa͡i̯la
পরিবারটা,poribarta
রকম,rɔkom
অবস্থাশালী,ɔbost̪ʰaʃali
দাপট,d̪apot
নিখুঁতভাবে,nikʰũt̪bʱabe
রিঅ্যাক্ট,riʃd̪akt
ট্রিকীভাবে,trikibʱabe
ট্রিকিভাবে,trikibʱabe
মনটা,monta
বলতাছিলো,bɔlot̪acʰilo
এতে,et̪e
ভাল্লাগতেছিলো,bʱallagt̪ecʰilo
ছেলেরে,cʰelere
এই-সেই,e͡i̯-ʃe͡i̯
ছেলের,cʰeler
বিহেভিয়ার,bihebʱiʲar
কর্মফল,kɔrmopʰol
তহনো,t̪ɔhono
বিয়াটা,biʲata
ভাঙছিলো,bʱaŋcʰilo
জিনিসটারে,ɟiniʃtare
সর্বনাশ,ʃɔrbonaʃ
বুঝতাছে,buɟʱt̪acʰe
আসতাছে,aʃt̪acʰe
গতি,got̪i
টাকা-পয়সার,taka-pɔʲʃar
কোনদিকে,kond̪ike
এমনেও,æmone͡o̯
বারবারই,barbari
টাকাডি,takadi
যাচ্ছেই,ɟaccʰe͡i̯
চিকিৎসা,cikit̪ʃa
করায়ে,kɔraʲe
ছেলেগো,cʰelego
মিলায়াও,milaʲa͡o̯
অব,ɔbo
একগাড়ি,ækgaɽi
একগাড়িই,ækgaɽi͡i̯
বারো-চৌদ্দ,baro-co͡u̯d̪d̪o
চৌদ্দ,co͡u̯d̪d̪o
হাইস,ha͡i̯ʃ
কয়েকজন,kɔʲekɟɔn
কাহিনিডা,kahinida
নিজেরই,niɟeri
এত,æt̪o
লোকজন-এর,lokɟɔn-er
কয়ো,kɔʲo
অভি,obʱi
দৌড়,d̪o͡u̯ɽ
পাড়াইতাছে,paɽa͡i̯t̪acʰe
গোরে,gore
অবি,ɔbi
ছেলেডা,cʰeleda
উনথনেই,unt̪ʰɔne͡i̯
বয়সের,bɔʲoʃer
হিসাবে,hiʃabe
বয়স্ক,bɔʲoʃko
ছাব্বিশ-,cʰabbiʃ-
সাতাশ,ʃat̪aʃ
আটাশ,ataʃ
সবদিকে,ʃɔbd̪ike
কোনভাবে,konbʱabe
হোক,hok
বুঝলি,buɟʱli
দাদাই,d̪ad̪a͡i̯
বুঝলো,buɟʱlo
ব্যাক্তিও,bækt̪i͡o̯
বলছিলো,bolcʰilo
ছেলেটারে,cʰeletare
বলছিলাম,bolcʰilam
কোনদিক,kond̪ik
বলতেছিলাম,bolt̪ecʰilam
ত্রিশ,t̪riʃ
মুছ,mucʰo
রাখা,rakʰa
কাটায়,kataʲ
মুছ-টুছ,mucʰ-tucʰo
বুঝায়া,buɟʱaʲa
যায়াই,ɟaʲa͡i̯
জিগাইতেও,ɟiga͡i̯t̪e͡o̯
ভাল,bʱalo
লাগিচ্ছে,lagiccʰe
সেডা,ʃeda
মুখেই,mukʰe͡i̯
ছেলেটাক,cʰeletak
অপমান,ɔpoman
ধরনের,d̪ʱɔroner
মুখের,mukʰer
হইবো,ho͡i̯bo
জোর,ɟor
আশীর্বাদ,aʃirbad̪
দেওয়াইছে,d̪e͡o̯ʷa͡i̯cʰe
আম্মা,amma
ইচ্ছাই,iccʰa͡i̯
লাস্টে,laste
আর্শীবাদ,arʃibad̪
তুললো,t̪ullo
তুলতাছিলো,t̪ult̪acʰilo
হইতাম,ho͡i̯t̪am
এককথা,ækkɔt̪ʰa
কইলেই,ko͡i̯le͡i̯
মাইনা,ma͡i̯na
নীম,nim
থাকুকগা,t̪ʰakukga
খাইকগা,kʰa͡i̯kga
সেগলা,ʃegola
কোনদিন,kond̪in
সংসারে,ʃɔŋʃare
লাইগাই,la͡i̯ga͡i̯
শ্বশুর-শাশুড়ি,ʃoʃur-ʃaʃuɽi
যতোই,ɟɔt̪o͡i̯
চায়াও,caʲa͡o̯
করাও,kɔra͡o̯
এইটাই,e͡i̯ta͡i̯
হুনবার,hunbar
খোঁজ-খবর,kʰõɟ-kʰɔbɔr
কচ্ছে,kɔccʰe
বিয়াডা,biʲada
মেয়াডা,meʲada
যেন,ɟeno
সেদিনকা,ʃed̪inka
কান্দা-কাটি,kand̪a-kati
করতেছিল,kort̪ecʰilo
লিটারেলি,litareli
কোনভাবেই,konbʱabe͡i̯
বউয়ের,bo͡u̯ʲer
তাকাবো,t̪akabo
এজন্যই,eɟonno͡i̯
কর্মেরই,kɔrmeri
ক্যাডেট,kædet
এতগুলা,æt̪ogula
এরিয়া,eriʲa
নিবার,nibar
পারলো,parlo
ঘেইসা,gʱe͡i̯ʃa
ওইখানেই,o͡i̯kʰane͡i̯
প্রতিনিয়ত,prot̪iniʲot̪
করছস,korcʰɔʃ
দেখলো,d̪ekʰlo
চোখের,cokʰer
চাইছিলো,ca͡i̯cʰilo
