Unnamed: 0,District,External_ID,Contents,ipa,sentence
3131,Habiganj,rec_20_audio_25.wav,দেখা গেলো যে আমি প্রচুর ফড়া-শুনা খরি কিন্তু আনফরচুনেটলি আমার এ প্লাস আসেনাই ক্লাস এইটে।, d̪ækʰa gelo ɟe ami procur pʰɔɽa-ʃuna kʰori kint̪u anpʰɔrcunetli amar e plas aʃena͡i̯ klas e͡i̯te।,দেখা গেলো যে আমি প্রচুর ফড়া-শুনা খরি কিন্তু আনফরচুনেটলি আমার এ প্লাস আসেনাই ক্লাস এইটে।
3132,Habiganj,rec_20_audio_25.wav,আমার আসছে ফোর ফয়েন এইট জিরো।, amar aʃcʰe pʰor pʰɔʲen e͡i̯t ɟiro।,আমার আসছে ফোর ফয়েন এইট জিরো।
3133,Habiganj,rec_20_audio_25.wav,তো ফোর পয়েন এইট জিরো আসার ফর তো আমি, t̪o pʰor pɔʲen e͡i̯t ɟiro aʃar pʰɔr t̪o ami,তো ফোর পয়েন এইট জিরো আসার ফর তো আমি
3134,Habiganj,rec_20_audio_26.wav,"ভাইঙা ফরছি তে আমি, আমার ছিন্তা-ভাবনা ছিলো যে আমার <> ফ্রি দিবে না।"," bʱa͡i̯ŋa pʰɔrcʰi t̪e ami, amar cʰint̪a-bʱabna cʰilo ɟe amar <> pʰri d̪ibe na।","ভাইঙা ফরছি তে আমি, আমার ছিন্তা-ভাবনা ছিলো যে আমার <> ফ্রি দিবে না।"
3135,Habiganj,rec_20_audio_26.wav,ফ্রি দিতো না ক্লাস নাইনে তো আমি এরলাইগা আমি কুনু যোগাযোগ করি নাই ক্লাস নাইনে বাড়িতোই।, pʰri d̪it̪o na klas na͡i̯ne t̪o ami erla͡i̯ga ami kunu ɟogaɟog kori na͡i̯ klas na͡i̯ne baɽit̪o͡i̯।,ফ্রি দিতো না ক্লাস নাইনে তো আমি এরলাইগা আমি কুনু যোগাযোগ করি নাই ক্লাস নাইনে বাড়িতোই।
3136,Habiganj,rec_20_audio_26.wav,আর আমি খান্নাকাডি খরতাছি।, ar ami kʰannakadi kʰɔrot̪acʰi।,আর আমি খান্নাকাডি খরতাছি।
3137,Habiganj,rec_20_audio_26.wav,<> আমার আর ফড়া ওইতো না যেহেতু আমি এ প্লাস ফাইনাই।, <> amar ar pʰɔɽa o͡i̯t̪o na ɟehet̪u ami e plas pʰa͡i̯na͡i̯।,<> আমার আর ফড়া ওইতো না যেহেতু আমি এ প্লাস ফাইনাই।
3138,Habiganj,rec_20_audio_26.wav,তারা কন্ডিশন দিছে যে এ প্লাস ফাইতোইবো তাইলে আবার ফ্রি দিবো।, t̪ara kɔndiʃon d̪icʰe ɟe e plas pʰa͡i̯t̪o͡i̯bo t̪a͡i̯le abar pʰri d̪ibo।,তারা কন্ডিশন দিছে যে এ প্লাস ফাইতোইবো তাইলে আবার ফ্রি দিবো।
3139,Habiganj,rec_20_audio_20.wav,তে ডু অর ডাই।, t̪e du ɔr da͡i̯।,তে ডু অর ডাই।
3140,Habiganj,rec_20_audio_20.wav,"হয় মরো, না ওইলে বাঁচো।"," hɔʲ mɔro, na o͡i̯le bãco।","হয় মরো, না ওইলে বাঁচো।"
3141,Habiganj,rec_20_audio_20.wav,এই হলো আরকি।, e͡i̯ holo arɔki।,এই হলো আরকি।
3142,Habiganj,rec_20_audio_20.wav,"তো আমি ফড়া-শুনা মানে প্রচুর খরতাম, হ্যাঁ?"," t̪o ami pʰɔɽa-ʃuna mane procur kʰɔrt̪am, hæ̃?","তো আমি ফড়া-শুনা মানে প্রচুর খরতাম, হ্যাঁ?"
3143,Habiganj,rec_20_audio_20.wav,"অনেক, বিকালে আমার সহপাঠীরা কেলা-দুলা খরতো৷ তে আমি, আমার ইন্টেনশনে আমি দেখা যাইতো কি আমি কেলা-দুলা খরতাম না।"," ɔnek, bikale amar ʃɔhopatʰira kela-d̪ula kʰɔrot̪o t̪e ami, amar intenʃɔne ami d̪ækʰa ɟa͡i̯t̪o ki ami kela-d̪ula kʰɔrt̪am na।","অনেক, বিকালে আমার সহপাঠীরা কেলা-দুলা খরতো৷ তে আমি, আমার ইন্টেনশনে আমি দেখা যাইতো কি আমি কেলা-দুলা খরতাম না।"
3144,Habiganj,rec_20_audio_20.wav,"এই টাইমে, বিকাল টাইমে ফড়া-শুনা খরতাম।"," e͡i̯ ta͡i̯me, bikal ta͡i̯me pʰɔɽa-ʃuna kʰɔrt̪am।","এই টাইমে, বিকাল টাইমে ফড়া-শুনা খরতাম।"
3145,Habiganj,rec_20_audio_20.wav,"ইবেন বার্ষিক ফরীক্ষার আগে যাতে আমি রুল এক হয়, হ্যাঁ?"," iben barʃik pʰorikkʰar age ɟat̪e ami rul æk hɔʲ, hæ̃?","ইবেন বার্ষিক ফরীক্ষার আগে যাতে আমি রুল এক হয়, হ্যাঁ?"
3146,Habiganj,rec_20_audio_21.wav,"তো <> আগের একটা অব্যাস যে, ফরীক্ষার আগে টিচারের খাছে ফড়া-শুনা আবার আমি টিচারের খাছে ফড়া-শুনা খরতাম।"," t̪o <> ager ækta ɔbnaʃ ɟe, pʰorikkʰar age ticarer kʰacʰe pʰɔɽa-ʃuna abar ami ticarer kʰacʰe pʰɔɽa-ʃuna kʰɔrt̪am।","তো <> আগের একটা অব্যাস যে, ফরীক্ষার আগে টিচারের খাছে ফড়া-শুনা আবার আমি টিচারের খাছে ফড়া-শুনা খরতাম।"
3147,Habiganj,rec_20_audio_21.wav,"তবে একটা পার্থক্য ওইলো যে, পার্থক্য ওইলো যে, ফরীক্ষার আগে, যেহেতু আমি আগে ইস্কুলো থাকতে ফরীক্ষার আগে আমি ফড়া-শুনা খরতাম।"," t̪ɔbe ækta part̪ʰokko o͡i̯lo ɟe, part̪ʰokko o͡i̯lo ɟe, pʰorikkʰar age, ɟehet̪u ami age iskulo t̪ʰakt̪e pʰorikkʰar age ami pʰɔɽa-ʃuna kʰɔrt̪am।","তবে একটা পার্থক্য ওইলো যে, পার্থক্য ওইলো যে, ফরীক্ষার আগে, যেহেতু আমি আগে ইস্কুলো থাকতে ফরীক্ষার আগে আমি ফড়া-শুনা খরতাম।"
3148,Habiganj,rec_20_audio_21.wav,ইসময় কিচ্চু ফারতাম না।, iʃɔmɔʲ kiccu pʰart̪am na।,ইসময় কিচ্চু ফারতাম না।
3149,Habiganj,rec_20_audio_23.wav,"তে টিউশনি খরতে, ফ্রাইবেট ফড়তাছো কেরে?"," t̪e ti͡u̯ʃoni kʰort̪e, pʰra͡i̯bet pʰoɽt̪acʰo kere?","তে টিউশনি খরতে, ফ্রাইবেট ফড়তাছো কেরে?"
3150,Habiganj,rec_20_audio_23.wav,তে আমি বলতাম যে স্যার আমি টেস্ট খরতেছি আমি কতটুক জানি।, t̪e ami bɔlot̪am ɟe sær ami test kʰort̪ecʰi ami kɔt̪otuk ɟani।,তে আমি বলতাম যে স্যার আমি টেস্ট খরতেছি আমি কতটুক জানি।
3151,Habiganj,rec_20_audio_23.wav,আমি কতটুক জানি <> তো দেখা গেলো কি যখন আমি ক্লাস সিক্সে ফরীক্কা দেই আলহামদুলিল্লাহ!, ami kɔt̪otuk ɟani <> t̪o d̪ækʰa gelo ki ɟɔkʰon ami klas ʃikse pʰorikka d̪e͡i̯ alhamd̪ulillah!,আমি কতটুক জানি <> তো দেখা গেলো কি যখন আমি ক্লাস সিক্সে ফরীক্কা দেই আলহামদুলিল্লাহ!
3152,Habiganj,rec_20_audio_23.wav,আমি ভালো একটা মার্ক ফাইয়া ফতম স্থান অর্জন খরি।, ami bʱalo ækta marko pʰa͡i̯ʲa pʰɔt̪om st̪ʰan ɔrɟon kʰori।,আমি ভালো একটা মার্ক ফাইয়া ফতম স্থান অর্জন খরি।
3153,Habiganj,rec_20_audio_27.wav,"তো হঠাৎ খইরা দেখা গেলো কি এই মাসেই আমার একটা বিত্তি দিছে, এই বিত্তি, ট্যালেনফুল বৃত্তি দিছে।"," t̪o hɔtʰat̪ kʰo͡i̯ra d̪ækʰa gelo ki e͡i̯ maʃe͡i̯ amar ækta bit̪t̪i d̪icʰe, e͡i̯ bit̪t̪i, tælenpʰul brit̪t̪i d̪icʰe।","তো হঠাৎ খইরা দেখা গেলো কি এই মাসেই আমার একটা বিত্তি দিছে, এই বিত্তি, ট্যালেনফুল বৃত্তি দিছে।"
3154,Habiganj,rec_20_audio_27.wav,তো দেখা গেলো যে মলোইবাজারের মধ্যে যে তিনটা ট্যালেনফুল বিত্তি হইছে এর মাইঝে আমার একটা আইছে।, t̪o d̪ækʰa gelo ɟe mɔlo͡i̯baɟarer mod̪d̪ʱe ɟe t̪inta tælenpʰul bit̪t̪i ho͡i̯cʰe er ma͡i̯ɟʱe amar ækta a͡i̯cʰe।,তো দেখা গেলো যে মলোইবাজারের মধ্যে যে তিনটা ট্যালেনফুল বিত্তি হইছে এর মাইঝে আমার একটা আইছে।
3155,Habiganj,rec_20_audio_27.wav,অথচ আমি আমি এপ্লাস ফাই নাই।, ɔt̪ʰɔc ami ami eplas pʰa͡i̯ na͡i̯।,অথচ আমি আমি এপ্লাস ফাই নাই।
3156,Habiganj,rec_20_audio_27.wav,"আমি এপ্লাস ফাই নাই কিন্তু আমার ট্যালেনফুল বিত্তি আইছে, ফোর ফয়েন এইট জিরো দিয়া।"," ami eplas pʰa͡i̯ na͡i̯ kint̪u amar tælenpʰul bit̪t̪i a͡i̯cʰe, pʰor pʰɔʲen e͡i̯t ɟiro d̪iʲa।","আমি এপ্লাস ফাই নাই কিন্তু আমার ট্যালেনফুল বিত্তি আইছে, ফোর ফয়েন এইট জিরো দিয়া।"
3157,Habiganj,rec_20_audio_28.wav,<> ইটা নাকি একটা অডড একটা বিষয়।, <> ita naki ækta ɔdod ækta biʃɔʲ।,<> ইটা নাকি একটা অডড একটা বিষয়।
3158,Habiganj,rec_20_audio_28.wav,"সচরাচর কেউ পায় না, যারা গোল্ডেন এ প্লাস পায় তারা ট্যালেন্টফুল বিত্তি ফায়।"," ʃɔcracɔr ke͡u̯ paʲ na, ɟara golden e plas paʲ t̪ara tælentpʰul bit̪t̪i pʰaʲ।","সচরাচর কেউ পায় না, যারা গোল্ডেন এ প্লাস পায় তারা ট্যালেন্টফুল বিত্তি ফায়।"
3159,Habiganj,rec_20_audio_28.wav,"কিন্তু আমি ফোর পয়েন এইট জিরো ফাইয়া গেছি, তো ফোর পয়েন এইট জিরো ফাওয়ার ফর তো আমার একটা বশ আইছে যে আমি বিশ আজার টেখা ফাইছি।"," kint̪u ami pʰor pɔʲen e͡i̯t ɟiro pʰa͡i̯ʲa gecʰi, t̪o pʰor pɔʲen e͡i̯t ɟiro pʰa͡o̯ʷar pʰɔr t̪o amar ækta bɔʃ a͡i̯cʰe ɟe ami biʃ aɟar tekʰa pʰa͡i̯cʰi।","কিন্তু আমি ফোর পয়েন এইট জিরো ফাইয়া গেছি, তো ফোর পয়েন এইট জিরো ফাওয়ার ফর তো আমার একটা বশ আইছে যে আমি বিশ আজার টেখা ফাইছি।"
3160,Habiganj,rec_20_audio_28.wav,এই তো আমার একটা ইন্টেনশন ছিলো যে যেহেতু আমি ইখানে বিশ আজার টেখা ফাইমু, e͡i̯ t̪o amar ækta intenʃɔn cʰilo ɟe ɟehet̪u ami ikʰane biʃ aɟar tekʰa pʰa͡i̯mu,এই তো আমার একটা ইন্টেনশন ছিলো যে যেহেতু আমি ইখানে বিশ আজার টেখা ফাইমু
3161,Habiganj,rec_20_audio_29.wav,তে আমি আবার ক্লাস নাইনো গিয়া ইখানো বর্তি ওই।, t̪e ami abar klas na͡i̯no giʲa ikʰano bɔrt̪i o͡i̯।,তে আমি আবার ক্লাস নাইনো গিয়া ইখানো বর্তি ওই।
3162,Habiganj,rec_20_audio_29.wav,ক্লাস নাইনো বর্তি অওয়ার ফর ক্লাস টেনে আমি ছেষ্টা খরমু যাতে রোল এক ওয় তাইলে নেক্সট তিকা আমার ফ্রি।, klas na͡i̯no bɔrt̪i ɔ͡o̯ʷar pʰɔr klas tene ami cʰeʃta kʰɔrmu ɟat̪e rol æk oʲ t̪a͡i̯le nekst t̪ika amar pʰri।,ক্লাস নাইনো বর্তি অওয়ার ফর ক্লাস টেনে আমি ছেষ্টা খরমু যাতে রোল এক ওয় তাইলে নেক্সট তিকা আমার ফ্রি।
3163,Habiganj,rec_20_audio_29.wav,"তো ইলান ফ্রচুর ফড়া-শুনা খরতেছি, ফ্রচুর ফড়া-শুনা খরতেছি তো ক্লাস টেনে এক ওইছি তো ক্লাস টেনে আমার ফ্রি।"," t̪o ilan pʰrocur pʰɔɽa-ʃuna kʰort̪ecʰi, pʰrocur pʰɔɽa-ʃuna kʰort̪ecʰi t̪o klas tene æk o͡i̯cʰi t̪o klas tene amar pʰri।","তো ইলান ফ্রচুর ফড়া-শুনা খরতেছি, ফ্রচুর ফড়া-শুনা খরতেছি তো ক্লাস টেনে এক ওইছি তো ক্লাস টেনে আমার ফ্রি।"
3164,Habiganj,rec_20_audio_30.wav,"তো ক্লাস টেনো <> এখন বালা, আমার একটা ইন্টেনশন যে, ক্লাস টেন আমি এ-প্লাস আনমু।"," t̪o klas teno <> ækʰon bala, amar ækta intenʃɔn ɟe, klas teno ami e-plas anmu।","তো ক্লাস টেনো <> এখন বালা, আমার একটা ইন্টেনশন যে, ক্লাস টেন আমি এ-প্লাস আনমু।"
3165,Habiganj,rec_20_audio_30.wav,যেহেতু ক্লাস এইটে আনতে ফারছি না।, ɟehet̪u klas e͡i̯te ant̪e pʰarcʰi na।,যেহেতু ক্লাস এইটে আনতে ফারছি না।
3166,Habiganj,rec_20_audio_30.wav,"তো প্রচুর ফড়া-শুনা, প্রচুর ফড়া-শুনা খরতে, খরতে, খরতে, খরতে ইবেন ফড়তে, ফড়তে ফজরের আজান ফর্যন্ত ফরতো।"," t̪o procur pʰɔɽa-ʃuna, procur pʰɔɽa-ʃuna kʰort̪e, kʰort̪e, kʰort̪e, kʰort̪e iben pʰoɽt̪e, pʰoɽt̪e pʰɔɟorer aɟan pʰɔrɟont̪o pʰɔrot̪o।","তো প্রচুর ফড়া-শুনা, প্রচুর ফড়া-শুনা খরতে, খরতে, খরতে, খরতে ইবেন ফড়তে, ফড়তে ফজরের আজান ফর্যন্ত ফরতো।"
3167,Habiganj,rec_20_audio_30.wav,"হ্যাঁ, কারণ এ-প্লাস ফাইতে ওইবো।"," hæ̃, karon e-plas pʰa͡i̯t̪e o͡i̯bo।","হ্যাঁ, কারণ এ-প্লাস ফাইতে ওইবো।"
3168,Habiganj,rec_20_audio_30.wav,"ক্লাস এইটে এ-প্লাস ফাই নাই, ই দুঃখে আমার দুইবৎসর ফর্যন্ত আমি কেলা-দুলা খরি নাই।"," klas e͡i̯te e-plas pʰa͡i̯ na͡i̯, i d̪ukkʰe amar d̪u͡i̯bɔt̪ʃɔr pʰɔrɟont̪o ami kela-d̪ula kʰori na͡i̯।","ক্লাস এইটে এ-প্লাস ফাই নাই, ই দুঃখে আমার দুইবৎসর ফর্যন্ত আমি কেলা-দুলা খরি নাই।"
3169,Habiganj,rec_20_audio_31.wav,দুইবৎসর।,d̪u͡i̯bɔt̪ʃɔr।,দুইবৎসর।
3170,Habiganj,rec_20_audio_31.wav,ক্লাস নাইনো কেলা-দুলা খরি নাই।, klas na͡i̯no kela-d̪ula kʰori na͡i̯।,ক্লাস নাইনো কেলা-দুলা খরি নাই।
3171,Habiganj,rec_20_audio_31.wav,কুনু কেলা-দুলার সাথে সংযুক্ত ছিলাম না।, kunu kela-d̪ular ʃat̪ʰe ʃɔŋɟukt̪o cʰilam na।,কুনু কেলা-দুলার সাথে সংযুক্ত ছিলাম না।
3172,Habiganj,rec_20_audio_31.wav,ক্লাস টেনো সংযুক্ত ছিলাম না।, klas teno ʃɔŋɟukt̪o cʰilam na।,ক্লাস টেনো সংযুক্ত ছিলাম না।
3173,Habiganj,rec_20_audio_31.wav,শুধু এ-প্লাস না ফাওয়াতে।, ʃud̪ʱu e-plas na pʰa͡o̯ʷat̪e।,শুধু এ-প্লাস না ফাওয়াতে।
3174,Habiganj,rec_20_audio_31.wav,"আর ক্লাস টেনে এ-প্লাস ফাওয়ার লাইগ্গা প্রচুর ফড়া-শুনা খরছি, প্রচুর, প্রচুর৷ ইবেন কৃষিশিক্ষাতে এ-প্লাস আনার লাইগ্গা কৃষিশিক্ষা এ টু জেট পাট মুখস্থ খরছি।"," ar klas tene e-plas pʰa͡o̯ʷar la͡i̯gga procur pʰɔɽa-ʃuna kʰorcʰi, procur, procur iben kriʃiʃikkʰat̪e e-plas anar la͡i̯gga kriʃiʃikkʰa e tu ɟet pat mukʰɔst̪ʰo kʰorcʰi।","আর ক্লাস টেনে এ-প্লাস ফাওয়ার লাইগ্গা প্রচুর ফড়া-শুনা খরছি, প্রচুর, প্রচুর৷ ইবেন কৃষিশিক্ষাতে এ-প্লাস আনার লাইগ্গা কৃষিশিক্ষা এ টু জেট পাট মুখস্থ খরছি।"
3175,Habiganj,rec_20_audio_32.wav,"প্রত্যেকটা পার্ট এমসিকিউ যাতে ত্রিশটার, ত্রিশটা দাগাইতে ফারি, পাঠ মুখস্থ খরছি।"," prot̪t̪ekta part emoʃikik ɟat̪e t̪riʃtar, t̪riʃta d̪aga͡i̯t̪e pʰari, patʰ mukʰɔst̪ʰo kʰorcʰi।","প্রত্যেকটা পার্ট এমসিকিউ যাতে ত্রিশটার, ত্রিশটা দাগাইতে ফারি, পাঠ মুখস্থ খরছি।"
3176,Habiganj,rec_20_audio_32.wav,ইসলামের ইতিহাস এমসিকিউ যাতে আমি কমন ফাই এজন্য পাঠ মুখস্থ খরছি।, islamer it̪ihaʃ emoʃikik ɟat̪e ami kɔmon pʰa͡i̯ eɟonno patʰ mukʰɔst̪ʰo kʰorcʰi।,ইসলামের ইতিহাস এমসিকিউ যাতে আমি কমন ফাই এজন্য পাঠ মুখস্থ খরছি।
3177,Habiganj,rec_20_audio_32.wav,"ফতিডা পাঠ আমি মুখস্থ খরছি, রিডিং ফরছি আর মুখস্থ খরছি।"," pʰot̪ida patʰ ami mukʰɔst̪ʰo kʰorcʰi, ridiŋ pʰɔrcʰi ar mukʰɔst̪ʰo kʰorcʰi।","ফতিডা পাঠ আমি মুখস্থ খরছি, রিডিং ফরছি আর মুখস্থ খরছি।"
3178,Habiganj,rec_20_audio_32.wav,তো মাশাল্লাহ!, t̪o maʃallah!,তো মাশাল্লাহ!
3179,Habiganj,rec_20_audio_32.wav,"আমি ইটার মদ্যে এপ্লাস, টেনে যখন ফরীক্কা দেই, টেনে ফরীক্কা দেওয়ার ফর ইটার মইদ্যে আমার এ প্লাস আসে।"," ami itar mod̪d̪e eplas, tene ɟɔkʰon pʰorikka d̪e͡i̯, tene pʰorikka d̪e͡o̯ʷar pʰɔr itar mo͡i̯d̪d̪e amar e plas aʃe।","আমি ইটার মদ্যে এপ্লাস, টেনে যখন ফরীক্কা দেই, টেনে ফরীক্কা দেওয়ার ফর ইটার মইদ্যে আমার এ প্লাস আসে।"
3180,Habiganj,rec_20_audio_33.wav,"এ+ আসার ফর্ তে আমার একটা বিন্ন মুড়, মুড় নেয়।"," e aʃar pʰɔr t̪e amar ækta binno muɽ, muɽ neʲ।","এ+ আসার ফর্ তে আমার একটা বিন্ন মুড়, মুড় নেয়।"
3181,Habiganj,rec_20_audio_33.wav,তো আমার একটা ইচ্ছা ছিলো যে আমি বালো একটা প্রতিষ্টানে যাই।, t̪o amar ækta iccʰa cʰilo ɟe ami balo ækta prot̪iʃtane ɟa͡i̯।,তো আমার একটা ইচ্ছা ছিলো যে আমি বালো একটা প্রতিষ্টানে যাই।
3182,Habiganj,rec_20_audio_33.wav,হ্যাঁ?,hæ̃?,হ্যাঁ?
3183,Habiganj,rec_20_audio_33.wav,যেহেতু এ-প্লাস আনছি।, ɟehet̪u e-plas ancʰi।,যেহেতু এ-প্লাস আনছি।
3184,Habiganj,rec_20_audio_33.wav,মলোইবাজারের মদ্যে একটাই এ-প্লাস আইছে।, mɔlo͡i̯baɟarer mod̪d̪e ækta͡i̯ e-plas a͡i̯cʰe।,মলোইবাজারের মদ্যে একটাই এ-প্লাস আইছে।
3185,Habiganj,rec_20_audio_33.wav,সারা জেলার মদ্যে।, ʃara ɟelar mod̪d̪e।,সারা জেলার মদ্যে।
3186,Habiganj,rec_20_audio_33.wav,একটা সেন্টারের মানে মলোইবাজার সেন্টার মনয় পাঁচটা আছিল।, ækta sentarer mane mɔlo͡i̯baɟar sentar monoʲ pãcta acʰilo।,একটা সেন্টারের মানে মলোইবাজার সেন্টার মনয় পাঁচটা আছিল।
3187,Habiganj,rec_20_audio_33.wav,"পাঁচটা সেন্টারের মদ্যে অনেক স্টুডেন্ট ছিলো৷ এর মদ্যে একটা এ-প্লাস, আমি।"," pãcta sentarer mod̪d̪e ɔnek student cʰilo er mod̪d̪e ækta e-plas, ami।","পাঁচটা সেন্টারের মদ্যে অনেক স্টুডেন্ট ছিলো৷ এর মদ্যে একটা এ-প্লাস, আমি।"
3188,Habiganj,rec_20_audio_34.wav,"তো আমার সুনাম অনেক দিকে মলোইবাজার ছড়াই গেছে, সবাই আমারে দেখতে আইতেছে মলোইবাজার তিকা আমার মারদাসাত।"," t̪o amar ʃunam ɔnek d̪ike mɔlo͡i̯baɟar cʰɔɽa͡i̯ gecʰe, ʃɔba͡i̯ amare d̪ekʰt̪e a͡i̯t̪ecʰe mɔlo͡i̯baɟar t̪ika amar mard̪aʃat̪।","তো আমার সুনাম অনেক দিকে মলোইবাজার ছড়াই গেছে, সবাই আমারে দেখতে আইতেছে মলোইবাজার তিকা আমার মারদাসাত।"
3189,Habiganj,rec_20_audio_34.wav,কে ফাইছে একটা প্লাস?, ke pʰa͡i̯cʰe ækta plas?,কে ফাইছে একটা প্লাস?
3190,Habiganj,rec_20_audio_34.wav,দেখতোইবো!,d̪ekʰt̪o͡i̯bo!,দেখতোইবো!
3191,Habiganj,rec_20_audio_34.wav,তো আমার একটা ইন্টেনশন ছিলো যে আমি একটা ভালাে মারদাসাত ফড়া-শুনা খরি।, t̪o amar ækta intenʃɔn cʰilo ɟe ami ækta bʱala͡e̯ mard̪aʃat̪ pʰɔɽa-ʃuna kʰori।,তো আমার একটা ইন্টেনশন ছিলো যে আমি একটা ভালাে মারদাসাত ফড়া-শুনা খরি।
3192,Habiganj,rec_20_audio_34.wav,তো ভালো মারদাসা বলতেই যদি <> তাইলে দারুননাজাত, t̪o bʱalo mard̪aʃa bolt̪e͡i̯ ɟod̪i <> t̪a͡i̯le d̪arunɔnaɟat̪,তো ভালো মারদাসা বলতেই যদি <> তাইলে দারুননাজাত
3193,Habiganj,rec_20_audio_35.wav,"দারুন্নাজাত বা মিল্লাত, মিল্লাত মাদ্রাসা দারুননাজাত ফড়ততোইলে তো মাসে ফাছ আজার টাকা লাগে যে জাগাত আমি মাসে ফাশশো টাকা দিতে ফারি না ই জাগাত ফাছ আজার টেখা দে আমি কেমনে ফড়াশোনা খরমু।"," d̪arunnaɟat̪ ba millat̪o, millat̪o mad̪raʃa d̪arunɔnaɟat̪ pʰoɽt̪ɔt̪o͡i̯le t̪o maʃe pʰacʰ aɟar taka lage ɟe ɟagat̪ ami maʃe pʰaʃʃo taka d̪it̪e pʰari na i ɟagat̪ pʰacʰ aɟar tekʰa d̪e ami kæmone pʰɔɽaʃona kʰɔrmu।","দারুন্নাজাত বা মিল্লাত, মিল্লাত মাদ্রাসা দারুননাজাত ফড়ততোইলে তো মাসে ফাছ আজার টাকা লাগে যে জাগাত আমি মাসে ফাশশো টাকা দিতে ফারি না ই জাগাত ফাছ আজার টেখা দে আমি কেমনে ফড়াশোনা খরমু।"
3194,Habiganj,rec_20_audio_35.wav,এই একটা ছিন্তা-ভাবনা তো আমার হুজুর বলতেছে যে সাইফুল তুমি, e͡i̯ ækta cʰint̪a-bʱabna t̪o amar huɟur bolt̪ecʰe ɟe sa͡i̯pʰul t̪umi,এই একটা ছিন্তা-ভাবনা তো আমার হুজুর বলতেছে যে সাইফুল তুমি
3195,Habiganj,rec_20_audio_36.wav,মানে আল্লার উফর বরোসা খরো।, mane allar upʰɔr bɔroʃa kʰɔro।,মানে আল্লার উফর বরোসা খরো।
3196,Habiganj,rec_20_audio_36.wav,"তুমি, তুমারে নিয়া আমি ভর্তি খরাই দেই দারুন্নাজাত আর ভর্তি ওয়ার ফর ছিন্তা খরবায় যে তুমি কেমনে মানে তুমি, এই এতো পাঁচ আজার টেকা তুমি বহন খরবায়।"," t̪umi, t̪umare niʲa ami bʱɔrt̪i kʰɔra͡i̯ d̪e͡i̯ d̪arunnaɟat̪ ar bʱɔrt̪i oʷar pʰɔr cʰint̪a kʰorobaʲ ɟe t̪umi kæmone mane t̪umi, e͡i̯ et̪o pãc aɟar teka t̪umi bɔhon kʰorobaʲ।","তুমি, তুমারে নিয়া আমি ভর্তি খরাই দেই দারুন্নাজাত আর ভর্তি ওয়ার ফর ছিন্তা খরবায় যে তুমি কেমনে মানে তুমি, এই এতো পাঁচ আজার টেকা তুমি বহন খরবায়।"
3197,Habiganj,rec_20_audio_36.wav,এরফরে ছিন্তা খরবায়।, erpʰɔre cʰint̪a kʰorobaʲ।,এরফরে ছিন্তা খরবায়।
3198,Habiganj,rec_20_audio_36.wav,আল্লার উফরে বরোসা খরো।, allar upʰɔre bɔroʃa kʰɔro।,আল্লার উফরে বরোসা খরো।
3199,Habiganj,rec_20_audio_36.wav,"আমি খই উজুর, আমি পাঁচ আজার টেকা দিতে ফারি না।"," ami kʰo͡i̯ uɟur, ami pãc aɟar teka d̪it̪e pʰari na।","আমি খই উজুর, আমি পাঁচ আজার টেকা দিতে ফারি না।"
3200,Habiganj,rec_20_audio_36.wav,"এই, পাঁচশো টেকা দিতে ফারি না মাদ্রাসায়"," e͡i̯, pãcʃo teka d̪it̪e pʰari na mad̪raʃaʲ","এই, পাঁচশো টেকা দিতে ফারি না মাদ্রাসায়"
3201,Habiganj,rec_20_audio_37.wav,"হে যে জায়গাত আমার ফ্রি ফড়ার লাগি ফার্স্ট, ফার্স্ট ওইতে ওয় সারা বছর ফড়তে, ফড়তে।"," he ɟe ɟaʲgat̪ amar pʰri pʰɔɽar lagi pʰarst, pʰarst o͡i̯t̪e oʲ ʃara bɔcʰor pʰoɽt̪e, pʰoɽt̪e।","হে যে জায়গাত আমার ফ্রি ফড়ার লাগি ফার্স্ট, ফার্স্ট ওইতে ওয় সারা বছর ফড়তে, ফড়তে।"
3202,Habiganj,rec_20_audio_37.wav,এই ই জাগাত আমি দারুন্নাজাত যেখানো কুনু টেখার খেলাই ইখানো আমি কেম্নে দিমু?, e͡i̯ i ɟagat̪ ami d̪arunnaɟat̪ ɟekʰano kunu tekʰar kʰela͡i̯ ikʰano ami kemne d̪imu?,এই ই জাগাত আমি দারুন্নাজাত যেখানো কুনু টেখার খেলাই ইখানো আমি কেম্নে দিমু?
3203,Habiganj,rec_20_audio_37.wav,হুজুর খইতাছোইন যে না তুমি ইখানে যাও তোমার ভালা ওইবো।, huɟur kʰo͡i̯t̪acʰo͡i̯n ɟe na t̪umi ikʰane ɟa͡o̯ t̪omar bʱala o͡i̯bo।,হুজুর খইতাছোইন যে না তুমি ইখানে যাও তোমার ভালা ওইবো।
3204,Habiganj,rec_20_audio_37.wav,তুমি ইখান তিকা ভালা একটা পর্যায় যাইতারাবায়।, t̪umi ikʰan t̪ika bʱala ækta porɟaʲ ɟa͡i̯t̪arabaʲ।,তুমি ইখান তিকা ভালা একটা পর্যায় যাইতারাবায়।
